topology,amplitude,sample,K,frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,drive_smoothing_frames,number_drive_channels,filter_length_s,filter_length_frames,selected_frequencies_hz,decay_times_s,number_raw_features,svd_rank,condition_number,train_nmse_x,train_nmse_y,train_nmse_2d,validation_nmse_x,validation_nmse_y,validation_nmse_2d,selection_metric_value
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0000Hz,6.0,u,1,1,8.0,240,6,0.5 1 2 5 10 100,12,6,15.869406845881562,0.42356802493287987,0.36475804345532015,0.4127023966774983,0.3730846836783296,0.7955692178279944,0.4168473875610139,0.7955692178279944
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,1.0,30,6.01,0.5 1 2 5 10 100,12,4,7.272181633489337,0.5481634177828008,0.5707480948590195,0.5524448745613928,0.3717704220897839,0.9545150457545721,0.43213353208148353,0.9545150457545721
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,2.0,60,6.01,0.5 1 2 5 10 100,12,4,5.543810777621602,0.5458056917689662,0.45386952579014095,0.5283770289769596,0.3876098903177533,0.9289541346046563,0.44368457695452057,0.9289541346046563
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,3.0,90,6.01,0.5 1 2 5 10 100,12,5,21.768540261656785,0.494551640938539,0.420358806949196,0.4804866440853809,0.37058891164548585,0.8681942413520907,0.4221329397321592,0.8681942413520907
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,5.0,150,6.01,0.5 1 2 5 10 100,12,6,18.042712874981213,0.48051642776259035,0.3650163368555546,0.4585754565120789,0.34244649754353074,0.7713652470089503,0.38687568418906304,0.7713652470089503
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,8.0,240,6.01,0.5 1 2 5 10 100,12,6,13.317020894403493,0.42758687897156716,0.36075963876034783,0.41523999615975643,0.3663981922185376,0.8035234075713157,0.41167743870655576,0.8035234075713157
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,1.0,30,6.02,0.5 1 2 5 10 100,12,4,7.156467195866298,0.5461526759656528,0.5725547327492693,0.5511578068605298,0.372142326910339,0.956088225481712,0.4326298699493319,0.956088225481712
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,2.0,60,6.02,0.5 1 2 5 10 100,12,4,5.460224743221738,0.5397415608734735,0.4558848422866323,0.5238445473801016,0.38849901964948524,0.9323265093460522,0.44483093116609335,0.9323265093460522
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,3.0,90,6.02,0.5 1 2 5 10 100,12,6,23.974201189182118,0.4641019321962426,0.3971598507092979,0.45141148603276293,0.34368278447625444,0.8733147120384342,0.39854426067057114,0.8733147120384342
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,5.0,150,6.02,0.5 1 2 5 10 100,12,6,16.42395883048211,0.48176985500208125,0.365004753382318,0.4595885760300642,0.34890451487563123,0.7725409514111209,0.39278653759471727,0.7725409514111209
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,8.0,240,6.02,0.5 1 2 5 10 100,12,6,11.257990965232002,0.4333037861078296,0.357166926472323,0.4192368744621045,0.3639127529969534,0.8162937645993821,0.4107722582632289,0.8162937645993821
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0300Hz,6.03,u,1,1,1.0,30,6.03,0.5 1 2 5 10 100,12,4,7.0559406256228225,0.5444771437790565,0.5745350769025733,0.5501753320280117,0.3727442975743755,0.957829879727847,0.4333498937752995,0.957829879727847
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0300Hz,6.03,u,1,1,2.0,60,6.03,0.5 1 2 5 10 100,12,4,5.423738093598302,0.5350617500185424,0.4587968118998784,0.5206039370874527,0.39045880046200093,0.9366561688055546,0.44703619385802246,0.9366561688055546
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0300Hz,6.03,u,1,1,3.0,90,6.03,0.5 1 2 5 10 100,12,6,23.514234121312573,0.4668036541085922,0.39882167703496013,0.45391607127613853,0.343185021437361,0.8730037663650528,0.3980658489508057,0.8730037663650528
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0300Hz,6.03,u,1,1,5.0,150,6.03,0.5 1 2 5 10 100,12,6,15.798525924469896,0.48433553962633985,0.3655238762029835,0.4617654856036503,0.35590774400415737,0.7737049910623496,0.3991849192096552,0.7737049910623496
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0300Hz,6.03,u,1,1,8.0,240,6.03,0.5 1 2 5 10 100,12,6,10.010649521190214,0.43985926350259447,0.35423925460589656,0.42404026195693045,0.3680561476288325,0.8407932711701515,0.41702422356924496,0.8407932711701515
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0400Hz,6.04,u,1,1,1.0,30,6.04,0.5 1 2 5 10 100,12,4,6.979516615850726,0.5431330449883068,0.5767025887693473,0.5494969416378158,0.37357905390201634,0.9597621220873378,0.4342983322672452,0.9597621220873378
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0400Hz,6.04,u,1,1,2.0,60,6.04,0.5 1 2 5 10 100,12,4,5.428886321619615,0.5316807475037352,0.4626566868476317,0.5185956132162411,0.3934719559373795,0.9421277641102732,0.45030400474813986,0.9421277641102732
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0400Hz,6.04,u,1,1,3.0,90,6.04,0.5 1 2 5 10 100,12,6,23.69541822962906,0.46987938347258135,0.4005370622841062,0.4567339154150232,0.3429779267325731,0.8726017894379862,0.3978385675355086,0.8726017894379862
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0400Hz,6.04,u,1,1,5.0,150,6.04,0.5 1 2 5 10 100,12,6,15.479429546103843,0.4878612307434448,0.366740543853631,0.4648525431482931,0.36288117144918963,0.7747217570899882,0.40554133090933414,0.7747217570899882
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0400Hz,6.04,u,1,1,8.0,240,6.04,0.5 1 2 5 10 100,12,6,9.621114299861315,0.44645742922793563,0.3519795524335151,0.4290018636621208,0.3789756066339923,0.8830545394745213,0.431190197437415,0.8830545394745213
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,1.0,30,6.05,0.5 1 2 5 10 100,12,4,6.944917407043274,0.542116314304372,0.5790725683015026,0.5491222415378413,0.3746494131618014,0.9619092758501552,0.4354802303767857,0.9619092758501552
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,2.0,60,6.05,0.5 1 2 5 10 100,12,4,5.467338751819148,0.529517583840195,0.46753535215435094,0.5177673938725446,0.397536786752182,0.9489634734476297,0.45465585467601194,0.9489634734476297
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,3.0,90,6.05,0.5 1 2 5 10 100,12,6,24.04455303580318,0.4731690489985108,0.4022916067066832,0.45973256262655654,0.3430922186001144,0.8720972022213255,0.39788875333546164,0.8720972022213255
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,5.0,150,6.05,0.5 1 2 5 10 100,12,6,14.995909230015371,0.49180790180706996,0.36885229318320273,0.46845064336060843,0.3689076434334521,0.7753760949908989,0.41101133491878394,0.7753760949908989
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,8.0,240,6.05,0.5 1 2 5 10 100,12,6,9.845632312340673,0.45258175367595677,0.35025768208618413,0.4336765390246691,0.39599169439384385,0.9523473245419032,0.45362132276506506,0.9523473245419032
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,1.0,30,6.06,0.5 1 2 5 10 100,12,4,6.975439518344838,0.541422832021223,0.5816619711788248,0.5490511073571779,0.37595822246118343,0.9642977224421877,0.4369008729938871,0.9642977224421877
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,2.0,60,6.06,0.5 1 2 5 10 100,12,5,30.970774606171087,0.5104022280379009,0.43482942566540833,0.4960756257179769,0.3727131274630073,0.9196538701612181,0.42936752266412925,0.9196538701612181
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,3.0,90,6.06,0.5 1 2 5 10 100,12,6,24.369601820978595,0.4764539413881126,0.40407084055720527,0.46273202202384095,0.34352144678111485,0.8714763733732553,0.3982092122453798,0.8714763733732553
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,5.0,150,6.06,0.5 1 2 5 10 100,12,6,14.286295394127324,0.4956470310918061,0.37203342496947833,0.4721647761705949,0.3729580692170148,0.7755181247736107,0.4146569128013796,0.7755181247736107
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,8.0,240,6.06,0.5 1 2 5 10 100,12,6,10.426647440903759,0.4578239435242712,0.34930284265672207,0.4377737766943176,0.4177573929224671,1.0610633400802465,0.48439369649296043,1.0610633400802465
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0700Hz,6.07,u,1,1,1.0,30,6.07,0.5 1 2 5 10 100,12,4,7.077733282225917,0.5410485556605146,0.584489169868683,0.5492837458976876,0.3775082102401584,0.9669556702899167,0.4385656278814386,0.9669556702899167
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0700Hz,6.07,u,1,1,2.0,60,6.07,0.5 1 2 5 10 100,12,5,30.087592856519503,0.5022622726179792,0.43403789479263405,0.48932873702126656,0.36804870882652485,0.9182775444636165,0.4250436983594906,0.9182775444636165
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0700Hz,6.07,u,1,1,3.0,90,6.07,0.5 1 2 5 10 100,12,5,18.232958756783358,0.49795990073852897,0.41155117351743375,0.4815790939799584,0.35437321963249824,0.8705819234180557,0.4078442625214406,0.8705819234180557
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0700Hz,6.07,u,1,1,5.0,150,6.07,0.5 1 2 5 10 100,12,6,13.43392968030725,0.4990899319726666,0.376380127809659,0.4757793677631243,0.37429607391275527,0.7751846281033085,0.4158217764389066,0.7751846281033085
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0700Hz,6.07,u,1,1,8.0,240,6.07,0.5 1 2 5 10 100,12,6,11.13797784217328,0.46249909683226764,0.349736662691993,0.4416653087616546,0.44294962970873586,1.2147939973293618,0.5229004770733241,1.2147939973293618
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0800Hz,6.08,u,1,1,1.0,30,6.08,0.5 1 2 5 10 100,12,4,7.234798421198949,0.5409895588695748,0.5875736625727559,0.5498206714819686,0.3793017643806614,0.9699128363912767,0.4404797137847903,0.9699128363912767
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0800Hz,6.08,u,1,1,2.0,60,6.08,0.5 1 2 5 10 100,12,5,29.207160304947017,0.49558793969676707,0.43406284912813003,0.48392441158079774,0.3644210443050162,0.9173981949003063,0.4217007157232823,0.9173981949003063
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0800Hz,6.08,u,1,1,3.0,90,6.08,0.5 1 2 5 10 100,12,5,17.447089830310684,0.4928988912389548,0.4112530158491586,0.47742099507723396,0.3520715113277547,0.8691498194937599,0.40563263145247835,0.8691498194937599
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0800Hz,6.08,u,1,1,5.0,150,6.08,0.5 1 2 5 10 100,12,6,12.616810612193945,0.5022647976380411,0.3819792413083058,0.4794147555942926,0.3728452214223314,0.7745834814326417,0.41445894000864975,0.7745834814326417
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0800Hz,6.08,u,1,1,8.0,240,6.08,0.5 1 2 5 10 100,12,6,12.049641277980815,0.4677304545198114,0.35236783437997277,0.44641626067867624,0.4698710039596016,1.4105081461042865,0.5673061084080632,1.4105081461042865
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,1.0,30,6.09,0.5 1 2 5 10 100,12,4,7.428104659067899,0.5412419895935915,0.5909357398389162,0.5506626088534322,0.3813406477657858,0.9732000394651775,0.4426479033112644,0.9732000394651775
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,2.0,60,6.09,0.5 1 2 5 10 100,12,5,28.360191139600293,0.49018991274185053,0.43462913462020875,0.4796570603433004,0.36159231445880974,0.9168934474007945,0.4191127136269608,0.9168934474007945
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,3.0,90,6.09,0.5 1 2 5 10 100,12,6,24.547167151097703,0.4836106907758439,0.4094949337443629,0.46956030567305934,0.3460052202043494,0.8688458049515103,0.40016322088523043,0.8688458049515103
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,5.0,150,6.09,0.5 1 2 5 10 100,12,6,11.98980701035956,0.5057889360556803,0.38925238609985563,0.48365107389354073,0.3691994101090905,0.7738709973231572,0.4111169749180103,0.7738709973231572
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,8.0,240,6.09,0.5 1 2 5 10 100,12,6,13.146037437252025,0.47381954451674047,0.35764673606710595,0.45235566171516123,0.48756978590478284,1.6186722150033916,0.6047340763450374,1.6186722150033916
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,1.0,30,6.1,0.5 1 2 5 10 100,12,4,7.646763378112201,0.5418019610735701,0.5945961254314135,0.5518103367566574,0.3836256656636968,0.9768487120793166,0.44507417423199835,0.9768487120793166
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,2.0,60,6.1,0.5 1 2 5 10 100,12,5,27.57093835415569,0.4858437937579179,0.43556769145533947,0.47631277596748817,0.3593755536264482,0.916679863217212,0.41710345015703315,0.916679863217212
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,3.0,90,6.1,0.5 1 2 5 10 100,12,6,24.245958642763398,0.4842872901364066,0.41137747391481155,0.47046551948038373,0.3468814748919804,0.8677737942111889,0.4008376661428907,0.8677737942111889
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,5.0,150,6.1,0.5 1 2 5 10 100,12,6,11.585007170224795,0.5105869844185565,0.3992906223478884,0.4894445743883811,0.3641460571225794,0.773055299766933,0.4065025758925618,0.773055299766933
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,8.0,240,6.1,0.5 1 2 5 10 100,12,6,13.396240558098013,0.47992530109955384,0.36489216308733063,0.4586719817940928,0.4774338446938768,1.7625286327535319,0.6105493036638199,1.7625286327535319
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1100Hz,6.11,u,1,1,1.0,30,6.11,0.5 1 2 5 10 100,12,4,7.884945681997323,0.5426653903849341,0.5985756142679185,0.5532644884472422,0.38615630221797426,0.980890347677489,0.4477613263469182,0.980890347677489
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1100Hz,6.11,u,1,1,2.0,60,6.11,0.5 1 2 5 10 100,12,5,26.85875270722987,0.48234484049526344,0.4367695220328053,0.47370496685398666,0.3576221361269936,0.9166994842809396,0.4155336913606581,0.9166994842809396
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1100Hz,6.11,u,1,1,3.0,90,6.11,0.5 1 2 5 10 100,12,6,23.78434937944966,0.4838890860008923,0.41337486373904375,0.4705214565293145,0.3476457570805163,0.8667192263853362,0.40141354428783976,0.8667192263853362
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1100Hz,6.11,u,1,1,5.0,150,6.11,0.5 1 2 5 10 100,12,6,11.383125114520043,0.5175214856967851,0.4136365979520997,0.497786996161159,0.35826082511977914,0.7723013697450164,0.40114886547450745,0.7723013697450164
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1100Hz,6.11,u,1,1,8.0,240,6.11,0.5 1 2 5 10 100,12,6,12.822101272931146,0.48721903164738295,0.37363960409468916,0.4662342973175904,0.44431669117135625,1.7936136439878398,0.5840824771894491,1.7936136439878398
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1200Hz,6.12,u,1,1,1.0,30,6.12,0.5 1 2 5 10 100,12,4,8.13908769163317,0.5438277995957989,0.6028947335848289,0.5550253263111254,0.3889303444431597,0.9853559041090405,0.45071058264349034,0.9853559041090405
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1200Hz,6.12,u,1,1,2.0,60,6.12,0.5 1 2 5 10 100,12,5,26.23847370601437,0.4795200506841575,0.4381643472501765,0.47168010432569074,0.3562148475760414,0.9169102687415018,0.41429400953691065,0.9169102687415018
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1200Hz,6.12,u,1,1,3.0,90,6.12,0.5 1 2 5 10 100,12,6,23.211847936483114,0.48246953186037816,0.415578065998154,0.46978868107914956,0.3483061863297182,0.8658185267437262,0.4019122653185174,0.8658185267437262
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1200Hz,6.12,u,1,1,5.0,150,6.12,0.5 1 2 5 10 100,12,6,11.45364836948687,0.5271855017128054,0.4336813492720235,0.5094229882429421,0.3521159220767327,0.7723008950199006,0.3956404278527273,0.7723008950199006
