sample,Q_extra,D,horizon_steps,lag_stride_frames,target_delay_frames_min,target_delay_frames_max,target_delay_set_frames,max_lag_frames,number_of_terms,status,selected_alpha,min_cv_train_rows,window_rows,terms_per_min_cv_train_row,train_nmse_x_mean,train_nmse_x_std,val_nmse_x_mean,val_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,val_nmse_y_mean,val_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,val_nmse_2d_mean,val_nmse_2d_std,train_val_gap_2d
sample_1,9,2,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,65,ok,1.0,442,590,0.14705882352941177,0.3097028138654204,0.045215304374779296,0.4459894026242757,0.11685087670105072,0.832755810232008,0.008490008856249709,0.9254676532426759,0.02775864310969651,0.38053023064935093,0.04740002967854004,0.5208159161512387,0.11841446153325906,0.14028568550188775
sample_1,10,2,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,77,ok,1.0,441,589,0.1746031746031746,0.30572113489205466,0.04492287663860762,0.44894336549941605,0.11778997398186289,0.8274629028169547,0.00833618506396974,0.9317779099439207,0.02520803792044679,0.37620256959205983,0.047001083502994666,0.524230392273336,0.1197003613103584,0.14802782268127618
sample_2,0,1,5,1,5,5,[5],0,1,ok,1e-10,449,599,0.0022271714922048997,0.3688400668434681,0.05615423447310568,0.4807128579121321,0.1442592721464056,0.9561877823995021,0.012115205639790919,0.9707313184384583,0.029064746155515433,0.4497863043737173,0.05960775149405382,0.558270749844366,0.1474716245228164,0.10848444547064867
sample_2,1,1,5,1,5,6,"[5, 6]",1,2,ok,1.0,448,598,0.004464285714285714,0.36127870032051457,0.05816327237182287,0.474960832195483,0.14755083614861111,0.9441204281120842,0.008389039281559632,0.9587053349529815,0.02023721379259744,0.44141829912359876,0.06063598334285358,0.5508789848593596,0.14818667427025006,0.10946068573576084
sample_2,2,1,5,1,5,7,"[5, 6, 7]",2,3,ok,0.01,447,597,0.006711409395973154,0.3390349935904207,0.053424204367200426,0.4451758968286706,0.1429285054924043,0.9397245184985522,0.006157320320155774,0.9570434164510278,0.008218143116830534,0.4215418248484178,0.056433481983526414,0.5254623467643251,0.1431495494934672,0.10392052191590734
sample_2,3,1,5,1,5,8,"[5, 6, 7, 8]",3,4,ok,0.01,447,596,0.008948545861297539,0.3382097890986448,0.05292466727383059,0.44566070987755485,0.14245443006023548,0.9270016937339384,0.003358337509921054,0.9466093333401655,0.005127815440272328,0.41901880013818904,0.0553893511756668,0.5237468998861864,0.14078938995227003,0.10472809974799735
sample_2,4,1,5,1,5,9,"[5, 6, 7, 8, 9]",4,5,ok,0.01,446,595,0.011210762331838564,0.3351623538514211,0.05058870835398344,0.44432055364471756,0.13609415764410154,0.9218837522195926,0.002228768659589921,0.9445182165310357,0.009577352690044519,0.4154230646968229,0.0529000415805077,0.5218894414035681,0.13433937580700128,0.10646637670674519
sample_2,5,1,5,1,5,10,"[5, 6, 7, 8, 9, 10]",5,6,ok,0.01,445,594,0.01348314606741573,0.324744536207029,0.04772267439307515,0.4318987699508638,0.12827407638093866,0.9211949793459929,0.0025621072272426324,0.9468016301636137,0.010084086066402475,0.40634299745838026,0.05060998637834257,0.5121189962827791,0.12865370538727458,0.10577599882439886
sample_2,6,1,5,1,5,11,"[5, 6, 7, 8, 9, 10, 11]",6,7,ok,0.01,444,593,0.015765765765765764,0.32362392576891513,0.046798177602758874,0.4315330616567812,0.12488616607563344,0.8996281183030679,0.009084838634987456,0.9262362141048928,0.032810812694795126,0.40219284776060255,0.048305211219945084,0.5075252672826288,0.12200880021053245,0.10533241952202627
sample_2,7,1,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,8,ok,0.01,444,592,0.018018018018018018,0.3133997615816926,0.044305601283817095,0.41447116670514916,0.11706573589987918,0.8952465185444648,0.011695061618126166,0.9234281083180048,0.04192551846567508,0.3926115739032071,0.04586006046714822,0.4926968626676367,0.11493882076236331,0.10008528876442957
