train_nmse_x_mean,train_nmse_x_std,val_nmse_x_mean,val_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,val_nmse_y_mean,val_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,val_nmse_2d_mean,val_nmse_2d_std,train_validation_gap_2d,topology,amplitude,sample,H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,selected_alpha,min_training_rows_per_fold,terms_per_training_row,overparameterized,condition_warning,num_usable_rows
0.2871067428672746,0.03961953009290176,0.41999133199080735,0.1186866590871512,0.7752889950173996,0.055282805142744,0.8540436448130928,0.19402498653050898,0.3514714076523536,0.03532026692802426,0.4785617088091797,0.09859394122100555,0.12709030115682612,topology_17_prestress,amp=1,sample_0,20,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",21,0.01,433,0.04849884526558892,False,,578
0.286809497559898,0.03918697750918212,0.4238826470045605,0.1184734512035043,0.7614835905861163,0.06046012032057473,0.8438511068157611,0.21114389297045807,0.34927528833066057,0.03396074735780244,0.4794230691842849,0.09585848401214578,0.13014778085362433,topology_17_prestress,amp=1,sample_0,21,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",22,0.01,432,0.05092592592592592,False,,577
0.28355275116972506,0.03771576856544374,0.419439085508881,0.11490322196229147,0.7503342213243883,0.06485814833019188,0.8347098578707057,0.2270798483098369,0.3449363563012071,0.03213122948046041,0.4737300413690991,0.09054126747771253,0.12879368506789196,topology_17_prestress,amp=1,sample_0,22,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",23,0.01,432,0.05324074074074074,False,,576
0.28318205862305973,0.03804170597324019,0.420622380718504,0.11604989241466722,0.7448944231950047,0.06666918760624212,0.8337307798307522,0.230566061981158,0.34379723785151733,0.03193350964185373,0.4739663196652346,0.09116928588219124,0.13016908181371728,topology_17_prestress,amp=1,sample_0,23,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",24,0.01,431,0.05568445475638051,False,,575
0.2811964057817565,0.03683027053332189,0.41842917342198677,0.11254514283147353,0.7288200912936003,0.07010306561891197,0.8159809980655924,0.23997653935636098,0.3398968476427009,0.03008020033904923,0.4689038158828627,0.08670377840312954,0.12900696824016178,topology_17_prestress,amp=1,sample_0,24,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",25,0.01,430,0.05813953488372093,False,,574
0.2795103188596272,0.03716816750888914,0.4209614599682857,0.11648179827514123,0.7275060305426378,0.07064183357552459,0.8184174724999869,0.23805204452740752,0.3381502243082807,0.030310662543182917,0.4713886968265002,0.08993091084107258,0.13323847251821952,topology_17_prestress,amp=1,sample_0,25,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",26,0.01,429,0.06060606060606061,False,,573
0.2796844144610906,0.03755794448872048,0.4265040381022939,0.1208814939799718,0.7221158525865765,0.07136248454935501,0.8132564540892859,0.2402437715578765,0.3375660742222173,0.030436482284150416,0.4749787523934969,0.0928510119344684,0.1374126781712796,topology_17_prestress,amp=1,sample_0,26,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",27,0.01,429,0.06293706293706294,False,,572
0.2788566517690524,0.037365818450862426,0.42065170392470747,0.11697253206693052,0.7135307374951386,0.07349363478764323,0.8012005707435499,0.2493616289723089,0.3356095692929155,0.029817843791765053,0.46745433087370436,0.08913305545532149,0.13184476158078884,topology_17_prestress,amp=1,sample_0,27,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",28,0.01,428,0.06542056074766354,False,,571
0.2765529257202708,0.03623913206142711,0.4104031021430838,0.1094729326801022,0.7103359902255586,0.07417907265099179,0.7967920623498254,0.25222615135288784,0.3330513967360595,0.028643726294218897,0.45825897598043414,0.08310312542876451,0.12520757924437464,topology_17_prestress,amp=1,sample_0,28,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",29,0.01,427,0.06791569086651054,False,,570
0.27088297718842386,0.03514374322067743,0.4041381186153592,0.10873854536150755,0.688813804223664,0.0772613989277883,0.769964824022501,0.25869129327786466,0.32519535886064793,0.02694274433981029,0.4485125064985226,0.08011892498864867,0.12331714763787466,topology_17_prestress,amp=1,sample_0,29,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",30,0.01,426,0.07042253521126761,False,,569
0.26789237278097616,0.03564582567892698,0.4022336410433157,0.11060172649745578,0.6866835735657736,0.07807917385696023,0.7692080506255805,0.260563099551523,0.3222207180421095,0.027308317542468107,0.4466265008947834,0.08159739448559428,0.1244057828526739,topology_17_prestress,amp=1,sample_0,30,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",31,0.01,426,0.07276995305164319,False,,568
0.3581606845432369,0.05255317309256468,0.4743404928691263,0.13769921219238673,0.952979499050623,0.013412807501359945,0.9675478882607459,0.034714476252229814,0.43886789285978217,0.05788787141634431,0.552779131214711,0.14503289463742527,0.11391123835492883,topology_17_prestress,amp=1,sample_0,0,2,5,1,[0],[5],2,0.01,448,0.004464285714285714,False,,598
0.349847434504009,0.05418934839844979,0.46963347940588834,0.13880241949152172,0.9409148035146139,0.009389241581068367,0.9589872532230076,0.024228992753534056,0.42999060402136424,0.05863633078795142,0.5470099383493727,0.14382330969276208,0.11701933432800848,topology_17_prestress,amp=1,sample_0,1,2,5,1,"[0, 1]","[5, 6]",5,1.0,447,0.011185682326621925,False,,597
0.32659990439805636,0.05047441922379118,0.4417875318607297,0.13814409260716048,0.9280270130368837,0.011609432533075247,0.966105788700234,0.022345442478301673,0.4081658387661805,0.05589029733599544,0.5250557188021304,0.14428096463124787,0.11688988003594991,topology_17_prestress,amp=1,sample_0,2,2,5,1,"[0, 1, 2]","[5, 6, 7]",9,0.01,447,0.020134228187919462,False,,596
0.3228879507221176,0.05012579258556649,0.4466645883380326,0.14396844002042383,0.9068889936315377,0.012463102429643002,0.9695408062460061,0.028941784973191328,0.4020103910722091,0.055575514190154954,0.5294638168970222,0.1507177298678847,0.12745342582481306,topology_17_prestress,amp=1,sample_0,3,2,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",14,0.01,446,0.03139013452914798,False,,595
0.32914135595582295,0.04942243345232886,0.4536833060150408,0.13099826542484283,0.9062348210454696,0.007956713139851196,0.9481142818624207,0.01814443670512121,0.40717959407992316,0.05409691010569713,0.5311947245502251,0.1357287583821696,0.12401513047030194,topology_17_prestress,amp=1,sample_0,4,2,5,1,"[0, 1, 2, 3, 4]","[5, 6, 7, 8, 9]",20,1.0,445,0.0449438202247191,False,,594
0.32063015738672873,0.04634300637266239,0.4458620933627418,0.12343074735312458,0.9026976648183892,0.008800603724202459,0.9589875019920968,0.016301280183598284,0.3992312112094437,0.05162961630628886,0.5266700606448774,0.1303703313808612,0.1274388494354337,topology_17_prestress,amp=1,sample_0,5,2,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",27,1.0,444,0.060810810810810814,False,,593
0.3197795608255998,0.046391052748561236,0.45095511494056584,0.12470804852073573,0.8844081633161267,0.007746692115155273,0.950275422450308,0.018886625302532014,0.39595938379097045,0.05084607646216637,0.5291441598053184,0.12981305876490906,0.13318477601434792,topology_17_prestress,amp=1,sample_0,6,2,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",35,1.0,444,0.07882882882882883,False,,592
