topology,amplitude,sample,H,D,fold,selected_alpha,number_of_terms,min_training_rows_per_fold,terms_per_training_row,overparameterized,condition_warning,train_nmse_x,val_nmse_x,train_nmse_y,val_nmse_y,train_nmse_2d,val_nmse_2d
topology_17_prestress,amp=1,sample_2,10,2,1,1.0,77,441,0.1746031746031746,False,,0.2641686733189574,0.5803066361576041,0.8434388557369715,0.8936650914108573,0.3332221010725911,0.648733538448182
topology_17_prestress,amp=1,sample_2,10,2,2,1.0,77,441,0.1746031746031746,False,,0.3777120878771011,0.25727749146281426,0.8297770984484965,0.9768746477924368,0.45153594075751713,0.32908845057516317
topology_17_prestress,amp=1,sample_2,10,2,3,1.0,77,441,0.1746031746031746,False,,0.31793161108986867,0.44637709406777515,0.824507523817999,0.9391658876468038,0.3877229930938107,0.532975161427861
topology_17_prestress,amp=1,sample_2,11,2,0,1.0,90,440,0.20454545454545456,False,,0.2708594611153553,0.5082031461709808,0.803532155592463,0.9414874654782948,0.3382273549334082,0.5830825535212761
topology_17_prestress,amp=1,sample_2,11,2,1,1.0,90,440,0.20454545454545456,False,,0.2617015244547963,0.5858583224701095,0.831387585986264,0.8651764909409306,0.3297616037029967,0.6464169671314295
topology_17_prestress,amp=1,sample_2,11,2,2,1.0,90,440,0.20454545454545456,False,,0.37688192080464683,0.2577466748720315,0.8048737125081123,0.9877512594743779,0.4466886586651428,0.3308586201741188
topology_17_prestress,amp=1,sample_2,11,2,3,1.0,90,440,0.20454545454545456,False,,0.31396742271585254,0.45635837011075114,0.8013571412976831,0.9373355542670846,0.3814082157316491,0.5397848582013651
topology_17_prestress,amp=1,sample_2,12,2,0,1.0,104,439,0.23690205011389523,False,,0.26554022480942147,0.5022979520632688,0.7862406433803986,0.9356259126267763,0.33138568888753805,0.5767616206916075
topology_17_prestress,amp=1,sample_2,12,2,1,1.0,104,439,0.23690205011389523,False,,0.2515072831244776,0.5964270386027307,0.8138412465306666,0.8588151935090668,0.31857441234481426,0.6528307147847702
topology_17_prestress,amp=1,sample_2,12,2,2,1.0,104,439,0.23690205011389523,False,,0.362406680145084,0.26266591501638975,0.784084384992632,1.0106543211225756,0.43077747313797643,0.3376270967969087
topology_17_prestress,amp=1,sample_2,12,2,3,1.0,104,439,0.23690205011389523,False,,0.30667350463910703,0.4531459431670159,0.7860546717345985,0.9207681551264187,0.3728268211082857,0.5342559836887244
