frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,drive_smoothing_frames,number_drive_channels,K,filter_length_s,filter_length_frames,num_topology_sample_pairs,selected_frequencies_hz,decay_times_s,mechanical_degree,number_linear_features_mean,number_linear_features_std,number_candidate_features_mean,number_candidate_features_std,number_raw_features_mean,number_raw_features_std,number_drive_channels_mean,number_drive_channels_std,svd_rank_mean,svd_rank_std,condition_number_mean,condition_number_std,train_nmse_x_mean,train_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,selection_metric_value_mean,selection_metric_value_std
refined_single,refined_5.9000Hz,5.9,u,1,1,1,3.0,90,5,5.9,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,44.9677490234375,0.4481649199271909,0.4197686955613699,0.0012076499913954604,0.638314802087283,0.00807310229320075,0.428099972203517,0.0010189131698768695,0.35282721320615734,0.0033358262485877537,0.5804533415086427,0.06808990005788695,0.3599537362314144,0.0012204579912361492,0.3599537362314144,0.0012204579912361492
refined_single,refined_5.9100Hz,5.91,u,1,1,1,3.0,90,5,5.91,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,45.88694686889649,0.45686900594117236,0.41719081121527263,0.0012051539104518995,0.6362444005526808,0.008078013675170609,0.4255415102306982,0.0010167830619028592,0.35690707956670586,0.0032574273843708843,0.5825669305590441,0.06862472002392855,0.3639728010996977,0.0011642077200938465,0.3639728010996977,0.0011642077200938465
refined_single,refined_5.9200Hz,5.92,u,1,1,1,3.0,90,5,5.92,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,46.499193572998045,0.4578180791667272,0.41507062607264233,0.0012086930582340322,0.6341771932977476,0.008076396059958165,0.4234233838314765,0.0010245804430242002,0.3602727463670774,0.003229472791301474,0.5836070094038294,0.06881700541615872,0.36726620989086256,0.0011816036191397048,0.36726620989086256,0.0011816036191397048
refined_single,refined_5.9300Hz,5.930000000000001,u,1,1,1,3.0,90,5,5.93,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,46.74739532470703,0.4519029210933721,0.41359250872463404,0.0012189387322590567,0.6323270748400086,0.008070158986830103,0.42193108364338494,0.0010426210027910622,0.3630296224371031,0.003276844784870893,0.5838148995353011,0.06888505859424984,0.3699437972987557,0.001254503916587297,0.3699437972987557,0.001254503916587297
refined_single,refined_5.9400Hz,5.94,u,1,1,1,3.0,90,5,5.94,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,46.604705047607425,0.4418519352792085,0.41286634183387144,0.0012371837353822423,0.6308834752782028,0.00806155065060562,0.4211775334509065,0.0010701820205987417,0.36536881013234657,0.0034225151820076152,0.5837772252282198,0.06898456382370025,0.3722091142534959,0.0013752692429880265,0.3722091142534959,0.0013752692429880265
refined_single,refined_5.9500Hz,5.95,u,1,1,1,3.0,90,5,5.95,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,46.083804321289065,0.42984954873947767,0.41294312990461907,0.0012631648794558662,0.6299650565348148,0.008048662777418518,0.4212163447101748,0.0011045475755755087,0.3673411791967521,0.0036703446844647074,0.5839160964677014,0.06909071363474385,0.37412457198094384,0.0015586602043429734,0.37412457198094384,0.0015586602043429734
refined_single,refined_5.9600Hz,5.960000000000001,u,1,1,1,3.0,90,5,5.96,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,45.22754974365235,0.41711214330855656,0.4138176561860295,0.0012926031037090262,0.6296491102082241,0.008027712563062422,0.42204547991212477,0.0011397354683944636,0.3686990994303696,0.003970256020852321,0.5840592954838918,0.06905205985099776,0.37544475060880445,0.0017928490260555585,0.37544475060880445,0.0017928490260555585
refined_single,refined_5.9700Hz,5.970000000000001,u,1,1,1,3.0,90,5,5.97,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,44.0955093383789,0.4045634538845591,0.41541949022457825,0.0013193356843617572,0.6299645678900474,0.007994487509368393,0.42359831936320436,0.0011692516833182525,0.3690459252727106,0.004230418249201619,0.5835717373398864,0.0687008937078125,0.3757654135983643,0.002017543437720874,0.3757654135983643,0.002017543437720874
refined_single,refined_5.9800Hz,5.98,u,1,1,1,3.0,90,5,5.98,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,42.75562286376953,0.3927730340451108,0.41764024480182,0.001339927799453558,0.6308737907106117,0.007946374020444333,0.42576917634541206,0.001190325802493511,0.3681639822700179,0.004371893660784892,0.5818752546785848,0.06793865542701011,0.3748575540837687,0.0021658002686671626,0.3748575540837687,0.0021658002686671626
refined_single,refined_5.9900Hz,5.99,u,1,1,1,3.0,90,5,5.99,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,41.276310729980466,0.3815439346720237,0.42039088302238364,0.0013553326150829194,0.6323032447447906,0.007885240840568974,0.4284695890240619,0.0012046262889110738,0.3661871608267496,0.004370990367399067,0.5788904821406092,0.06678086305385023,0.3728484236003077,0.002210212906743897,0.3728484236003077,0.002210212906743897
refined_single,refined_6.0000Hz,6.0,u,1,1,1,3.0,90,5,6,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,39.7176155090332,0.3697506843331493,0.42363258445720603,0.0013690103214212157,0.6341976650814776,0.007816607881771678,0.4316600827379176,0.0012159733676299837,0.36348390505419614,0.004260074434899297,0.5750569629932205,0.06536153014932188,0.37010879511927647,0.002168271883080675,0.37010879511927647,0.002168271883080675
refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,1,3.0,90,5,6.01,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,38.12717819213867,0.35484549106400315,0.42735268375572505,0.0013846585191919952,0.6365435640308539,0.007745540351071774,0.43532793445675483,0.0012282127573078727,0.3604450132902114,0.004099254097588752,0.5710326261114174,0.06390074854070205,0.3670379800752134,0.0020785666645142123,0.3670379800752134,0.0020785666645142123
refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,1,3.0,90,5,6.02,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,36.551412200927736,0.3263608054245332,0.43150916253239446,0.0014050051995816624,0.6393440334893035,0.007674341122710494,0.4394328291566346,0.0012442088192724206,0.3573807587433995,0.0039507457033873886,0.5673985604710121,0.06264406062100183,0.36395490482807613,0.001981388293907984,0.36395490482807613,0.001981388293907984
refined_single,refined_6.0300Hz,6.03,u,1,1,1,3.0,90,5,6.03,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.2,0.39999999999999997,37.92641754150391,5.062273092095342,0.4359417689066006,0.0013596182780685202,0.6418521863983926,0.008626711147835382,0.4437916113856383,0.001155552617729834,0.3541813990232187,0.003542909552060149,0.5667108493166533,0.060623942181732726,0.3608330209762571,0.001565699711419962,0.3608330209762571,0.001565699711419962
refined_single,refined_6.0400Hz,6.04,u,1,1,1,3.0,90,5,6.04,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.8,0.39999999999999997,44.48123550415039,4.299595430273494,0.4403589662967155,0.0014309220891852296,0.6437879128951773,0.007436251812494008,0.4481158501224691,0.0012593193024068223,0.350580536564537,0.0031333263576092366,0.5692296726336774,0.05850297283634447,0.35741863324682766,0.0014443206746438777,0.35741863324682766,0.0014443206746438777
refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,1,3.0,90,5,6.05,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,44.65131607055664,0.7004299018262831,0.4446808005475325,0.0014717106336616342,0.6471020755185799,0.00764448512677013,0.4523978200368246,0.0012750862727640797,0.34837264664643364,0.0037526359025500367,0.5748733279904693,0.07033467283710569,0.35546471799199575,0.0015445131797040107,0.35546471799199575,0.0015445131797040107
refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,1,3.0,90,5,6.06,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,42.44623489379883,0.6937350306530018,0.44858642465166465,0.00147572508421067,0.6513629393741576,0.007607913457307862,0.45631698571564244,0.0012775312401726937,0.3472718205516495,0.00396283761183427,0.5747467730782347,0.07053305690334899,0.3543944361298219,0.0016616655462410646,0.3543944361298219,0.0016616655462410646
refined_single,refined_6.0700Hz,6.07,u,1,1,1,3.0,90,5,6.07,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,40.42613906860352,0.6738522492086414,0.4517134470933545,0.0014593606383344886,0.6554485457299831,0.0075879342777956,0.4594805385391453,0.0012622429664972115,0.3473192795614056,0.0042707218693584115,0.575061999817374,0.07091874931057508,0.3544506937848952,0.001874428492370463,0.3544506937848952,0.001874428492370463
refined_single,refined_6.0800Hz,6.08,u,1,1,1,3.0,90,5,6.08,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,38.86745681762695,0.5978842791804431,0.45383534504070244,0.0014196731973264785,0.6589602239252977,0.007592142741743084,0.46165537424433856,0.0012271195376864267,0.3487507351850811,0.00467889776831736,0.5761759310661027,0.07154431774414059,0.35587300048590376,0.0021908223435269237,0.35587300048590376,0.0021908223435269237
refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,1,3.0,90,5,6.09,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,38.23169784545898,0.44196435745092655,0.45482182657344195,0.0013676385561460403,0.6615926508444616,0.007619631118422928,0.4627045052702957,0.0011840793292173224,0.3515355218466048,0.005168443024274054,0.5782677527875756,0.0724350158289378,0.35863720809876354,0.0025960559308913196,0.35863720809876354,0.0025960559308913196
refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,1,3.0,90,5,6.1,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,38.170258331298825,0.3820804281461654,0.4547007317215804,0.0013276021003645032,0.6632107394553609,0.007653356338165776,0.4626495591955349,0.0011574590788742823,0.35519853124247136,0.005683105411719254,0.5810752542019069,0.0735303999275325,0.3622747360699466,0.0030374269509909507,0.3622747360699466,0.0030374269509909507
refined_single,refined_6.1100Hz,6.11,u,1,1,1,3.0,90,5,6.11,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.4,0.4898979485566356,41.77100448608398,4.179427426852406,0.45338321280580685,0.0008678233434412345,0.6639032827603024,0.00766180644220209,0.46140866695930083,0.0007663446407974823,0.3612694199454306,0.007910760563784782,0.5840442406688184,0.07469976831208229,0.36825056206370144,0.005418099547496458,0.36825056206370144,0.005418099547496458
refined_single,refined_6.1200Hz,6.12,u,1,1,1,3.0,90,5,6.12,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.8,0.39999999999999997,45.382921600341795,3.426797718603792,0.4515730677569999,0.0015380657891360516,0.6639534990418088,0.007563405908123502,0.45966892748513766,0.0014378654023701326,0.3670704012973168,0.009583885387360472,0.5861999526517866,0.07586394044699918,0.3739405824432739,0.006821021945701333,0.3739405824432739,0.006821021945701333
refined_single,refined_6.1300Hz,6.130000000000001,u,1,1,1,3.0,90,5,6.13,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.8,0.39999999999999997,45.65564193725586,3.6520582764120317,0.44986153099577175,0.0017257862649821517,0.6638923812750503,0.0074885787146775785,0.45802009999139665,0.0016321668350147837,0.36966319641298406,0.010240316777958001,0.5882235218261719,0.07643933417398734,0.3765165244572037,0.007424975501943896,0.3765165244572037,0.007424975501943896
refined_single,refined_6.1400Hz,6.140000000000001,u,1,1,1,3.0,90,5,6.14,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.8,0.39999999999999997,46.14462814331055,3.8322100144540223,0.44806520977445913,0.0019261089455200752,0.6637741773347624,0.007385039018817343,0.45628759261727725,0.0018463478908433738,0.37155343443526967,0.01106523770701594,0.5895850821812906,0.0766836141729612,0.3783911077926546,0.00820023726416792,0.3783911077926546,0.00820023726416792
refined_single,refined_6.1500Hz,6.15,u,1,1,1,3.0,90,5,6.15,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.8,0.39999999999999997,46.90856857299805,3.8108814714244224,0.44622288771592383,0.0021321475325286133,0.6634089675226357,0.00728937210580647,0.4545014843442492,0.002071112061907003,0.3726723620972395,0.011855690639879348,0.5905539144667271,0.07661776635760341,0.37950598771988264,0.00895011856655963,0.37950598771988264,0.00895011856655963
refined_single,refined_6.1600Hz,6.16,u,1,1,1,3.0,90,5,6.16,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.8,0.39999999999999997,47.92444686889648,3.644158589576986,0.44430741204572577,0.0023214172530267394,0.6624880606933223,0.007226557697303166,0.4526238831176467,0.0022799079388029784,0.37341441335564757,0.012410411931350838,0.5923040115048879,0.07609169662575335,0.38027954765726196,0.009486277156005906,0.38027954765726196,0.009486277156005906
refined_single,refined_6.1700Hz,6.17,u,1,1,1,3.0,90,5,6.17,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.8,0.39999999999999997,49.11824340820313,3.5049879188377506,0.4423112592772182,0.002461760471163198,0.6607447961371585,0.007190906346155443,0.45063737033943385,0.0024335529815967716,0.3744171877146456,0.01258832355260489,0.5962431817846066,0.07503698993157104,0.3813730911752613,0.009679961202997146,0.3813730911752613,0.009679961202997146
refined_single,refined_6.1800Hz,6.180000000000001,u,1,1,1,3.0,90,5,6.18,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.8,0.39999999999999997,50.438046264648435,3.5127228477448464,0.44029850446174335,0.002486428408538065,0.6582760285379587,0.007254629590213622,0.4486072849812327,0.0024652584084617385,0.3758905371857214,0.012380877265205264,0.602483565716456,0.07374581199061873,0.38299359625900864,0.009510958826227225,0.38299359625900864,0.009510958826227225
refined_single,refined_6.1900Hz,6.19,u,1,1,1,3.0,90,5,6.19,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.8,0.39999999999999997,51.85020065307617,3.6564660052316533,0.438559463538476,0.0023184845846851818,0.6558284341973694,0.007421388143428994,0.4468413519436408,0.0022945012707399092,0.377237923009958,0.011762168957243434,0.6094809725068597,0.07305937649131629,0.38451571585371386,0.008923559821625276,0.38451571585371386,0.008923559821625276
refined_single,refined_6.2000Hz,6.2,u,1,1,1,3.0,90,5,6.2,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,44.577127838134764,0.6961754151125221,0.43952031119447454,0.0014924996555109905,0.6563205485148357,0.007654896202746659,0.44778447850345426,0.0013298403936885712,0.3706348135531917,0.0067680330703527225,0.6105169152327228,0.07639234295309515,0.3781491897752497,0.003984524088376636,0.3781491897752497,0.003984524088376636
refined_single,refined_6.2100Hz,6.210000000000001,u,1,1,1,3.0,90,5,6.21,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,45.26259918212891,0.7461332261939717,0.43749037703408955,0.0015001552687949485,0.6546479904322039,0.007673364004685251,0.4457681383689863,0.0013355066458512266,0.373389222767683,0.006650370536815934,0.6164168472107677,0.07796057937415223,0.38100237844668633,0.0038477229934070238,0.38100237844668633,0.0038477229934070238
refined_single,refined_6.2200Hz,6.220000000000001,u,1,1,1,3.0,90,5,6.22,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,45.50160598754883,0.7648615409933935,0.4353954635818737,0.001491992849225485,0.6530599789980814,0.007674838704386978,0.4436926262627825,0.0013260147688150506,0.37635264463298695,0.006509416546118674,0.622063427393793,0.07974093687323328,0.38405039691059484,0.0036907769249931274,0.38405039691059484,0.0036907769249931274
refined_single,refined_6.2300Hz,6.23,u,1,1,1,3.0,90,5,6.23,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,45.39584045410156,0.7472203381139826,0.43305562801971176,0.0014775529161436525,0.6513884599618929,0.00765540826055336,0.4413784144546355,0.0013131206980754194,0.37965525683088763,0.006382613389318476,0.6270281427239752,0.08165217949376125,0.38740602801664153,0.003554061061270637,0.38740602801664153,0.003554061061270637
refined_single,refined_6.2400Hz,6.24,u,1,1,1,3.0,90,5,6.24,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,45.30287246704101,0.7088729739408544,0.4305203986727507,0.0014572946618239832,0.6495727514388026,0.007621406722213159,0.43887075933781683,0.0012983094460931072,0.3833372469234904,0.006290659720524097,0.6312867511809885,0.08378058621295861,0.39110752358149836,0.003451180033923399,0.39110752358149836,0.003451180033923399
refined_single,refined_6.2500Hz,6.25,u,1,1,1,3.0,90,5,6.25,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,45.66303634643555,0.6757284759851724,0.4279878341768546,0.0014356494738737749,0.6476483718235102,0.007585310078583038,0.43636147259245084,0.0012851176501234118,0.38717393470373807,0.006221631295738814,0.6349551659227376,0.08612997989249829,0.39494077017827733,0.0033690319490785833,0.39494077017827733,0.0033690319490785833
refined_single,refined_6.2600Hz,6.260000000000001,u,1,1,1,3.0,90,5,6.26,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.8,0.39999999999999997,45.563595581054685,2.0428537780400755,0.42570571897634873,0.0014156060382028803,0.6462976137714184,0.007246246424685724,0.43411624987223024,0.0012865836977706806,0.39093669632109374,0.005990327258466234,0.6324775099033373,0.07743650536257492,0.3985024018753745,0.003440714468260966,0.3985024018753745,0.003440714468260966
refined_single,refined_6.2700Hz,6.2700000000000005,u,1,1,1,3.0,90,5,6.27,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,41.00674819946289,0.742151125201617,0.4238160209508931,0.0014017421702959617,0.6454164133032584,0.007741025596963772,0.43226407266807526,0.0012936423443019643,0.39418748563233097,0.006004251725133117,0.6356524425613663,0.0815657684335706,0.4017540571895296,0.0034007801766102646,0.4017540571895296,0.0034007801766102646
refined_single,refined_6.2800Hz,6.28,u,1,1,1,3.0,90,5,6.28,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,41.204077911376956,0.5678764484533134,0.42247606578197183,0.001381276320661982,0.6436104705862141,0.007724061109661932,0.43090629534196606,0.001276977149736434,0.39686346264588834,0.0059262241372852196,0.6394715699609634,0.08498562756061909,0.4044680917056926,0.00328322931498431,0.4044680917056926,0.00328322931498431
refined_single,refined_6.2900Hz,6.29,u,1,1,1,3.0,90,5,6.29,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,41.27299423217774,0.41896465128360966,0.42173455647770597,0.0013525611857928793,0.6421855389712198,0.007718369747496602,0.43013870834936324,0.0012472839916531852,0.39934193195810613,0.005862628727030049,0.6426809503635817,0.08806401096730056,0.4069715718730219,0.0031879584360065276,0.4069715718730219,0.0031879584360065276
refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,1,3.0,90,5,6.3,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,41.2294677734375,0.3708164741914101,0.4215512688615182,0.0013195922741009532,0.6411888377516078,0.007713520818314259,0.4299244255796215,0.0012082871318068139,0.40182922672715476,0.005820309557212212,0.6453084927831014,0.09071641286793544,0.4094652226137921,0.003124073797330555,0.4094652226137921,0.003124073797330555
refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,1,3.0,90,5,6.31,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,40.98484115600586,0.3512102674752689,0.4218626374445237,0.0012895408160457397,0.6406359191304893,0.007703820571823233,0.4302028858231298,0.0011676933826431988,0.40440681038191,0.005785834659744997,0.6474186842331181,0.09295788457086485,0.41202997980476636,0.0030835132482988858,0.41202997980476636,0.0030835132482988858
refined_single,refined_6.3200Hz,6.32,u,1,1,1,3.0,90,5,6.32,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,40.55273361206055,0.3393824218296632,0.4226333521526516,0.001266760256017481,0.6405373096203446,0.007689393128212541,0.43094050873559697,0.0011314163590009554,0.4069791833588485,0.005741167302390912,0.6491212889082161,0.0948683271880654,0.4145767706035265,0.0030532325043693483,0.4145767706035265,0.0030532325043693483
refined_single,refined_6.3300Hz,6.33,u,1,1,1,3.0,90,5,6.33,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,39.98406219482422,0.3250700872488768,0.4238682442868561,0.0012506859581131293,0.6409180661930822,0.00767328576606149,0.4321428813842366,0.0011009939193830857,0.40931091566618233,0.005673604310793941,0.6505268881570683,0.09654074614543033,0.41688098123046996,0.0030231874323651325,0.41688098123046996,0.0030231874323651325
refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,1,3.0,90,5,6.34,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,39.38378982543945,0.28552334313992295,0.42558933396306015,0.001237334789572667,0.6418143637903426,0.007658896522954884,0.4338325532487999,0.0010743558667866034,0.4111156588917043,0.005578277685755971,0.6517132237071597,0.09803070399110503,0.4186676189738308,0.0029898242430754316,0.4186676189738308,0.0029898242430754316
refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,1,3.0,90,5,6.35,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,39.41928558349609,0.23086520401609936,0.4278008171693009,0.0012214388567663207,0.6432538838908697,0.007649052402126618,0.43601460943941167,0.0010476147529064352,0.4121456761488814,0.005455010692391173,0.6527174818541004,0.0993268498919919,0.41969779352055925,0.002953908058666707,0.41969779352055925,0.002953908058666707
refined_single,refined_6.3600Hz,6.36,u,1,1,1,3.0,90,5,6.36,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,40.42418746948242,0.2564237223053555,0.43045618627062315,0.0011980810780057472,0.6452321993661001,0.007646149704627578,0.4386441419285326,0.00101687092916808,0.4122457722603275,0.005304258677126322,0.6535372518040438,0.10034454186514478,0.4198209920520598,0.002918034378333797,0.4198209920520598,0.002918034378333797
refined_single,refined_6.3700Hz,6.37,u,1,1,1,3.0,90,5,6.37,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,19.8,0.39999999999999997,40.80119018554687,1.375544024101114,0.43693161466665364,0.0066868549633782816,0.6509826954872079,0.008439232596325919,0.44509138974429446,0.00681914048735229,0.4033759206237061,0.02025303277890253,0.6496496032858585,0.09208046041966111,0.4111119458627483,0.01647375782075942,0.4111119458627483,0.01647375782075942
refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,1,3.0,90,5,6.38,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,19.8,0.39999999999999997,41.868376922607425,1.6367181945447191,0.43909615664055207,0.004922877577617091,0.6531391684768012,0.007854700157115424,0.44725613623606825,0.005063953999803802,0.40248199804954127,0.01802657602336573,0.649513804290064,0.09129111634627551,0.4102392884891186,0.014352473481318283,0.4102392884891186,0.014352473481318283
refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,1,3.0,90,5,6.39,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,19.8,0.39999999999999997,42.911476135253906,1.7872652709120682,0.44107882258560754,0.003268864250256797,0.6554010171463628,0.0074783550444330275,0.4492497674140295,0.0034031613918215496,0.40084045543271873,0.015246704999480346,0.6490409201874618,0.09004711003789004,0.4086309665610888,0.011718692479879188,0.4086309665610888,0.011718692479879188
refined_single,refined_6.4000Hz,6.4,u,1,1,1,3.0,90,5,6.4,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,19.8,0.39999999999999997,43.77855377197265,1.9537744954393754,0.44259000251677294,0.0019453728907991798,0.6575671771773519,0.007401804374785072,0.45078603182495247,0.0020397716057159385,0.3984159823266056,0.011948089290943893,0.6482486958888561,0.08870943734707264,0.4062535996509088,0.008611661923253073,0.4062535996509088,0.008611661923253073
fft_prefix,fft_prefix_K2,nan,u,1,1,2,3.0,90,5,0.20046978 0.70164423,0.2 0.5 1 2 5,2,20.0,0.0,230.0,0.0,230.0,0.0,1.0,0.0,23.8,0.39999999999999997,38.68063735961914,2.9605296629503544,0.3266613747811674,0.001648638589316405,0.5743220756687368,0.00851220598266504,0.33610684184412054,0.001911462375233811,0.834251287318916,0.05277713536694156,1.0878640840355789,0.271668765474404,0.8422563908680036,0.05832979114498819,0.8422563908680036,0.05832979114498819
fft_prefix,fft_prefix_K3,nan,u,1,1,3,3.0,90,5,0.20046978 0.70164423 1.1025838,0.2 0.5 1 2 5,2,30.0,0.0,495.0,0.0,495.0,0.0,1.0,0.0,33.8,4.4,44.42123184204102,0.7264699108971309,0.1823578080744616,0.06563977951940346,0.47543212283417413,0.050809829388857,0.19354424524156347,0.06486796633024948,2.292524135864748,0.9011632334197801,2.5807925223811985,1.3945287153175794,2.3019803136984645,0.9139922345239091,2.3019803136984645,0.9139922345239091
fft_prefix,fft_prefix_K4,nan,u,1,1,4,3.0,90,5,0.20046978 0.70164423 1.1025838 1.6037582,0.2 0.5 1 2 5,2,40.0,0.0,860.0,0.0,860.0,0.0,1.0,0.0,47.2,5.6,38.98465194702148,2.3851445983423933,0.09828696554765412,0.023973927080962243,0.4061785887639041,0.024393593113627068,0.11002870485721301,0.023772895683958514,2.0623248683379587,0.19039213955918363,2.160193563114274,0.46177081704335543,2.0656881465711168,0.18653437453113403,2.0656881465711168,0.18653437453113403
fft_prefix,fft_prefix_K5,nan,u,1,1,5,3.0,90,5,0.20046978 0.70164423 1.1025838 1.6037582 6.1143283,0.2 0.5 1 2 5,2,50.0,0.0,1325.0,0.0,1325.0,0.0,1.0,0.0,50.0,0.0,20.205913543701172,9.903028672577006,0.19232708310616414,0.05722683973040142,0.4592495738550876,0.03261148316205583,0.20249601684669677,0.05642636640827599,0.8054116491478321,0.415438852051589,1.0430913063899032,0.43860559974367674,0.8128436813833988,0.4157967791584616,0.8128436813833988,0.4157967791584616
