topology,amplitude,frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,number_drive_channels,K,filter_length_s,num_samples,selected_frequencies_hz,mechanical_degree,number_linear_features_mean,number_linear_features_std,number_candidate_features_mean,number_candidate_features_std,number_raw_features_mean,number_raw_features_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,condition_number_mean,condition_number_std
topology_10_prestress,amp=2.5,refined_single,refined_5.4600Hz,5.46,u,1,1,3.0,5,5.46,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4031635183026512,0.004466550237240288,0.6380882514227739,0.07699933418294284,0.4105255589677791,0.0023688597733460626,40.28555145263672,0.3593336507910131
topology_10_prestress,amp=2.5,refined_single,refined_5.4700Hz,5.470000000000001,u,1,1,3.0,5,5.47,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4080574295357863,0.004280995045511847,0.6427841621733723,0.0760608540437236,0.41541238864136903,0.002269955007034043,40.64479217529297,0.34925330241833524
topology_10_prestress,amp=2.5,refined_single,refined_5.4800Hz,5.48,u,1,1,3.0,5,5.48,2,10.0,0.0,65.0,0.0,65.0,0.0,0.41182979807137643,0.00416889684214341,0.6455522252702897,0.07462815741307915,0.4191525528922556,0.0021985813068082873,42.58328018188477,2.924823531881191
topology_10_prestress,amp=2.5,refined_single,refined_5.4900Hz,5.49,u,1,1,3.0,5,5.49,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4140068772851754,0.0037946750840901168,0.6465660151386254,0.07250753209279898,0.42129122049366996,0.002060652145773384,44.37257385253906,3.184515658932896
topology_10_prestress,amp=2.5,refined_single,refined_5.5000Hz,5.5,u,1,1,3.0,5,5.5,2,10.0,0.0,65.0,0.0,65.0,0.0,0.41611678640684924,0.0037394089708335286,0.6474362506461553,0.06953926039269541,0.4233599873715397,0.002300897780837418,47.303140258789064,2.2513141823445317
topology_10_prestress,amp=2.5,refined_single,refined_5.5100Hz,5.510000000000001,u,1,1,3.0,5,5.51,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4180834489788937,0.00285459540493123,0.6459648862929864,0.06837813028537272,0.42521831189808257,0.001975820875794718,47.71906967163086,2.2683182560544184
topology_10_prestress,amp=2.5,refined_single,refined_5.5200Hz,5.5200000000000005,u,1,1,3.0,5,5.52,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4283130889373343,0.005295617198217181,0.6498655081456363,0.0668967315916064,0.43525176197720344,0.003776685198546422,47.778700256347655,2.214572335608733
topology_10_prestress,amp=2.5,refined_single,refined_5.5300Hz,5.53,u,1,1,3.0,5,5.53,2,10.0,0.0,65.0,0.0,65.0,0.0,0.43747560152622567,0.004425852771099862,0.6614902098811615,0.063964809948521,0.44448784978826994,0.003030643155834102,47.34645385742188,1.974148659521029
topology_10_prestress,amp=2.5,refined_single,refined_5.5400Hz,5.54,u,1,1,3.0,5,5.54,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4425619704237018,0.0031003447333244937,0.6678902804017175,0.06282389823800708,0.449612389829257,0.003004308295868427,47.81791610717774,2.0577927352130607
topology_10_prestress,amp=2.5,refined_single,refined_5.5500Hz,5.550000000000001,u,1,1,3.0,5,5.55,2,10.0,0.0,65.0,0.0,65.0,0.0,0.44845366234917805,0.003247183653180578,0.6736944097961314,0.0605933094904929,0.45549990211647484,0.002901276917702425,48.999840545654294,2.509957623418339
topology_10_prestress,amp=2.5,refined_single,refined_5.5600Hz,5.5600000000000005,u,1,1,3.0,5,5.56,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4583063890136418,0.005045728079969686,0.6823271218298234,0.057085085712754294,0.4653142426676734,0.003382635843048766,49.74412536621094,2.740104541540482
topology_10_prestress,amp=2.5,refined_single,refined_5.5700Hz,5.57,u,1,1,3.0,5,5.57,2,10.0,0.0,65.0,0.0,65.0,0.0,0.46157342326042405,0.005151573499274683,0.6836041091462834,0.057953683857761444,0.46851953479465414,0.004025160536790685,47.85807876586914,2.878926120320938
topology_10_prestress,amp=2.5,refined_single,refined_5.5800Hz,5.58,u,1,1,3.0,5,5.58,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4623599888802957,0.0028436910073304108,0.6841922165212221,0.06001844426579487,0.4693000121443446,0.00252769573470706,47.089630889892575,2.012365616546363
topology_10_prestress,amp=2.5,refined_single,refined_5.5900Hz,5.590000000000001,u,1,1,3.0,5,5.59,2,10.0,0.0,65.0,0.0,65.0,0.0,0.46079612429398464,0.0023436599070900334,0.6852234136886864,0.06337399420906537,0.46781780627674935,0.003410955019528555,45.78263397216797,1.5615836897902682
topology_10_prestress,amp=2.5,refined_single,refined_5.6000Hz,5.6000000000000005,u,1,1,3.0,5,5.6,2,10.0,0.0,65.0,0.0,65.0,0.0,0.45679198429579027,0.002421342156611533,0.6874164623168433,0.0646926851949678,0.4640070161545594,0.0036235992542226537,44.92856903076172,1.3928164491824533
topology_10_prestress,amp=2.5,refined_single,refined_5.6100Hz,5.61,u,1,1,3.0,5,5.61,2,10.0,0.0,65.0,0.0,65.0,0.0,0.45138437132499687,0.002244897479936138,0.6872431195925348,0.06474425830022969,0.45876221395379113,0.003307646383457172,44.37241821289062,0.333806490873862
topology_10_prestress,amp=2.5,refined_single,refined_5.6200Hz,5.62,u,1,1,3.0,5,5.62,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4450504105829249,0.0022195134490402336,0.6845820225683814,0.06460573868564326,0.45254249574617855,0.0029578246210718484,44.86607131958008,0.3417484386524691
topology_10_prestress,amp=2.5,refined_single,refined_5.6300Hz,5.630000000000001,u,1,1,3.0,5,5.63,2,10.0,0.0,65.0,0.0,65.0,0.0,0.43677085095079066,0.002430470075532254,0.6804031114915708,0.06402785669202254,0.44439025627667633,0.0025660965503723136,45.27127914428711,0.3750284432232686
topology_10_prestress,amp=2.5,refined_single,refined_5.6400Hz,5.640000000000001,u,1,1,3.0,5,5.64,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4266170133443998,0.0029984003408839903,0.6750022301904888,0.06270919949153145,0.43438371126110586,0.002174517269269804,45.10078659057617,0.41804368745113335
topology_10_prestress,amp=2.5,refined_single,refined_5.6500Hz,5.65,u,1,1,3.0,5,5.65,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4182448138288202,0.0035816348755848115,0.6715151588147923,0.06123950976833409,0.42616261760902674,0.0021866447695892814,44.14692077636719,0.43462789368084015
topology_10_prestress,amp=2.5,refined_single,refined_5.6600Hz,5.66,u,1,1,3.0,5,5.66,2,10.0,0.0,65.0,0.0,65.0,0.0,0.4128304189001706,0.003889434684758315,0.6714618124749201,0.06055423355618529,0.42091427186414754,0.0024125488495738154,42.90946273803711,0.4295665997283017
topology_10_prestress,amp=2.5,refined_single,refined_5.6700Hz,5.67,u,1,1,3.0,5,5.67,2,10.0,0.0,65.0,0.0,65.0,0.0,0.40734404757754084,0.0042206367137128924,0.6722681376379167,0.060310453314979966,0.4156230373285772,0.0027942516419722776,42.241756439208984,0.4356638154617379
topology_10_prestress,amp=2.5,refined_single,refined_5.6800Hz,5.680000000000001,u,1,1,3.0,5,5.68,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3994943016689803,0.004668185511977129,0.6705282483960413,0.059870764027551114,0.4079625908385016,0.0032530777541885255,42.273258972167966,0.459302661679471
topology_10_prestress,amp=2.5,refined_single,refined_5.6900Hz,5.69,u,1,1,3.0,5,5.69,2,10.0,0.0,65.0,0.0,65.0,0.0,0.38942250675805834,0.005102770165941293,0.6650870532587623,0.0590208087316068,0.39803390663551025,0.003626790699160955,42.45088348388672,0.4793776691539854
topology_10_prestress,amp=2.5,refined_single,refined_5.7000Hz,5.7,u,1,1,3.0,5,5.7,2,10.0,0.0,65.0,0.0,65.0,0.0,0.378552338165996,0.005393096953686817,0.6572821725365466,0.057944025808372296,0.3872580749857784,0.003836735899426349,42.56984176635742,0.49014906740969144
topology_10_prestress,amp=2.5,refined_single,refined_5.7100Hz,5.71,u,1,1,3.0,5,5.71,2,10.0,0.0,65.0,0.0,65.0,0.0,0.36798417422971036,0.005487890101783269,0.6486655666082548,0.056775844567793644,0.3767495223025942,0.0038683525547995867,42.68238906860351,0.495758023926278
topology_10_prestress,amp=2.5,refined_single,refined_5.7200Hz,5.720000000000001,u,1,1,3.0,5,5.72,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3582848518382754,0.0053730745965330645,0.6401410275907418,0.055501001997542605,0.3670854771766051,0.003722129368013155,42.882835388183594,0.5001174873009847
topology_10_prestress,amp=2.5,refined_single,refined_5.7300Hz,5.73,u,1,1,3.0,5,5.73,2,10.0,0.0,65.0,0.0,65.0,0.0,0.34744518121577606,0.009413124087618201,0.6285700971714804,0.04696879418069491,0.35621946888183614,0.007531687790307633,41.15576934814453,3.705735363967423
topology_10_prestress,amp=2.5,refined_single,refined_5.7400Hz,5.74,u,1,1,3.0,5,5.74,2,10.0,0.0,65.0,0.0,65.0,0.0,0.33198747582802635,0.004888491791727758,0.6062029908897733,0.055493407811713705,0.3405509543424474,0.003075177488301299,34.57195892333984,0.22350183953858313
topology_10_prestress,amp=2.5,refined_single,refined_5.7500Hz,5.75,u,1,1,3.0,5,5.75,2,10.0,0.0,65.0,0.0,65.0,0.0,0.32680227527669736,0.0047259263173960574,0.6013762744268607,0.056239345880846434,0.3353773238458833,0.002896132545895894,35.78134689331055,0.2429017674141532
topology_10_prestress,amp=2.5,refined_single,refined_5.7600Hz,5.760000000000001,u,1,1,3.0,5,5.76,2,10.0,0.0,65.0,0.0,65.0,0.0,0.323145234538233,0.004606440126499135,0.5967408757627929,0.05716518697920759,0.3316905315251731,0.002754514209208138,36.92510223388672,0.26543030404332607
topology_10_prestress,amp=2.5,refined_single,refined_5.7700Hz,5.7700000000000005,u,1,1,3.0,5,5.77,2,10.0,0.0,65.0,0.0,65.0,0.0,0.32074894113218305,0.004504515791246824,0.5918646976894533,0.05813106062722939,0.3292179192231402,0.0026300196968454454,37.94461517333984,0.296420238775794
topology_10_prestress,amp=2.5,refined_single,refined_5.7800Hz,5.78,u,1,1,3.0,5,5.78,2,10.0,0.0,65.0,0.0,65.0,0.0,0.31924396247430087,0.004377302223864589,0.5867697735565913,0.058987977425852614,0.32760204799915243,0.0024903250325688862,38.86268920898438,0.40873513699472275
topology_10_prestress,amp=2.5,refined_single,refined_5.7900Hz,5.79,u,1,1,3.0,5,5.79,2,10.0,0.0,65.0,0.0,65.0,0.0,0.31864832182859465,0.004137709283673268,0.5824251108086276,0.05950292055790063,0.3268901742042718,0.002280733145940133,40.45545425415039,0.6198724509531562
topology_10_prestress,amp=2.5,refined_single,refined_5.8000Hz,5.800000000000001,u,1,1,3.0,5,5.8,2,10.0,0.0,65.0,0.0,65.0,0.0,0.319759040820117,0.0036469634133270944,0.5806123316907545,0.05916688950608141,0.32790929779895484,0.0019481237456157772,42.465736389160156,0.611178597602452
topology_10_prestress,amp=2.5,refined_single,refined_5.8100Hz,5.8100000000000005,u,1,1,3.0,5,5.81,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3204501010176867,0.005995065329542559,0.5793003838720857,0.05671724092874582,0.32853817327916407,0.003886075197919716,42.95897521972656,1.3210999434777726
topology_10_prestress,amp=2.5,refined_single,refined_5.8200Hz,5.82,u,1,1,3.0,5,5.82,2,10.0,0.0,65.0,0.0,65.0,0.0,0.318005961977392,0.004228621591314322,0.5715903160223845,0.05866344774261121,0.32593101201141783,0.0021514067321834304,40.752925109863284,1.7858355471580118
topology_10_prestress,amp=2.5,refined_single,refined_5.8300Hz,5.83,u,1,1,3.0,5,5.83,2,10.0,0.0,65.0,0.0,65.0,0.0,0.31868146177946394,0.0036424650703573277,0.5667757918757426,0.05973803830306128,0.3264369027825132,0.0018763075331251907,39.6985580444336,0.3288372599340775
topology_10_prestress,amp=2.5,refined_single,refined_5.8400Hz,5.840000000000001,u,1,1,3.0,5,5.84,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3218125166208683,0.0034998577015249803,0.5657099075408688,0.05995551978196908,0.3294377239012044,0.001759198998027536,39.586001586914065,0.3281296037736994
topology_10_prestress,amp=2.5,refined_single,refined_5.8500Hz,5.8500000000000005,u,1,1,3.0,5,5.85,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3261365024936029,0.0034452239684827123,0.5660105509542867,0.0607985044762963,0.3336374559192265,0.0016808433961724093,39.57273178100586,0.33032899104332386
topology_10_prestress,amp=2.5,refined_single,refined_5.8600Hz,5.86,u,1,1,3.0,5,5.86,2,10.0,0.0,65.0,0.0,65.0,0.0,0.33131960066426586,0.003455888134982989,0.567665313155391,0.06220818426238554,0.3387121957440694,0.0016194503347170264,40.05959701538086,0.35595684573969305
topology_10_prestress,amp=2.5,refined_single,refined_5.8700Hz,5.87,u,1,1,3.0,5,5.87,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3369720039942786,0.0034819876074692886,0.5704463291646232,0.06392861232623144,0.3442769028428001,0.0015485488268624189,41.17780075073242,0.38864420037639497
topology_10_prestress,amp=2.5,refined_single,refined_5.8800Hz,5.880000000000001,u,1,1,3.0,5,5.88,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3426749567526489,0.0034780433289196785,0.5738974479588196,0.06564583731474735,0.34991135032104564,0.001451408570317821,42.51010971069336,0.41331352532246496
topology_10_prestress,amp=2.5,refined_single,refined_5.8900Hz,5.890000000000001,u,1,1,3.0,5,5.89,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3480456956048631,0.0034237629984485095,0.5774245910699505,0.06708854262653775,0.35522596084846514,0.0013313013450632978,43.81353073120117,0.43309836794678
topology_10_prestress,amp=2.5,refined_single,refined_5.9000Hz,5.9,u,1,1,3.0,5,5.9,2,10.0,0.0,65.0,0.0,65.0,0.0,0.35282721320615734,0.0033358262485877537,0.5804533415086427,0.06808990005788695,0.3599537362314144,0.0012204579912361492,44.9677490234375,0.4481649199271909
topology_10_prestress,amp=2.5,refined_single,refined_5.9100Hz,5.91,u,1,1,3.0,5,5.91,2,10.0,0.0,65.0,0.0,65.0,0.0,0.35690707956670586,0.0032574273843708843,0.5825669305590441,0.06862472002392855,0.3639728010996977,0.0011642077200938465,45.88694686889649,0.45686900594117236
topology_10_prestress,amp=2.5,refined_single,refined_5.9200Hz,5.92,u,1,1,3.0,5,5.92,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3602727463670774,0.003229472791301474,0.5836070094038294,0.06881700541615872,0.36726620989086256,0.0011816036191397048,46.499193572998045,0.4578180791667272
topology_10_prestress,amp=2.5,refined_single,refined_5.9300Hz,5.930000000000001,u,1,1,3.0,5,5.93,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3630296224371031,0.003276844784870893,0.5838148995353011,0.06888505859424984,0.3699437972987557,0.001254503916587297,46.74739532470703,0.4519029210933721
topology_10_prestress,amp=2.5,refined_single,refined_5.9400Hz,5.94,u,1,1,3.0,5,5.94,2,10.0,0.0,65.0,0.0,65.0,0.0,0.36536881013234657,0.0034225151820076152,0.5837772252282198,0.06898456382370025,0.3722091142534959,0.0013752692429880265,46.604705047607425,0.4418519352792085
topology_10_prestress,amp=2.5,refined_single,refined_5.9500Hz,5.95,u,1,1,3.0,5,5.95,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3673411791967521,0.0036703446844647074,0.5839160964677014,0.06909071363474385,0.37412457198094384,0.0015586602043429734,46.083804321289065,0.42984954873947767
topology_10_prestress,amp=2.5,refined_single,refined_5.9600Hz,5.960000000000001,u,1,1,3.0,5,5.96,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3686990994303696,0.003970256020852321,0.5840592954838918,0.06905205985099776,0.37544475060880445,0.0017928490260555585,45.22754974365235,0.41711214330855656
topology_10_prestress,amp=2.5,refined_single,refined_5.9700Hz,5.970000000000001,u,1,1,3.0,5,5.97,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3690459252727106,0.004230418249201619,0.5835717373398864,0.0687008937078125,0.3757654135983643,0.002017543437720874,44.0955093383789,0.4045634538845591
topology_10_prestress,amp=2.5,refined_single,refined_5.9800Hz,5.98,u,1,1,3.0,5,5.98,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3681639822700179,0.004371893660784892,0.5818752546785848,0.06793865542701011,0.3748575540837687,0.0021658002686671626,42.75562286376953,0.3927730340451108
topology_10_prestress,amp=2.5,refined_single,refined_5.9900Hz,5.99,u,1,1,3.0,5,5.99,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3661871608267496,0.004370990367399067,0.5788904821406092,0.06678086305385023,0.3728484236003077,0.002210212906743897,41.276310729980466,0.3815439346720237
topology_10_prestress,amp=2.5,refined_single,refined_6.0000Hz,6.0,u,1,1,3.0,5,6,2,10.0,0.0,65.0,0.0,65.0,0.0,0.36348390505419614,0.004260074434899297,0.5750569629932205,0.06536153014932188,0.37010879511927647,0.002168271883080675,39.7176155090332,0.3697506843331493
topology_10_prestress,amp=2.5,refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,3.0,5,6.01,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3604450132902114,0.004099254097588752,0.5710326261114174,0.06390074854070205,0.3670379800752134,0.0020785666645142123,38.12717819213867,0.35484549106400315
topology_10_prestress,amp=2.5,refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,3.0,5,6.02,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3573807587433995,0.0039507457033873886,0.5673985604710121,0.06264406062100183,0.36395490482807613,0.001981388293907984,36.551412200927736,0.3263608054245332
topology_10_prestress,amp=2.5,refined_single,refined_6.0300Hz,6.03,u,1,1,3.0,5,6.03,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3541813990232187,0.003542909552060149,0.5667108493166533,0.060623942181732726,0.3608330209762571,0.001565699711419962,37.92641754150391,5.062273092095342
topology_10_prestress,amp=2.5,refined_single,refined_6.0400Hz,6.04,u,1,1,3.0,5,6.04,2,10.0,0.0,65.0,0.0,65.0,0.0,0.350580536564537,0.0031333263576092366,0.5692296726336774,0.05850297283634447,0.35741863324682766,0.0014443206746438777,44.48123550415039,4.299595430273494
topology_10_prestress,amp=2.5,refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,3.0,5,6.05,2,10.0,0.0,65.0,0.0,65.0,0.0,0.34837264664643364,0.0037526359025500367,0.5748733279904693,0.07033467283710569,0.35546471799199575,0.0015445131797040107,44.65131607055664,0.7004299018262831
topology_10_prestress,amp=2.5,refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,3.0,5,6.06,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3472718205516495,0.00396283761183427,0.5747467730782347,0.07053305690334899,0.3543944361298219,0.0016616655462410646,42.44623489379883,0.6937350306530018
topology_10_prestress,amp=2.5,refined_single,refined_6.0700Hz,6.07,u,1,1,3.0,5,6.07,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3473192795614056,0.0042707218693584115,0.575061999817374,0.07091874931057508,0.3544506937848952,0.001874428492370463,40.42613906860352,0.6738522492086414
topology_10_prestress,amp=2.5,refined_single,refined_6.0800Hz,6.08,u,1,1,3.0,5,6.08,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3487507351850811,0.00467889776831736,0.5761759310661027,0.07154431774414059,0.35587300048590376,0.0021908223435269237,38.86745681762695,0.5978842791804431
topology_10_prestress,amp=2.5,refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,3.0,5,6.09,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3515355218466048,0.005168443024274054,0.5782677527875756,0.0724350158289378,0.35863720809876354,0.0025960559308913196,38.23169784545898,0.44196435745092655
topology_10_prestress,amp=2.5,refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,3.0,5,6.1,2,10.0,0.0,65.0,0.0,65.0,0.0,0.35519853124247136,0.005683105411719254,0.5810752542019069,0.0735303999275325,0.3622747360699466,0.0030374269509909507,38.170258331298825,0.3820804281461654
topology_10_prestress,amp=2.5,refined_single,refined_6.1100Hz,6.11,u,1,1,3.0,5,6.11,2,10.0,0.0,65.0,0.0,65.0,0.0,0.3612694199454306,0.007910760563784782,0.5840442406688184,0.07469976831208229,0.36825056206370144,0.005418099547496458,41.77100448608398,4.179427426852406
