topology,amplitude,sample,candidate_id,mode_index,raw_feature_name,drive_channel,frequency_hz,decay_time_s,phase,product_degree,factor_indices,number_factors,loading
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,1.0*5.0,sin*cos,2,5 8,2,0.06866994500160217
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,1.0*5.0,sin*sin,2,5 9,2,-0.01115530077368021
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,2.0*2.0,cos*cos,2,6 6,2,-0.021060606464743614
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,cos*sin,2,6 7,2,0.008611850440502167
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,cos*cos,2,6 8,2,-0.09903118759393692
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,cos*sin,2,6 9,2,-0.17644667625427246
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,sin*sin,2,7 7,2,0.02847488969564438
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,sin*cos,2,7 8,2,-0.05451996251940727
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,sin*sin,2,7 9,2,-0.14037950336933136
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,5.0*5.0,cos*cos,2,8 8,2,-0.1654060184955597
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,cos*sin,2,8 9,2,-0.2206878811120987
topology_10_prestress,amp=2.5,sample_0,K1_L3,10,u_f=5.8200Hz_Td=5.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,sin*sin,2,9 9,2,-0.2852007746696472
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos,u,5.82,0.2,cos,1,0,1,0.17677778005599976
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_sin,u,5.82,0.2,sin,1,1,1,-0.3093350827693939
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_cos,u,5.82,0.5,cos,1,2,1,0.28602904081344604
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_sin,u,5.82,0.5,sin,1,3,1,-0.23802772164344788
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_cos,u,5.82,1.0,cos,1,4,1,0.17193590104579926
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_sin,u,5.82,1.0,sin,1,5,1,-0.10876453667879105
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=2.000s_cos,u,5.82,2.0,cos,1,6,1,-0.04965997487306595
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=2.000s_sin,u,5.82,2.0,sin,1,7,1,0.08425100147724152
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=5.000s_cos,u,5.82,5.0,cos,1,8,1,-0.261831670999527
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=5.000s_sin,u,5.82,5.0,sin,1,9,1,0.284752756357193
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_cos,u*u,5.82*5.82,0.2*0.2,cos*cos,2,0 0,2,0.019358545541763306
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_sin,u*u,5.82*5.82,0.2*0.2,cos*sin,2,0 1,2,-0.022611021995544434
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.2*0.5,cos*cos,2,0 2,2,0.02158517576754093
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,cos*sin,2,0 3,2,0.0556279793381691
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,cos*cos,2,0 4,2,-0.03714730218052864
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,cos*sin,2,0 5,2,0.04129328206181526
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,cos*cos,2,0 6,2,-0.09914547204971313
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,cos*sin,2,0 7,2,-0.0914280116558075
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,cos*cos,2,0 8,2,-0.12967199087142944
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,cos*sin,2,0 9,2,-0.28106993436813354
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.200s_sin,u*u,5.82*5.82,0.2*0.2,sin*sin,2,1 1,2,-0.0715358778834343
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.2*0.5,sin*cos,2,1 2,2,-0.010117479600012302
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,sin*sin,2,1 3,2,0.004136467352509499
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,sin*cos,2,1 4,2,-0.07602524757385254
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,sin*sin,2,1 5,2,-0.007163580972701311
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,sin*cos,2,1 6,2,-0.15366347134113312
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,sin*sin,2,1 7,2,-0.13448745012283325
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,sin*cos,2,1 8,2,-0.19456057250499725
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,sin*sin,2,1 9,2,-0.31594210863113403
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.5*0.5,cos*cos,2,2 2,2,0.03490797057747841
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.5*0.5,cos*sin,2,2 3,2,0.09119947999715805
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.5*1.0,cos*cos,2,2 4,2,0.0039072358049452305
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.5*1.0,cos*sin,2,2 5,2,0.10761374235153198
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.5*2.0,cos*cos,2,2 6,2,-0.023001346737146378
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,cos*sin,2,2 7,2,0.011477678082883358
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,cos*cos,2,2 8,2,-0.029063211753964424
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,cos*sin,2,2 9,2,-0.14571037888526917
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.5*0.5,sin*sin,2,3 3,2,0.09638924896717072
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.5*1.0,sin*cos,2,3 4,2,0.05485454201698303
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.5*1.0,sin*sin,2,3 5,2,0.1091340035200119
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.5*2.0,sin*cos,2,3 6,2,-0.006293978542089462
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,sin*sin,2,3 7,2,0.018272241577506065
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,sin*cos,2,3 8,2,-0.049693163484334946
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,sin*sin,2,3 9,2,-0.1318097561597824
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,1.0*1.0,cos*cos,2,4 4,2,0.007661812473088503
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,1.0*1.0,cos*sin,2,4 5,2,0.1139170303940773
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,1.0*2.0,cos*cos,2,4 6,2,0.01579628512263298
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,1.0*2.0,cos*sin,2,4 7,2,0.06545039266347885
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,1.0*5.0,cos*cos,2,4 8,2,0.0340532585978508
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,1.0*5.0,cos*sin,2,4 9,2,-0.04967136308550835
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,1.0*1.0,sin*sin,2,5 5,2,0.15140360593795776
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,1.0*2.0,sin*cos,2,5 6,2,0.08786164969205856
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,1.0*2.0,sin*sin,2,5 7,2,0.10538458824157715
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,1.0*5.0,sin*cos,2,5 8,2,0.0579768568277359
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,1.0*5.0,sin*sin,2,5 9,2,0.007300776895135641
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,2.0*2.0,cos*cos,2,6 6,2,0.04843831807374954
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,cos*sin,2,6 7,2,0.08604016155004501
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,cos*cos,2,6 8,2,0.07768175005912781
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,cos*sin,2,6 9,2,0.014426251873373985
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,sin*sin,2,7 7,2,0.11577160656452179
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,sin*cos,2,7 8,2,0.0863829106092453
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,sin*sin,2,7 9,2,0.07989046722650528
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,5.0*5.0,cos*cos,2,8 8,2,0.1057993471622467
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,cos*sin,2,8 9,2,0.048287760466337204
topology_10_prestress,amp=2.5,sample_0,K1_L3,11,u_f=5.8200Hz_Td=5.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,sin*sin,2,9 9,2,0.10295679420232773
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_cos,u,5.82,0.2,cos,1,0,1,-0.2742864489555359
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_sin,u,5.82,0.2,sin,1,1,1,0.19475452601909637
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_cos,u,5.82,0.5,cos,1,2,1,-0.3058842420578003
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_sin,u,5.82,0.5,sin,1,3,1,0.22078895568847656
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=1.000s_cos,u,5.82,1.0,cos,1,4,1,-0.15078185498714447
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=1.000s_sin,u,5.82,1.0,sin,1,5,1,0.15200290083885193
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=2.000s_cos,u,5.82,2.0,cos,1,6,1,0.07761148363351822
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=2.000s_sin,u,5.82,2.0,sin,1,7,1,-0.02290918491780758
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=5.000s_cos,u,5.82,5.0,cos,1,8,1,0.27738335728645325
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=5.000s_sin,u,5.82,5.0,sin,1,9,1,-0.22849789261817932
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_cos,u*u,5.82*5.82,0.2*0.2,cos*cos,2,0 0,2,0.1151091456413269
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_sin,u*u,5.82*5.82,0.2*0.2,cos*sin,2,0 1,2,0.10875849425792694
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.2*0.5,cos*cos,2,0 2,2,0.06592822819948196
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,cos*sin,2,0 3,2,0.08817050606012344
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,cos*cos,2,0 4,2,-0.021197624504566193
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,cos*sin,2,0 5,2,-0.0050916243344545364
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,cos*cos,2,0 6,2,-0.11868882179260254
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,cos*sin,2,0 7,2,-0.12523846328258514
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,cos*cos,2,0 8,2,-0.1991754174232483
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,cos*sin,2,0 9,2,-0.22089050710201263
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.200s_sin,u*u,5.82*5.82,0.2*0.2,sin*sin,2,1 1,2,0.07067591696977615
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.2*0.5,sin*cos,2,1 2,2,0.07708568125963211
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,sin*sin,2,1 3,2,0.042101964354515076
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,sin*cos,2,1 4,2,-0.0048385802656412125
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,sin*sin,2,1 5,2,-0.04825754463672638
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,sin*cos,2,1 6,2,-0.11526031047105789
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,sin*sin,2,1 7,2,-0.15427148342132568
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,sin*cos,2,1 8,2,-0.2133416384458542
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,sin*sin,2,1 9,2,-0.224492147564888
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.5*0.5,cos*cos,2,2 2,2,0.035400666296482086
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.5*0.5,cos*sin,2,2 3,2,0.0920640379190445
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.5*1.0,cos*cos,2,2 4,2,-0.01244676485657692
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.5*1.0,cos*sin,2,2 5,2,0.043216995894908905
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.5*2.0,cos*cos,2,2 6,2,-0.056313227862119675
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,cos*sin,2,2 7,2,-0.03341013938188553
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,cos*cos,2,2 8,2,-0.09136346727609634
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,cos*sin,2,2 9,2,-0.10216003656387329
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.5*0.5,sin*sin,2,3 3,2,0.03814157471060753
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.5*1.0,sin*cos,2,3 4,2,0.05695811286568642
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.5*1.0,sin*sin,2,3 5,2,-0.011419374495744705
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.5*2.0,sin*cos,2,3 6,2,-0.014560499228537083
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,sin*sin,2,3 7,2,-0.06737213581800461
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,sin*cos,2,3 8,2,-0.09414529800415039
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,sin*sin,2,3 9,2,-0.09965742379426956
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,1.0*1.0,cos*cos,2,4 4,2,-0.009743154048919678
topology_10_prestress,amp=2.5,sample_0,K1_L3,12,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,1.0*1.0,cos*sin,2,4 5,2,0.06804274022579193
