topology_index,topology,amplitude,num_samples,basis_nmse_x_mean,basis_nmse_x_std,basis_nmse_y_mean,basis_nmse_y_std,basis_nmse_2d_mean,basis_nmse_2d_std,actual_nmse_x_mean,actual_nmse_x_std,actual_nmse_y_mean,actual_nmse_y_std,actual_nmse_2d_mean,actual_nmse_2d_std,Q_mech_x_abs_mean,Q_mech_x_abs_std,Q_mech_y_abs_mean,Q_mech_y_abs_std,Q_mech_2d_abs_mean,Q_mech_2d_abs_std,Q_mech_x_norm_mean,Q_mech_x_norm_std,Q_mech_y_norm_mean,Q_mech_y_norm_std,Q_mech_2d_norm_mean,Q_mech_2d_norm_std,mean_capacity_validation_mean,mean_capacity_validation_std,mean_capacity_used_mean,mean_capacity_used_std,sum_c_x_mean,sum_c_x_std,sum_c_y_mean,sum_c_y_std,sum_c_2d_mean,sum_c_2d_std
10,topology_10_prestress,amp=2.5,5,0.318005961977392,0.004228621591314322,0.5715903160223845,0.05866344774261121,0.32593101201141783,0.0021514067321834304,0.34023005496989245,0.07812414624193526,0.5335595654708578,0.24342896708261683,0.346376607739617,0.08305604541474543,0.3523078016403101,0.029851911003814954,0.1913546633426758,0.024196346152479405,0.3461771047352403,0.02978207935607673,0.6404211360133285,0.05425910082488071,0.5594875629650027,0.07227820143790199,0.6384555913423583,0.054790880331834574,0.12476523185746986,0.025094408052501196,0.12476523185746986,0.025094408052501196,0.5501188993453979,0.0018789632039925297,0.3423142731189728,0.007606569365822961,0.5421986818313599,0.0017264844415978422
17,topology_17_prestress,amp=1,4,0.31093275914548796,0.00416692563549208,0.6023583811260493,0.0032038000467073786,0.34224966853625527,0.004340206449609846,0.20394017280994223,0.011775513195745263,0.08629840925357518,0.0065805839752685735,0.19129380783424374,0.010953346957504195,0.215360701100755,0.00668382607160926,0.13130233371220607,0.006173343801485069,0.19966019832183424,0.0064375191543352165,0.37973013436502867,0.01459368735796284,0.202509197548884,0.007864493220754052,0.3428365075394896,0.012070731446252621,0.08923434747786657,0.004843257124479217,0.08923434747786657,0.004843257124479217,0.5673076063394547,0.005337584217272552,0.6482205092906952,0.009173644360858768,0.5824420601129532,0.0030765958025737966
