topology,amplitude,sample,time_s,target_y,mechanical_basis_fit_y,actual_readout_y,target_x,mechanical_basis_fit_x,actual_readout_x
topology_17_prestress,amp=1,sample_4,1.2679331302642822,1204.9594144381088,1182.3122558362177,1217.9951899786352,1289.994535030892,1208.14266847544,1197.5442887598836
topology_17_prestress,amp=1,sample_4,1.301299810409546,1127.1058149574749,1141.09313294956,1144.7319293846983,1357.8292571133634,1354.647867907813,1285.3467190296137
topology_17_prestress,amp=1,sample_4,1.3346664905548096,1129.5015332099815,1139.6613588101557,1122.7013661505182,1350.3129765070773,1413.298273791602,1332.2315149371557
topology_17_prestress,amp=1,sample_4,1.3680331707000732,1186.987623556509,1196.4675698048761,1191.1589696139215,1290.0476479053564,1323.1368358033208,1301.9324406976268
topology_17_prestress,amp=1,sample_4,1.401399850845337,1241.4929976211913,1219.681807494848,1226.841692709129,1259.775429847914,1211.948534716895,1277.8062596007903
topology_17_prestress,amp=1,sample_4,1.4347665309906006,1210.9238987933043,1180.0690812833002,1208.6516296079146,1270.7196605383924,1233.9579379456547,1273.1373300339492
topology_17_prestress,amp=1,sample_4,1.4681332111358643,1147.5049861759435,1145.1252488858393,1149.4512122367087,1298.7925219225133,1358.9621531861333,1309.2473907334106
topology_17_prestress,amp=1,sample_4,1.501499891281128,1124.252577875796,1135.2102365262201,1126.9144090019936,1294.4905152165925,1373.566309680274,1317.4510729083172
topology_17_prestress,amp=1,sample_4,1.5348665714263916,1183.4811009330099,1187.3719830281427,1184.5309195999566,1279.913016639513,1267.9837977784184,1261.1252518344345
topology_17_prestress,amp=1,sample_4,1.5682332515716553,1242.3046299505124,1216.8615808255365,1236.2989926531595,1283.6694827184856,1196.4480912583379,1251.1347931569533
topology_17_prestress,amp=1,sample_4,1.601599931716919,1206.6230524262826,1207.3832101590326,1215.3048986219235,1313.2469845437017,1214.6644370453862,1262.2610250743899
topology_17_prestress,amp=1,sample_4,1.6349666118621826,1150.5339490538522,1183.3988036877802,1157.8876964052477,1323.0796057928035,1297.0887248414067,1278.641041976453
topology_17_prestress,amp=1,sample_4,1.6683332920074463,1117.9577280460906,1147.8054971463373,1130.7068800300185,1318.6438290207388,1303.7662684815434,1275.1198314946753
topology_17_prestress,amp=1,sample_4,1.70169997215271,1176.3351303594602,1174.4793519742182,1173.3311927199572,1313.8419544362505,1267.8277919190434,1246.1613262075148
topology_17_prestress,amp=1,sample_4,1.7350666522979736,1237.2745097992592,1207.112869239538,1233.2624720888093,1302.9398799497217,1255.3005626099614,1263.0047059156025
topology_17_prestress,amp=1,sample_4,1.7684333324432373,1220.3185943930087,1205.0371007687738,1222.1618832403922,1287.0205523475279,1263.7116954224614,1278.674857097295
topology_17_prestress,amp=1,sample_4,1.801800012588501,1149.2801891194376,1176.800363517492,1158.3311550932642,1293.7166870839246,1304.230631579688,1314.6594071039979
topology_17_prestress,amp=1,sample_4,1.8351666927337646,1124.5456692443165,1142.1383180386713,1122.1385660366595,1292.8184019325413,1302.371256579688,1287.9597330292636
topology_17_prestress,amp=1,sample_4,1.8685331344604492,1174.706659857537,1170.8608426816156,1172.6533066172583,1301.0545180522877,1291.500323046973,1263.9042409682268
topology_17_prestress,amp=1,sample_4,1.901899814605713,1229.31433684221,1212.5111932522943,1229.5900773105598,1326.5267116804348,1300.8787639039067,1277.500035507655
topology_17_prestress,amp=1,sample_4,1.9352664947509766,1209.2667191859684,1212.5390863187006,1229.4620908316901,1349.9276848960308,1255.955729235938,1262.0124963959336
topology_17_prestress,amp=1,sample_4,1.9686331748962402,1137.975277347402,1203.509760833471,1164.1593114314433,1376.0027389863828,1213.4139373200444,1292.2156893880508
topology_17_prestress,amp=1,sample_4,2.001999855041504,1113.1441369114773,1190.1406384474924,1123.0781101032799,1399.4156585118576,1221.2914264100102,1270.969136448088
topology_17_prestress,amp=1,sample_4,2.0353665351867676,1170.2625668421715,1181.174480415075,1172.937005899976,1373.925238078829,1282.183985461524,1272.4650308447383
topology_17_prestress,amp=1,sample_4,2.0687332153320312,1227.4155496206863,1211.4621095425775,1227.5991372945296,1349.9974506381723,1364.1484324830083,1295.6830505862372
topology_17_prestress,amp=1,sample_4,2.102099895477295,1200.6206257328254,1202.5372380978754,1215.826039900303,1349.5962943983463,1363.2574412720708,1312.2736937255827
topology_17_prestress,amp=1,sample_4,2.1354665756225586,1143.75738368202,1152.9335489041498,1151.161148791648,1365.6182968619469,1319.3295848267583,1349.8988010598334
topology_17_prestress,amp=1,sample_4,2.1688332557678223,1131.8150647805187,1151.156022048681,1123.3195445769936,1370.9836742936395,1283.125879992774,1341.9542202511157
topology_17_prestress,amp=1,sample_4,2.202199935913086,1175.7825867227946,1179.4839915997675,1173.0915682349737,1328.6354412340759,1286.6726329224614,1324.313122326125
topology_17_prestress,amp=1,sample_4,2.2355666160583496,1224.4156059200502,1213.8624448544672,1217.8946508269805,1296.2691013814863,1316.422510852149,1320.987470989486
topology_17_prestress,amp=1,sample_4,2.2689332962036133,1197.9018051785456,1205.1470889813593,1211.801342569318,1332.7898195384205,1336.0877482789067,1315.6319156374543
topology_17_prestress,amp=1,sample_4,2.302299976348877,1144.7035968635587,1167.3928708798578,1148.8214470642342,1365.0102142550165,1312.9417369263676,1351.276166108647
topology_17_prestress,amp=1,sample_4,2.3356666564941406,1139.5323292087419,1162.7805223233393,1138.2740933855268,1314.1131797359703,1291.8575236695317,1335.7297093556488
topology_17_prestress,amp=1,sample_4,2.3690333366394043,1190.158211141915,1169.2046441800287,1179.757360503081,1272.014068070151,1268.144694079688,1289.2045211353463
topology_17_prestress,amp=1,sample_4,2.402400016784668,1223.0995735345375,1186.0970072514704,1217.6330524288048,1272.0668713789191,1255.7447001832036,1259.203682357187
topology_17_prestress,amp=1,sample_4,2.4357666969299316,1204.249166398957,1195.8600129849603,1209.7851633635107,1309.4915085501843,1306.710268725684,1303.2963354203816
topology_17_prestress,amp=1,sample_4,2.469133138656616,1148.9388650178535,1181.260462737768,1151.4227644366451,1331.5823228382221,1322.1077830689458,1339.0110147104665
topology_17_prestress,amp=1,sample_4,2.50249981880188,1131.0183809773723,1168.1927556760004,1140.7226912610167,1325.5081996229833,1271.7684962647465,1296.666552345532
topology_17_prestress,amp=1,sample_4,2.5358664989471436,1185.1859084495404,1176.1377849347284,1184.6901378337673,1291.8461288696803,1202.9497468369511,1246.4929937616525
topology_17_prestress,amp=1,sample_4,2.5692331790924072,1220.9566399733733,1184.4296326405695,1221.600799393702,1290.8661624882172,1200.1552894013432,1242.8970383341739
topology_17_prestress,amp=1,sample_4,2.602599859237671,1201.8766871895211,1190.1200421816995,1212.0988944804153,1347.874338158358,1273.162920703223,1293.337154918949
topology_17_prestress,amp=1,sample_4,2.6359665393829346,1146.2034102371285,1186.7200355298212,1159.0419736185725,1353.0482454186263,1311.898386706641,1304.182662896814
topology_17_prestress,amp=1,sample_4,2.6693332195281982,1133.4543865222288,1169.2822580105951,1140.7380725003982,1299.750046967205,1293.7769954102544,1298.8154923193476
topology_17_prestress,amp=1,sample_4,2.702699899673462,1179.6745748677517,1168.5438394314936,1175.8653110993846,1248.7334752527186,1241.1782977479008,1270.0757367582648
topology_17_prestress,amp=1,sample_4,2.7360665798187256,1233.8036567272202,1187.0561184651544,1222.2073320347586,1256.5199835678713,1214.3070609467534,1263.856741965995
topology_17_prestress,amp=1,sample_4,2.7694332599639893,1215.6370670240258,1205.1594514615228,1210.872943709383,1300.7704409067837,1268.2796733277348,1311.4781164796082
topology_17_prestress,amp=1,sample_4,2.802799940109253,1152.085671729692,1203.9114446408441,1163.81942365624,1295.556763697764,1304.853174914649,1321.7229100228326
topology_17_prestress,amp=1,sample_4,2.8361666202545166,1134.8858399629592,1176.9442338711908,1130.8138212285746,1246.9712559352802,1271.520685900977,1276.019037893237
topology_17_prestress,amp=1,sample_4,2.8695333003997803,1180.3672300221033,1172.3113450772455,1182.2660612850318,1205.553485901029,1213.7773902314214,1214.0966672541456
topology_17_prestress,amp=1,sample_4,2.902899980545044,1235.2106549770656,1185.4562530286005,1224.0194333273523,1207.6755283517034,1189.6366611617116,1253.6390267229795
topology_17_prestress,amp=1,sample_4,2.9362666606903076,1234.6224111195986,1195.0403382546594,1219.7879932846065,1234.4155788965538,1233.2251231568364,1284.670477515472
topology_17_prestress,amp=1,sample_4,2.9696333408355713,1173.1318551535942,1202.1327285535028,1164.9550671958907,1217.895703150669,1257.452326525977,1276.247614217104
topology_17_prestress,amp=1,sample_4,3.003000020980835,1145.4058704166114,1178.1688184506586,1133.673595746753,1161.8319161479094,1240.2089106934575,1233.6275933106185
topology_17_prestress,amp=1,sample_4,3.0363664627075195,1177.154373314749,1167.3125142819574,1182.707492077251,1154.4527412504574,1218.3120620148686,1170.604786231115
topology_17_prestress,amp=1,sample_4,3.069733142852783,1226.4142135381835,1182.478989577978,1230.8933620968269,1206.4076731292853,1175.2592456238774,1206.9543745129931
topology_17_prestress,amp=1,sample_4,3.103099822998047,1224.9995810924825,1194.656812883108,1233.5493356081163,1250.0845410255104,1164.5366523163823,1230.248537931985
topology_17_prestress,amp=1,sample_4,3.1364665031433105,1184.9801512563236,1214.4910917050531,1176.6687417567243,1248.4666177257723,1167.2236888306645,1234.133898916167
topology_17_prestress,amp=1,sample_4,3.169833183288574,1145.1333084993994,1203.098130202978,1146.889595825467,1204.0188393029662,1167.550528277686,1176.1703659107263
topology_17_prestress,amp=1,sample_4,3.203199863433838,1167.1494853329748,1172.5076703793695,1174.4303739041572,1168.1387903277396,1206.2877299683598,1144.6087167512242
topology_17_prestress,amp=1,sample_4,3.2365665435791016,1221.5032754110177,1168.8579339749506,1223.8801488952001,1223.4980887608913,1223.7187144654301,1187.9431522268517
topology_17_prestress,amp=1,sample_4,3.2699332237243652,1217.84756744877,1191.615126586645,1228.05081187283,1305.1149047911128,1200.3797843354253,1237.284037254216
topology_17_prestress,amp=1,sample_4,3.303299903869629,1180.156452246938,1211.072188354223,1189.2537508985736,1288.4890665075468,1170.1927993195561,1255.8963094649905
topology_17_prestress,amp=1,sample_4,3.3366665840148926,1146.3429750703935,1203.2418699032953,1155.690789191551,1246.6790284953574,1166.3438212769536,1197.7738281791974
