topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,coefficient_x,coefficient_y,p_alpha_norm_sq,c_alpha_x,c_alpha_y,c_alpha,IPC_alpha_raw,IPC_alpha_clipped,weighted_contribution_raw,weighted_contribution_clipped,basis_nmse_x,basis_nmse_y,basis_nmse_2d,task_alpha_selected,basis_adequacy_label
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-44.791175842285156,-12.470564842224121,272.6043395996094,0.11162361988344964,0.2553862274982499,0.1163347128655425,0.3741790935620325,0.3741790935620325,0.043530017409828016,0.043530017409828016,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,47.92661666870117,3.4879133701324463,272.49884033203125,0.12774873593049593,0.01997047965270133,0.12421684822202442,0.385073670015595,0.385073670015595,0.04783263762262508,0.04783263762262508,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4.799340724945068,-1.4554510116577148,272.2821044921875,0.0012800315539033883,0.0034746154087776818,0.0013519479497510123,0.4178804630392805,0.4178804630392805,0.000564952635246959,0.000564952635246959,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,5.02079963684082,-0.3039858937263489,272.18255615234375,0.0014003754207323727,0.000151516387849051,0.0013594503768488877,0.4789082656407435,0.4789082656407435,0.000651052022201356,0.000651052022201356,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-42.056861877441406,2.530710458755493,272.11846923828125,0.09823588401563035,0.010498696884643978,0.09536074107394928,0.5375234348722001,0.5375234348722001,0.051258633094027714,0.051258633094027714,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,32.894989013671875,4.141003131866455,271.95068359375,0.06006037732774004,0.028092716129444247,0.05901279877568192,0.585877268779444,0.585877268779444,0.03457425736972744,0.03457425736972744,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15.433897972106934,-16.35059928894043,271.64678955078125,0.013206697692238862,0.43748622712273955,0.027110315237222266,0.6344156970318033,0.6344156970318033,0.017199209537974283,0.017199209537974283,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-63.7418212890625,13.899467468261719,271.3095703125,0.22498442819809483,0.31575765958307445,0.22795906214801245,0.6871542293868902,0.6871542293868902,0.15664303368207572,0.15664303368207572,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-3.0130279064178467,5.901285171508789,270.87103271484375,0.0005018885430088603,0.056826148930747014,0.002347631551129755,0.7524861342396788,0.7524861342396788,0.00176656019052873,0.00176656019052873,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,100.0875015258789,-2.996445417404175,270.44854736328125,0.5529460493423076,0.014628165098614403,0.5353054009938113,0.8181713596036403,0.8181713596036403,0.43797154773427843,0.43797154773427843,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-131.2352752685547,-0.3068755865097046,270.078369140625,0.9493566255000827,0.00015321699468524104,0.9182512804414413,0.8760070446319571,0.8760070446319571,0.8043945904090175,0.8043945904090175,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,126.0688705444336,-38.53643798828125,269.85308837890625,0.87534957835205,2.4141429879472884,0.9257757562929722,0.9301048279466758,0.9301048279466758,0.8610685005240786,0.8610685005240786,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-145.10833740234375,74.369873046875,269.64276123046875,1.1588091299246157,8.984115034238398,1.415243986944748,0.9779584748777332,0.9779584748777332,1.3840498510523682,1.3840498510523682,0.28250880501689346,0.4407550223817726,0.287694525117825,0.01,fixed common H27 dictionary
