topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,IPC_alpha_raw,IPC_alpha_clipped
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,8,P1(u[target-24]),1,19,24,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0,14,28,0.2162156317393037,0.2908434023356411,0.7837843682606963,0.7091565976643589,0.2908434023356411,0.2908434023356411
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,9,P1(u[target-23]),1,18,23,18,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0,14,28,0.2211735036936484,0.29658601659484796,0.7788264963063516,0.703413983405152,0.29658601659484796,0.29658601659484796
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,10,P1(u[target-22]),1,17,22,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0,14,28,0.22726100642654623,0.30216634092723815,0.7727389935734538,0.6978336590727618,0.30216634092723815,0.30216634092723815
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,11,P1(u[target-21]),1,16,21,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0,14,28,0.23794022942508097,0.324163441590692,0.762059770574919,0.675836558409308,0.324163441590692,0.324163441590692
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,12,P1(u[target-20]),1,15,20,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.24669301406466626,0.3420908077226904,0.7533069859353337,0.6579091922773096,0.3420908077226904,0.3420908077226904
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,13,P1(u[target-19]),1,14,19,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.2531591978385421,0.3594479404288413,0.7468408021614579,0.6405520595711587,0.3594479404288413,0.3594479404288413
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,14,P1(u[target-18]),1,13,18,13,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.26907170418049187,0.3741790935620325,0.7309282958195081,0.6258209064379675,0.3741790935620325,0.3741790935620325
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.2816430060207692,0.385073670015595,0.7183569939792308,0.614926329984405,0.385073670015595,0.385073670015595
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.29746071922996764,0.4178804630392805,0.7025392807700324,0.5821195369607195,0.4178804630392805,0.4178804630392805
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.33097708721140007,0.4789082656407435,0.6690229127885999,0.5210917343592565,0.4789082656407435,0.4789082656407435
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.38335674108093276,0.5375234348722001,0.6166432589190672,0.4624765651277999,0.5375234348722001,0.5375234348722001
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.4343663362945517,0.585877268779444,0.5656336637054483,0.414122731220556,0.585877268779444,0.585877268779444
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.490223005620643,0.6344156970318033,0.509776994379357,0.3655843029681967,0.6344156970318033,0.6344156970318033
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.553026524282751,0.6871542293868902,0.44697347571724894,0.31284577061310986,0.6871542293868902,0.6871542293868902
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.6100486593397515,0.7524861342396788,0.3899513406602485,0.24751386576032122,0.7524861342396788,0.7524861342396788
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.678768953671727,0.8181713596036403,0.32123104632827304,0.18182864039635974,0.8181713596036403,0.8181713596036403
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.7810157503325911,0.8760070446319571,0.2189842496674089,0.12399295536804286,0.8760070446319571,0.8760070446319571
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.8789892063007857,0.9301048279466758,0.12101079369921428,0.06989517205332414,0.9301048279466758,0.9301048279466758
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9606918896113561,0.9779584748777332,0.039308110388643895,0.022041525122266765,0.9779584748777332,0.9779584748777332
topology_10_prestress,amp=2.5,sample_1,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14,28,0.9999964627334154,0.9999974886521369,3.5372665846940515e-06,2.5113478631045244e-06,0.9999974886521369,0.9999974886521369
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,14,28,0.15486645282052192,0.17602369900210368,0.8451335471794781,0.8239763009978963,0.17602369900210368,0.17602369900210368
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,14,28,0.14784768119110514,0.17070831747548354,0.8521523188088949,0.8292916825245165,0.17070831747548354,0.17070831747548354
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,14,28,0.1577426980014679,0.17118790865577804,0.8422573019985321,0.828812091344222,0.17118790865577804,0.17118790865577804
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,14,28,0.1804420028383057,0.1540317570881159,0.8195579971616943,0.8459682429118841,0.1540317570881159,0.1540317570881159
topology_10_prestress,amp=2.5,sample_2,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,14,28,0.1882973142583555,0.1685773307680265,0.8117026857416445,0.8314226692319735,0.1685773307680265,0.1685773307680265
