topology,amplitude,sample,hidden_node,reference_node,horizon_steps,group_type,group_value,c_alpha_sum,IPC_alpha_clipped_sum,weighted_contribution_sum,num_terms,basis_nmse_2d,basis_adequacy_label
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,11,0.0023546194729664304,0.3311639070879163,0.0007797649843728535,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,16,0.0023546194729664304,0.3311639070879163,0.0007797649843728535,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,10,0.0006202487851842094,0.38738750241667086,0.0002402766277694851,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,15,0.0006202487851842094,0.38738750241667086,0.0002402766277694851,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,9,0.08508779471007862,0.441385789494095,0.037556543444419534,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,14,0.08508779471007862,0.441385789494095,0.037556543444419534,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,8,0.0628039469381179,0.4934121209873902,0.030988228665116264,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,13,0.0628039469381179,0.4934121209873902,0.030988228665116264,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,7,0.012302151288323205,0.5628594416253473,0.006924382004936146,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,12,0.012302151288323205,0.5628594416253473,0.006924382004936146,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,6,0.15863511878764738,0.634574235075731,0.10066575916081906,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,11,0.15863511878764738,0.634574235075731,0.10066575916081906,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,5,0.014278782021057953,0.7049919892905636,0.01006642694167198,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,10,0.014278782021057953,0.7049919892905636,0.01006642694167198,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,4,0.6420805552285466,0.7636520943069847,0.4903261607140711,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,9,0.6420805552285466,0.7636520943069847,0.4903261607140711,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,3,1.0609686963371472,0.8327998673132038,0.8835745895330389,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,8,1.0609686963371472,0.8327998673132038,0.8835745895330389,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,2,1.083070451320872,0.902841060052143,0.9778404743816891,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,7,1.083070451320872,0.902841060052143,0.9778404743816891,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,1,1.5685181454465107,0.9659754836142307,1.5151500741053894,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,6,1.5685181454465107,0.9659754836142307,1.5151500741053894,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,readout_time_delay,0,2.2975107331594637,0.9999906081983839,2.297489155394447,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_0,10,0,5,target_time_delay,5,2.2975107331594637,0.9999906081983839,2.297489155394447,1,0.28643529527246525,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,degree,1,7.29002986935672,12.593860933198087,6.210506489068985,28,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,27,0.04054531586282531,0.1060161852341871,0.004298459716891912,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,32,0.04054531586282531,0.1060161852341871,0.004298459716891912,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,26,0.04406407736385675,0.1183556216959527,0.005215231270857822,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,31,0.04406407736385675,0.1183556216959527,0.005215231270857822,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,25,0.01741545822090556,0.12288676347610461,0.002140129295220403,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,30,0.01741545822090556,0.12288676347610461,0.002140129295220403,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,24,0.07234974510787207,0.11534944501055655,0.008345502944848272,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,29,0.07234974510787207,0.11534944501055655,0.008345502944848272,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,23,0.02769309728315732,0.13586913548675084,0.0037626371868130734,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,28,0.02769309728315732,0.13586913548675084,0.0037626371868130734,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,22,0.02848180997842031,0.1661553843381275,0.004732406083609942,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,27,0.02848180997842031,0.1661553843381275,0.004732406083609942,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,21,0.016123296297757397,0.20255216276942667,0.0032658085360830506,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,26,0.016123296297757397,0.20255216276942667,0.0032658085360830506,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,readout_time_delay,20,0.01381925954864088,0.25564083330721943,0.0035327670267033037,1,0.287694525117825,fixed common H27 dictionary
topology_10_prestress,amp=2.5,sample_1,10,0,5,target_time_delay,25,0.01381925954864088,0.25564083330721943,0.0035327670267033037,1,0.287694525117825,fixed common H27 dictionary
