topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,IPC_alpha_raw,IPC_alpha_clipped
topology_16_prestress,amp=2.5,sample_3,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999925743127608,0.999990522208965,7.425687239268273e-06,9.477791034944983e-06,0.999990522208965,0.999990522208965
topology_16_prestress,amp=2.5,sample_4,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9399495408816626,0.9679406316358191,0.060050459118337444,0.03205936836418087,0.9679406316358191,0.9679406316358191
topology_16_prestress,amp=2.5,sample_4,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999967783259597,0.9999652551305209,3.221674040348215e-06,3.474486947911044e-05,0.9999652551305209,0.9999652551305209
topology_17_prestress,amp=1,sample_0,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9544014592947606,0.9776402077093712,0.04559854070523942,0.02235979229062881,0.9776402077093712,0.9776402077093712
topology_17_prestress,amp=1,sample_0,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999990769824932,0.999999371019175,9.230175067972187e-07,6.289808249472888e-07,0.999999371019175,0.999999371019175
topology_17_prestress,amp=1,sample_1,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9540934768179885,0.9451290048684896,0.045906523182011494,0.0548709951315104,0.9451290048684896,0.9451290048684896
topology_17_prestress,amp=1,sample_1,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999993302424599,0.9999992272553135,6.697575401362663e-07,7.727446864238432e-07,0.9999992272553135,0.9999992272553135
topology_17_prestress,amp=1,sample_2,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9541831010776676,0.9775880708783566,0.045816898922332386,0.022411929121643394,0.9775880708783566,0.9775880708783566
topology_17_prestress,amp=1,sample_2,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999992887787572,0.9999992158604071,7.11221242759006e-07,7.841395929426749e-07,0.9999992158604071,0.9999992158604071
topology_17_prestress,amp=1,sample_3,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9533575303408924,0.977545673773417,0.04664246965910755,0.02245432622658302,0.977545673773417,0.977545673773417
topology_17_prestress,amp=1,sample_3,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.9999992936279368,0.9999994534889605,7.063720631337084e-07,5.46511039493244e-07,0.9999994534889605,0.9999994534889605
topology_17_prestress,amp=1,sample_4,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,0 1,14,28,0.9539351233534269,0.9789583592184438,0.046064876646573064,0.021041640781556258,0.9789583592184438,0.9789583592184438
topology_17_prestress,amp=1,sample_4,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,1 0,14,28,0.999999316493467,0.9999992711574411,6.835065329993e-07,7.288425588631892e-07,0.9999992711574411,0.9999992711574411
