topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,coefficient_x,coefficient_y,exponents
topology_17_prestress,amp=1,sample_0,10,0,5,1,1,-1,intercept,0,,,,1195.720703125,1192.746826171875,
topology_17_prestress,amp=1,sample_0,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,-46.171329498291016,-25.056957244873047,0 1
topology_17_prestress,amp=1,sample_0,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,144.39175415039062,14.095721244812012,1 0
topology_17_prestress,amp=1,sample_1,10,0,5,1,1,-1,intercept,0,,,,1194.311279296875,1193.0848388671875,
topology_17_prestress,amp=1,sample_1,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,-45.23509216308594,-24.814729690551758,0 1
topology_17_prestress,amp=1,sample_1,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,142.73065185546875,13.824481010437012,1 0
topology_17_prestress,amp=1,sample_2,10,0,5,1,1,-1,intercept,0,,,,1190.3944091796875,1191.48828125,
topology_17_prestress,amp=1,sample_2,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,-44.89842224121094,-24.935277938842773,0 1
topology_17_prestress,amp=1,sample_2,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,142.0067138671875,14.131590843200684,1 0
topology_17_prestress,amp=1,sample_3,10,0,5,1,1,-1,intercept,0,,,,1191.2769775390625,1191.4776611328125,
topology_17_prestress,amp=1,sample_3,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,-44.871253967285156,-25.254024505615234,0 1
topology_17_prestress,amp=1,sample_3,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,142.81402587890625,14.342548370361328,1 0
topology_17_prestress,amp=1,sample_4,10,0,5,1,1,-1,intercept,0,,,,1191.144287109375,1191.78759765625,
topology_17_prestress,amp=1,sample_4,10,0,5,1,1,0,P1(u[target-6]),1,1,6,1,-44.85516357421875,-24.885454177856445,0 1
topology_17_prestress,amp=1,sample_4,10,0,5,1,1,1,P1(u[target-5]),1,0,5,0,142.57659912109375,14.007868766784668,1 0
