topology,amplitude,sample,hidden_node,reference_node,horizon_steps,Q_twIPC_raw,Q_twIPC_clipped,generic_total_ipc_clipped,basis_nmse_2d,basis_adequacy_label,actual_test_nmse_2d,actual_test_nmse_x,actual_test_nmse_y
topology_17_prestress,amp=1,sample_0,10,0,5,9.93472901494086,9.93472901494086,14.11614883759509,0.3329133025905722,weak,0.1876888203671371,0.19991707862222888,0.08186564363289166
topology_17_prestress,amp=1,sample_1,10,0,5,-56.50407542619499,7.4517026708648775,2.635779150050862,0.3365202087268815,weak,1.4651494352730812,1.593162811685664,0.4105495171392626
topology_17_prestress,amp=1,sample_2,10,0,5,11.013250495033896,11.013250495033896,14.160365428665813,0.33636863382447946,weak,0.1942120055199125,0.20620696967543511,0.09546523472195435
topology_17_prestress,amp=1,sample_3,10,0,5,11.175768025585151,11.175768025585151,16.02242306599598,0.3381613500161471,weak,0.20666236889230463,0.22100811115228314,0.08927431802718354
topology_17_prestress,amp=1,sample_4,10,0,5,10.96270000942102,10.96270000942102,14.203761987082743,0.337673098708882,weak,0.17647432050294895,0.18848004566899426,0.07854015977838066
