topology,amplitude,sample,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,exponents,coefficient_x,coefficient_y,p_alpha_norm_sq,c_alpha_x,c_alpha_y,c_alpha
topology_10_prestress,amp=2.5,sample_0,0,P1(u[target-5]),1,0,5,1,112.71936798095703,-16.72798728942871,276.4882507324219,0.6979945081320846,0.46234512078478324,0.6904115716092437
topology_10_prestress,amp=2.5,sample_1,0,P1(u[target-5]),1,0,5,1,112.6330795288086,-17.37672996520996,274.37811279296875,0.6964696976511393,0.4790135861876498,0.6891960046527601
topology_10_prestress,amp=2.5,sample_2,0,P1(u[target-5]),1,0,5,1,112.43761444091797,-16.881315231323242,277.29779052734375,0.6980055297924521,0.4714589418868839,0.6906890121675882
topology_10_prestress,amp=2.5,sample_3,0,P1(u[target-5]),1,0,5,1,111.76238250732422,-18.10222625732422,272.44635009765625,0.696718732289548,0.4676636870345976,0.688103126661437
topology_10_prestress,amp=2.5,sample_4,0,P1(u[target-5]),1,0,5,1,112.97166442871094,-17.000667572021484,274.660888671875,0.6976484803148383,0.46778984705820414,0.6901389271891878
