topology,amplitude,sample,H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_train_rows,num_validation_rows,terms_per_train_row,condition_number,overparameterized,ill_conditioned,condition_warning,train_nmse_x,train_nmse_y,train_nmse_2d,validation_nmse_x,validation_nmse_y,validation_nmse_2d,train_validation_gap_2d
topology_10_prestress,amp=2.5,sample_0,15,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,299,299,0.05351170568561873,21547.03597318453,False,False,,0.4190109411756635,0.5870609297873459,0.42519994606665423,0.25229523873588283,0.42781685701593347,0.2576409792916855,-0.16755896677496873
topology_10_prestress,amp=2.5,sample_0,16,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",17,299,299,0.056856187290969896,23199.515850634594,False,False,,0.418252890424047,0.5829205523216306,0.42431732978100045,0.25373713027274425,0.43447803924298817,0.25924183115598953,-0.16507549862501092
topology_10_prestress,amp=2.5,sample_0,17,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",18,299,299,0.06020066889632107,24751.046704589262,False,False,,0.418133898461468,0.5824314870438266,0.42418470862643537,0.2547416283268305,0.4342589919967843,0.2602090645369392,-0.16397564408949616
topology_10_prestress,amp=2.5,sample_0,18,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",19,299,299,0.06354515050167224,26170.48062021461,False,False,,0.4181338680797483,0.5808958591647023,0.4241281247126357,0.2547321000042541,0.4333399261534836,0.2601718350590338,-0.16395628965360193
topology_10_prestress,amp=2.5,sample_0,19,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",20,299,299,0.06688963210702341,27455.117544873076,False,False,,0.4181235845178784,0.5803085638685522,0.4240965907569087,0.25466916024681613,0.43406387915107364,0.26013286115010426,-0.16396372960680444
topology_10_prestress,amp=2.5,sample_0,20,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",21,299,299,0.07023411371237458,28735.540188651317,False,False,,0.41810296643150835,0.5780949489275073,0.42399520820056386,0.25478159858903926,0.4342039249083184,0.26024614031227633,-0.16374906788828753
topology_10_prestress,amp=2.5,sample_0,21,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",22,299,299,0.07357859531772576,30004.03510546205,False,False,,0.41793850411190575,0.5774429459308302,0.423812790559096,0.2540817633577003,0.43426065594470326,0.25956934729659226,-0.16424344326250373
topology_10_prestress,amp=2.5,sample_0,22,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",23,299,299,0.07692307692307693,31361.650596278447,False,False,,0.41687506541638797,0.5729492678864642,0.42262302178594663,0.2531780481087863,0.432202060229776,0.25863045865191786,-0.16399256313402877
topology_10_prestress,amp=2.5,sample_0,23,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",24,299,299,0.0802675585284281,32874.38797106021,False,False,,0.4160886716401501,0.5723522597065495,0.42184360276996724,0.2542442032341938,0.43419217234078616,0.25972475409632495,-0.1621188486736423
topology_10_prestress,amp=2.5,sample_0,24,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",25,299,299,0.08361204013377926,34453.98202771694,False,False,,0.41595879102782596,0.56675569184723,0.42151239305081734,0.2549909444351237,0.4366912869764512,0.2605248661232009,-0.16098752692761642
