H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_topology_sample_pairs,overparameterized_fraction,ill_conditioned_fraction,num_train_rows_mean,num_train_rows_std,num_validation_rows_mean,num_validation_rows_std,terms_per_train_row_mean,terms_per_train_row_std,condition_number_mean,condition_number_std,train_nmse_x_mean,train_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,train_validation_gap_2d_mean,train_validation_gap_2d_std
11,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",90,5,0.0,0.0,299.0,0.0,299.0,0.0,0.3010033444816054,0.0,871030075.6974032,924399888.6033379,0.3148162304465715,0.004436490858947346,0.4145327931931166,0.012145157521792238,0.31861732380087937,0.004485570440244469,0.38426391024739004,0.017809118912215868,0.5062880208381021,0.05959012874580382,0.38810898210265765,0.016255486444153592,0.06949165830177823,0.018550137902601134
12,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",104,5,0.0,0.0,299.0,0.0,299.0,0.0,0.34782608695652173,0.0,1257909064.2570348,1484723544.4808772,0.28666254712113753,0.004678048997108765,0.38864986335230456,0.008867849237769078,0.29054937378416995,0.004681061426860219,0.43393774223992115,0.0210827652241449,0.566374975373311,0.07785637404455396,0.4381161916323058,0.01936784476256593,0.14756681784813588,0.02052842329682484
13,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",119,5,0.0,0.0,299.0,0.0,299.0,0.0,0.3979933110367893,0.0,724909158.9070413,399121926.26452863,0.26387780672555616,0.0012653633832905337,0.35939337951210304,0.007674086058817429,0.2675206285664763,0.0012727010687520902,0.49730133801549875,0.025433094833721165,0.619319990826569,0.08155059284216652,0.5011529727161181,0.02402733368248669,0.2336323441496418,0.023508940817569976
14,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",135,5,0.0,0.0,299.0,0.0,299.0,0.0,0.45150501672240806,5.551115123125783e-17,1914864880.1465874,1258111719.5872962,0.2502922316495021,0.002919027815224938,0.32131381124983144,0.009327065687134001,0.2530084490645764,0.0024392171078407724,0.5252345027443455,0.018233220037789745,0.6574280754171196,0.0645294938073342,0.5293766663934216,0.01790803451098589,0.2763682173288452,0.019074974086001447
15,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",152,5,0.0,0.0,299.0,0.0,299.0,0.0,0.5083612040133779,0.0,8263409422.101778,7339401799.491988,0.23150896556228945,0.004465419446324363,0.2844227000025253,0.008520342510650402,0.23353508267293158,0.003941082787926004,0.5345392301186395,0.01756845491329163,0.6509263743334173,0.08458642502382471,0.5381987760354109,0.018778845213228763,0.30466369336247934,0.020349164264037937
0,3,5,1,[0],[5],3,5,0.0,0.0,299.0,0.0,299.0,0.0,0.010033444816053512,0.0,42.40391096236291,0.7221487555629655,0.4472104507744697,0.0014603388804397053,0.6601163070655149,0.008776411929151339,0.4553258117364599,0.0012056253878770624,0.3274240014778238,0.0038870811766645082,0.5142393174430013,0.07683136843455145,0.33328719893367575,0.004246951512722281,-0.12203861280278425,0.004563738642937433
1,3,5,1,"[0, 1]","[5, 6]",9,5,0.0,0.0,299.0,0.0,299.0,0.0,0.030100334448160536,0.0,13756506.649275094,1341974.1770042605,0.4290851391205475,0.001238194712888557,0.6265204232537105,0.006858685112632706,0.4366116049145806,0.0012094586049852215,0.36154275790963825,0.0058776830298303525,0.5210917513830907,0.08059891147388062,0.36656151309798696,0.006183102670565202,-0.07005009181659369,0.006037366758051543
2,3,5,1,"[0, 1, 2]","[5, 6, 7]",19,5,0.0,0.0,299.0,0.0,299.0,0.0,0.06354515050167224,0.0,77318496.62358394,42886766.31558726,0.41559379438466737,0.001956254038972331,0.5903847367073543,0.007237080569178764,0.4222552976146873,0.0018534362198301285,0.3930064392910647,0.004369734572360969,0.4655578816790191,0.06989887802101828,0.3953144912579279,0.0048493490797446165,-0.02694080635675935,0.004256037322584283
3,3,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",34,5,0.0,0.0,299.0,0.0,299.0,0.0,0.11371237458193979,0.0,213267425.0650162,143123373.95823875,0.38852529358498833,0.005460627637355561,0.5485844853454662,0.004800316665463759,0.3946257697272451,0.005446441434222157,0.4108788486542848,0.007427607442808191,0.48345486023334666,0.06897631569473643,0.41318751153538413,0.006380098054398571,0.018561741808138986,0.009373688674277271
4,3,5,1,"[0, 1, 2, 3, 4]","[5, 6, 7, 8, 9]",55,5,0.0,0.0,299.0,0.0,299.0,0.0,0.18394648829431437,0.0,717618160.0408367,584042835.7360903,0.3557037761816264,0.006790922246395775,0.5023184369451468,0.009358410060379279,0.36129819832505505,0.0069422962988063,0.4436519230590278,0.010514084767867825,0.651892228414991,0.07370224029845791,0.4501759739957806,0.011496841477430823,0.08887777567072562,0.011088982443810057
