topology,amplitude,sample,time_s,target_y,mechanical_basis_fit_y,actual_readout_y,target_x,mechanical_basis_fit_x,actual_readout_x
topology_17_prestress,amp=1,sample_4,2.1354665756225586,1143.75738368202,1170.8990989182532,1151.7916447664134,1365.6182968619469,1269.7102392471566,1340.4357490026678
topology_17_prestress,amp=1,sample_4,2.1688332557678223,1131.8150647805187,1146.193882090479,1123.3775082724494,1370.9836742936395,1363.9450290886493,1334.8193034178662
topology_17_prestress,amp=1,sample_4,2.202199935913086,1175.7825867227946,1156.2554986333232,1171.2257213610458,1328.6354412340759,1395.8119173379741,1329.343108767066
topology_17_prestress,amp=1,sample_4,2.2355666160583496,1224.4156059200502,1185.3407171284812,1216.491844267023,1296.2691013814863,1319.9952293517554,1330.0439914764818
topology_17_prestress,amp=1,sample_4,2.2689332962036133,1197.9018051785456,1194.6043906359253,1214.5144974039804,1332.7898195384205,1225.5738459419022,1315.7930126522845
topology_17_prestress,amp=1,sample_4,2.302299976348877,1144.7035968635587,1174.3902965247566,1148.56492953352,1365.0102142550165,1223.1907737596327,1349.210959590846
topology_17_prestress,amp=1,sample_4,2.3356666564941406,1139.5323292087419,1156.4294803915598,1136.200570122522,1314.1131797359703,1313.5269384408448,1338.309081084957
topology_17_prestress,amp=1,sample_4,2.3690333366394043,1190.158211141915,1166.1951298118202,1177.433914016756,1272.014068070151,1367.9780883169396,1291.2647001015762
topology_17_prestress,amp=1,sample_4,2.402400016784668,1223.0995735345375,1190.1678521776118,1218.2755101837663,1272.0668713789191,1310.0822466947093,1268.2651524416592
topology_17_prestress,amp=1,sample_4,2.4357666969299316,1204.249166398957,1196.6137991981861,1211.4566836697686,1309.4915085501843,1223.605893370803,1297.941181427285
topology_17_prestress,amp=1,sample_4,2.469133138656616,1148.9388650178535,1177.4755486997165,1149.2996034067821,1331.5823228382221,1220.7652879922866,1354.0819367967497
topology_17_prestress,amp=1,sample_4,2.50249981880188,1131.0183809773723,1159.4440691102288,1140.1009365421373,1325.5081996229833,1284.8055414751013,1293.6360979958647
topology_17_prestress,amp=1,sample_4,2.5358664989471436,1185.1859084495404,1170.7146937368525,1182.279320249038,1291.8461288696803,1314.4367297571864,1250.6522737904472
topology_17_prestress,amp=1,sample_4,2.5692331790924072,1220.9566399733733,1198.575668019506,1223.9091058245951,1290.8661624882172,1266.4268753669992,1241.2956568868185
topology_17_prestress,amp=1,sample_4,2.602599859237671,1201.8766871895211,1205.0302730131837,1211.3377778660858,1347.874338158358,1212.3091988964206,1291.955464703688
topology_17_prestress,amp=1,sample_4,2.6359665393829346,1146.2034102371285,1180.2811540820535,1158.8378533832058,1353.0482454186263,1229.1212617464068,1302.1024344150412
topology_17_prestress,amp=1,sample_4,2.6693332195281982,1133.4543865222288,1158.2259062120484,1141.438446906759,1299.750046967205,1300.881960270401,1294.8488971909105
topology_17_prestress,amp=1,sample_4,2.702699899673462,1179.6745748677517,1167.8716617420353,1174.1546648727074,1248.7334752527186,1337.3667624059703,1277.8275114917042
topology_17_prestress,amp=1,sample_4,2.7360665798187256,1233.8036567272202,1196.4131003502969,1224.6150964140838,1256.5199835678713,1292.6158649490858,1260.310453011838
topology_17_prestress,amp=1,sample_4,2.7694332599639893,1215.6370670240258,1205.8254840790778,1211.1210525676888,1300.7704409067837,1235.5729391887721,1307.1095562918613
topology_17_prestress,amp=1,sample_4,2.802799940109253,1152.085671729692,1181.9222571987327,1164.5482179147393,1295.556763697764,1240.3407303187628,1318.6131771614548
topology_17_prestress,amp=1,sample_4,2.8361666202545166,1134.8858399629592,1156.6062818585426,1128.7757261028908,1246.9712559352802,1279.3908676486142,1277.9100808170813
topology_17_prestress,amp=1,sample_4,2.8695333003997803,1180.3672300221033,1165.8359273169478,1179.3128974984077,1205.553485901029,1275.0294194712274,1223.2439899696255
topology_17_prestress,amp=1,sample_4,2.902899980545044,1235.2106549770656,1199.1635328668292,1225.7529811555312,1207.6755283517034,1227.6226224249945,1244.2321111297028
topology_17_prestress,amp=1,sample_4,2.9362666606903076,1234.6224111195986,1211.8973001839104,1220.4261133878772,1234.4155788965538,1203.8127986141703,1282.7789570763362
topology_17_prestress,amp=1,sample_4,2.9696333408355713,1173.1318551535942,1187.3787987617675,1167.213007619998,1217.895703150669,1235.6423013991532,1276.6193883494464
topology_17_prestress,amp=1,sample_4,3.003000020980835,1145.4058704166114,1157.1840513536847,1132.3434333143505,1161.8319161479094,1272.0827422009402,1227.332070934202
topology_17_prestress,amp=1,sample_4,3.0363664627075195,1177.154373314749,1161.9606467271708,1182.6003168809661,1154.4527412504574,1246.8807640987595,1174.5963821617847
topology_17_prestress,amp=1,sample_4,3.069733142852783,1226.4142135381835,1197.2875409492074,1230.4295142210995,1206.4076731292853,1171.5091977880925,1199.2172363987502
topology_17_prestress,amp=1,sample_4,3.103099822998047,1224.9995810924825,1221.0155062516383,1231.7989158489079,1250.0845410255104,1130.4434120095307,1241.4348361574537
topology_17_prestress,amp=1,sample_4,3.1364665031433105,1184.9801512563236,1206.1132851353375,1179.244951815364,1248.4666177257723,1166.1818557501742,1229.8485671269375
topology_17_prestress,amp=1,sample_4,3.169833183288574,1145.1333084993994,1173.2165086167527,1145.7333594701572,1204.0188393029662,1225.331663942448,1169.9538035731887
topology_17_prestress,amp=1,sample_4,3.203199863433838,1167.1494853329748,1165.3210472305489,1174.9418554780339,1168.1387903277396,1241.7975743161937,1136.1726672568007
