topology_index,topology,amplitude,num_samples,basis_nmse_x_mean,basis_nmse_x_std,basis_nmse_y_mean,basis_nmse_y_std,basis_nmse_2d_mean,basis_nmse_2d_std,actual_nmse_x_mean,actual_nmse_x_std,actual_nmse_y_mean,actual_nmse_y_std,actual_nmse_2d_mean,actual_nmse_2d_std,Q_mech_x_abs_mean,Q_mech_x_abs_std,Q_mech_y_abs_mean,Q_mech_y_abs_std,Q_mech_2d_abs_mean,Q_mech_2d_abs_std,Q_mech_x_norm_mean,Q_mech_x_norm_std,Q_mech_y_norm_mean,Q_mech_y_norm_std,Q_mech_2d_norm_mean,Q_mech_2d_norm_std,mean_capacity_validation_mean,mean_capacity_validation_std,mean_capacity_used_mean,mean_capacity_used_std,sum_c_x_mean,sum_c_x_std,sum_c_y_mean,sum_c_y_std,sum_c_2d_mean,sum_c_2d_std
10,topology_10_prestress,amp=2.5,5,0.318005961977392,0.004228621591314322,0.5715903160223845,0.05866344774261121,0.32593101201141783,0.0021514067321834304,0.34023005496989245,0.07812414624193526,0.5335595654708578,0.24342896708261683,0.346376607739617,0.08305604541474543,0.3523078016403101,0.029851911003814954,0.1913546633426758,0.024196346152479405,0.3461771047352403,0.02978207935607673,0.6404211360133285,0.05425910082488071,0.5594875629650027,0.07227820143790199,0.6384555913423583,0.054790880331834574,0.12476523185746986,0.025094408052501196,0.12476523185746986,0.025094408052501196,0.5501188993453979,0.0018789632039925297,0.3423142731189728,0.007606569365822961,0.5421986818313599,0.0017264844415978422
17,topology_17_prestress,amp=1,5,0.4087601782530439,0.0038735499926058556,0.6022292704601766,0.026032922495169832,0.42952772920064347,0.0025984206985625894,0.239599443124014,0.06630773843973684,0.08991150256397043,0.008646668702556374,0.22346072770527728,0.05958039314666762,0.2658217159130654,0.11243248055275717,0.06470775457199959,0.022850068860432275,0.22893823982410783,0.09588687493185355,0.4735843297731387,0.20005445205482275,0.10120538014578626,0.035280894637494745,0.3977557135594556,0.16627809185137196,0.2616435100500034,0.05846679154820918,0.2616435100500034,0.05846679154820918,0.5607918223920192,0.005948996622389184,0.6379658520454173,0.008977524178217016,0.5748951016768821,0.006419122781891558
