train_nmse_x_mean,train_nmse_x_std,val_nmse_x_mean,val_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,val_nmse_y_mean,val_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,val_nmse_2d_mean,val_nmse_2d_std,train_validation_gap_2d,topology,amplitude,sample,H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,selected_alpha,min_training_rows_per_fold,terms_per_training_row,overparameterized,condition_warning,num_usable_rows
0.28889009839791546,0.039279962657551105,0.4167838253287615,0.11718755204280319,0.46627402291374875,0.0401231962715746,0.575007421237546,0.11880181526518206,0.29456474015744716,0.03951262909709136,0.4224443311904844,0.11732134699617018,0.12787959103303725,topology_10_prestress,amp=2.5,sample_0,20,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",21,0.01,433,0.04849884526558892,False,,578
0.28822040398387233,0.038578463788545875,0.42036837745973654,0.11746047632463691,0.4659484974681482,0.039998732311440806,0.5758025948835459,0.11949516868706053,0.2939139160970349,0.038829332378671276,0.42596769755407543,0.11759966370513773,0.13205378145704055,topology_10_prestress,amp=2.5,sample_0,21,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",22,0.01,432,0.05092592592592592,False,,577
0.2880210141730396,0.03817625999982102,0.42240088418099986,0.11741513760574883,0.46331652334428713,0.03964365536032301,0.5735889836029862,0.11775551920575006,0.29364424815624846,0.03843944632183566,0.4278811721968144,0.11764427967717178,0.13423692404056592,topology_10_prestress,amp=2.5,sample_0,22,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",23,0.01,432,0.05324074074074074,False,,576
0.28795751518795504,0.037685481591229454,0.42599122034579684,0.11926029525913087,0.4631698926305407,0.0390105295569502,0.5798232232270275,0.12381670244267659,0.2935655003311585,0.03792688669088947,0.4315446352528093,0.1196241353671006,0.13797913492165076,topology_10_prestress,amp=2.5,sample_0,23,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",24,0.01,431,0.05568445475638051,False,,575
0.2881732008342377,0.03769123478551053,0.42667408584303634,0.11987164011101259,0.46133232998117624,0.03881947940243647,0.5828361014655775,0.12662983408718717,0.29370631240390127,0.037929595797223714,0.4323051200649306,0.12040086197419186,0.13859880766102933,topology_10_prestress,amp=2.5,sample_0,24,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",25,0.01,430,0.05813953488372093,False,,574
0.28793887239005245,0.03772170514845389,0.42839765008253966,0.12114455968823819,0.46106746882884075,0.03908907920042139,0.5819836769482358,0.12680267597527156,0.2934737977389264,0.037966503478825735,0.4339460513262086,0.12167290919620899,0.14047225358728221,topology_10_prestress,amp=2.5,sample_0,25,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",26,0.01,429,0.06060606060606061,False,,573
0.287156541298163,0.0373702128825746,0.4298017804297737,0.12215246956024846,0.4603891307682419,0.038572009533956765,0.5829937916460213,0.12581620379693054,0.29269616278740573,0.037607293940485675,0.4353371604798885,0.12262700936636797,0.14264099769248278,topology_10_prestress,amp=2.5,sample_0,26,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",27,0.01,429,0.06293706293706294,False,,572
0.28537951880543555,0.03595281946836889,0.4231132354486079,0.1163443320105644,0.4607572230312209,0.03998987375231288,0.5832839551713508,0.1367069658416916,0.29098014156306284,0.036257453544747575,0.4288824020933142,0.11728243296196383,0.13790226053025134,topology_10_prestress,amp=2.5,sample_0,27,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",28,0.01,428,0.06542056074766354,False,,571
0.28445320136835367,0.03526823132383557,0.4164083400450681,0.11162338617766399,0.4603312507678446,0.040394546709182015,0.5813939066120509,0.1392346449720725,0.2900715229822237,0.03561290960824445,0.4223502001194103,0.11278894190493716,0.1322786771371866,topology_10_prestress,amp=2.5,sample_0,28,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",29,0.01,427,0.06791569086651054,False,,570
0.2835933721691791,0.03522100748215141,0.414191618512876,0.10947502114691353,0.45975192892277883,0.040890335309386135,0.5830621958625039,0.14091579998873563,0.2892156904850131,0.03558179383469988,0.4202368030553303,0.11066317020045181,0.13102111257031718,topology_10_prestress,amp=2.5,sample_0,29,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",30,0.01,426,0.07042253521126761,False,,569
