H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_topology_sample_pairs,overparameterized_fraction,condition_warning,selected_alpha,selected_alpha_std_across_samples,min_training_rows_per_fold,min_training_rows_per_fold_std_across_samples,terms_per_training_row,terms_per_training_row_std_across_samples,train_nmse_x_mean,train_nmse_x_mean_std_across_samples,val_nmse_x_mean,val_nmse_x_mean_std_across_samples,train_nmse_y_mean,train_nmse_y_mean_std_across_samples,val_nmse_y_mean,val_nmse_y_mean_std_across_samples,train_nmse_2d_mean,train_nmse_2d_mean_std_across_samples,val_nmse_2d_mean,val_nmse_2d_mean_std_across_samples,train_validation_gap_2d,train_validation_gap_2d_std_across_samples
9,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",65,35,0.0,,0.6322857142857142,0.4783548337152824,441.0,0.0,0.14739229024943312,2.7755575615628914e-17,0.30575462589197666,0.061037309144010385,0.46320078007877885,0.13182140135027448,0.5674356169063509,0.12874395377347456,0.7215079413757672,0.14520841799022757,0.31514399990858233,0.059363493459703334,0.4738690598757067,0.12778725221973417,0.15872505996712447,0.07065833615543199
10,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",77,35,0.0,,1.0,0.0,441.0,0.0,0.17460317460317462,2.7755575615628914e-17,0.3057644312288676,0.05737546164572519,0.46651020832398415,0.13605944848049392,0.5663219950342587,0.12412542295353879,0.7116496997139632,0.14624678373951083,0.3151440009861867,0.055785930921189775,0.47659109297756136,0.13240181137954662,0.1614470919913747,0.0776958724030599
11,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",90,35,0.0,,1.0,0.0,440.0,0.0,0.20454545454545453,2.7755575615628914e-17,0.30200171529825187,0.05629236941762842,0.47403708937845723,0.1416855587116622,0.5565397331070059,0.11997847975104374,0.7155411719729574,0.14245702812514044,0.3111758449981811,0.05477611452601667,0.48400294263780674,0.13778890481395875,0.17282709763962564,0.08384857190664398
12,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",104,35,0.0,,1.0,0.0,439.0,0.0,0.23690205011389526,2.7755575615628914e-17,0.29825226296936214,0.05474122508372499,0.485925118834575,0.14322309247809523,0.5495380179572773,0.11955676055432422,0.7248573615947658,0.1468197505208377,0.3073011437850143,0.05330891228030795,0.495734622696732,0.13945731581949078,0.18843347891171772,0.08693898773662925
13,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",119,35,0.0,,1.0,0.0,438.0,0.0,0.27168949771689505,5.551115123125783e-17,0.2940050523376214,0.05393410720240293,0.4988983513821708,0.1480323688344629,0.5410514381512931,0.11641460139737402,0.7360787528671163,0.15251801785564503,0.3029019465738456,0.052581401700544775,0.508623712406786,0.14452599354263423,0.20572176583294044,0.09280360881161664
14,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",135,35,0.0,,1.0,0.0,438.0,0.0,0.3082191780821918,0.0,0.28885967970765253,0.05394073452108544,0.5088716770056061,0.15591474923948057,0.5262638442897555,0.11160164544278127,0.7355839448380358,0.15535169502463303,0.29742823766330595,0.05264141757173448,0.5181735503579066,0.15235976227808262,0.2207453126946005,0.10071470334019776
15,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",152,35,0.0,,1.0,0.0,437.0,0.0,0.34782608695652173,0.0,0.28244003032977,0.05348426079680944,0.5180773350200059,0.1681547233779864,0.5159513533052544,0.10935388626242595,0.7475062066855362,0.15915607500755063,0.2908692509119884,0.05219728440560723,0.527536557262632,0.16439955753584437,0.2366673063506437,0.11323729364214055
16,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",170,35,0.0,,1.0,0.0,436.0,0.0,0.38990825688073394,0.0,0.27608343362827953,0.052716170777799394,0.5315390017702605,0.17339279479726208,0.5019654341909238,0.10597876063178305,0.7570577142729087,0.16041076814529157,0.28425243529735167,0.051457601103456915,0.5408786222709286,0.1693831176162097,0.2566261869735769,0.11893237269238344
17,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",189,35,0.0,,1.0,0.0,435.0,0.0,0.4344827586206896,5.551115123125783e-17,0.2689694515464334,0.05082684795855916,0.5542421642198094,0.17722397347022403,0.4888025090354738,0.099535172858672,0.7731661312556822,0.15937665993496863,0.27693870231999046,0.04958436606678201,0.5633388122887341,0.17315670529265423,0.2864001099687436,0.12454569675975752
18,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",209,35,0.0,,1.0,0.0,435.0,0.0,0.48045977011494256,5.551115123125783e-17,0.2617802555820416,0.048381654884026924,0.5826688555513171,0.1868833879260368,0.4760649775737981,0.10064147541511931,0.791747094414772,0.17356887531275572,0.26953973031187595,0.04721330119583668,0.5913480481666074,0.1828877722122292,0.3218083178547313,0.1367032161234451
