H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_topology_sample_pairs,overparameterized_fraction,ill_conditioned_fraction,num_train_rows_mean,num_train_rows_std,num_validation_rows_mean,num_validation_rows_std,terms_per_train_row_mean,terms_per_train_row_std,condition_number_mean,condition_number_std,train_nmse_x_mean,train_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,train_validation_gap_2d_mean,train_validation_gap_2d_std
19,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",20,4,0.0,0.0,299.0,0.0,299.0,0.0,0.06688963210702341,0.0,18216.99006819348,2651.361847325682,0.4040368449712393,0.003963709007453178,0.6661300442328837,0.008242796377303898,0.4529807946380107,0.004314632852017378,0.26822562069554556,0.004169728116326856,0.9604093220508227,0.012607069514539979,0.34259919139370654,0.004159361861628019,-0.11038160324430416,0.002459576036933899
20,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",21,4,0.0,0.0,299.0,0.0,299.0,0.0,0.07023411371237458,0.0,19144.267266065322,2978.8455854213853,0.4020317533258199,0.0038713908183270465,0.6660249476796593,0.008233743184880711,0.45133080962737854,0.004237718972444657,0.2673556523368018,0.003852940726343987,0.9595375084681333,0.012702334987052396,0.3417294053466385,0.003850112444210301,-0.10960140428074004,0.0021264406535642815
21,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",22,4,0.0,0.0,299.0,0.0,299.0,0.0,0.07357859531772576,0.0,20029.46854697296,3246.2350778120635,0.40074134494044833,0.0037701977262987007,0.6398109705253506,0.008810075659463795,0.4453842333162722,0.0043050443320922045,0.26726858434888356,0.0038039232476586426,0.9590375676548037,0.012076985994797418,0.341598776216661,0.003804796028792162,-0.10378545709961118,0.0018696908410145022
22,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",23,4,0.0,0.0,299.0,0.0,299.0,0.0,0.07692307692307693,0.0,20932.045245249952,3527.542371180876,0.3909209225945707,0.0029516163675622916,0.6211231976771554,0.008141801580435542,0.43390756145815584,0.003527831605572911,0.26389933139984817,0.00395737864992262,0.9468863852643079,0.012295482482516207,0.3372857052559321,0.004004135854288176,-0.09662185620222373,0.0024675337067479202
23,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",24,4,0.0,0.0,299.0,0.0,299.0,0.0,0.0802675585284281,0.0,21843.30700113713,3796.062746398288,0.3908373056754001,0.002945746362190176,0.6120025718414206,0.00830056430784387,0.4321359995691402,0.003571805412315911,0.2645446621017298,0.004036038766164593,0.954668494511952,0.012120838243264077,0.3386990443461702,0.004153431506957357,-0.09343695522296994,0.002639884478669106
24,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",25,4,0.0,0.0,299.0,0.0,299.0,0.0,0.08361204013377926,0.0,22703.451394347943,4062.687029596427,0.38005855914084224,0.002401069607237637,0.579378913391163,0.0078324556165417,0.4172772655679541,0.0030420670958551054,0.2717410414473559,0.004165457183946043,0.9531305406113859,0.012389479991395343,0.3449552763575021,0.004162789808871386,-0.07232198921045199,0.00316196638887206
25,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",26,4,0.0,0.0,299.0,0.0,299.0,0.0,0.08695652173913043,0.0,23459.137129368235,4276.3457565360995,0.3788193945217893,0.0022469434381194846,0.5793696275684606,0.007826809092932978,0.4162677918577858,0.00292723779192412,0.27097859075003805,0.004172652020307763,0.9529614678707429,0.012457183050960146,0.34425637480368276,0.004166061906536036,-0.07201141705410305,0.0031351287065537465
26,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",27,4,0.0,0.0,299.0,0.0,299.0,0.0,0.0903010033444816,0.0,24123.772593501486,4421.628261274276,0.3787244177360308,0.002233756861110801,0.5685753813724732,0.007950659920368513,0.4141746238565815,0.002942799144029584,0.2709477949275882,0.004157915446339525,0.9503687873823288,0.012020149973090869,0.3439519233015638,0.0042372005547871095,-0.07022270055501768,0.003312427720941698
27,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",28,4,0.0,0.0,299.0,0.0,299.0,0.0,0.09364548494983277,0.0,24746.565998246395,4554.250061610532,0.3780385658321705,0.002078503138888769,0.5577185266164076,0.008364787625409818,0.41158837679670734,0.002886155674391756,0.26881562150135635,0.003882051832666911,0.9345183730259758,0.012180337686045645,0.34034483355780376,0.003923407729998724,-0.07124354323890364,0.003160881248314122
28,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",29,4,0.0,0.0,299.0,0.0,299.0,0.0,0.09698996655518395,0.0,25383.77257334742,4666.591687764078,0.3778539788663865,0.0020812091418451984,0.5560455115362236,0.008551573894752399,0.4111255324025035,0.0029265302650382844,0.2697170955041527,0.0038179652014083843,0.9376615885508042,0.012184220660062032,0.3414873214946571,0.003867034730616984,-0.06963821090784642,0.0030810634331469495
29,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",30,4,0.0,0.0,299.0,0.0,299.0,0.0,0.10033444816053512,0.0,26154.167312191195,4638.8410373682555,0.3670738413668789,0.0022180382321446597,0.5258610865753945,0.009157440794690877,0.3967185407237737,0.00280583346788442,0.2682509751980663,0.0037574502510622177,0.9246744170237636,0.01221750404365546,0.338781603293403,0.0036786963410377817,-0.05793693743037072,0.0037080459905569495
30,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",31,4,0.0,0.0,299.0,0.0,299.0,0.0,0.10367892976588629,0.0,26984.205324444716,4551.78348627172,0.36430590099681426,0.0020937092931409902,0.5246565185325354,0.009131141874050333,0.3942422717530125,0.0025866218113706385,0.26635554742685724,0.0036610433366973047,0.9219233989793193,0.012514258082725847,0.33679378197446286,0.003576221221776253,-0.05744848977854969,0.0036700452937119075
0,2,5,1,[0],[5],2,4,0.0,0.0,299.0,0.0,299.0,0.0,0.006688963210702341,0.0,2.037141923707358,0.03185165218194923,0.5396280050073605,0.01280620233875675,0.983824966421253,0.00046537528808294863,0.6226090130987191,0.009924364393419323,0.3089126095333463,0.0019624483109891267,0.9505544202777897,0.0017550593747326607,0.37788898632704393,0.003352650222704622,-0.2447200267716752,0.007258711550320583
1,2,5,1,"[0, 1]","[5, 6]",5,4,0.0,0.0,299.0,0.0,299.0,0.0,0.016722408026755852,0.0,12410.328388919454,144.19605240410468,0.5313492268227347,0.013217646263647664,0.9612597101542961,0.0011858684059507566,0.6116613206392894,0.010416947617037695,0.30393794671271945,0.0020530592592950996,0.9455244292587719,0.0023532392395756315,0.3729091406341136,0.0035169160834694364,-0.2387521800051758,0.00746563152027053
2,2,5,1,"[0, 1, 2]","[5, 6, 7]",9,4,0.0,0.0,299.0,0.0,299.0,0.0,0.030100334448160536,0.0,231617.92308400336,9782.114172658245,0.5004258834131157,0.011550443863638573,0.9471529925076899,0.0010120852515336806,0.5838778492546289,0.008974878340122746,0.27590801169552054,0.0016101076114722994,0.946800423369458,0.0016332546132365644,0.3480219747669704,0.002813269791452345,-0.23585587448765855,0.0065062197612358276
3,2,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",14,4,0.0,0.0,299.0,0.0,299.0,0.0,0.046822742474916385,0.0,1497416.902382965,66878.22902137558,0.4873077979379005,0.010598364398134306,0.9239002589606218,0.0027120600224113875,0.5688632177968871,0.00833726039118566,0.2835534594071212,0.0034071860599389405,0.9475854298408989,0.0048036036419707015,0.3549267970091594,0.004167844646774654,-0.21393642078772768,0.0057745166637560305
4,2,5,1,"[0, 1, 2, 3, 4]","[5, 6, 7, 8, 9]",20,4,0.0,0.0,299.0,0.0,299.0,0.0,0.06688963210702341,0.0,4651854.464355317,331404.7396670806,0.46307986468383056,0.009443786760977051,0.8997949696275283,0.0026948045731162934,0.5446616860754421,0.0072898710361042115,0.29588124536431337,0.004443613271325268,0.9694020910421414,0.006477788078903787,0.3682639745970373,0.004893859233460693,-0.17639771147840472,0.0049021409627764065
5,2,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",27,4,0.0,0.0,299.0,0.0,299.0,0.0,0.0903010033444816,0.0,9899407.31099172,877171.2461264294,0.43496146621259835,0.008155241809800338,0.868114426293259,0.0033887381223525223,0.5158753566763317,0.006036126151416487,0.3033519657940404,0.004678695475479806,1.03169557406965,0.007133724431123225,0.38162500581717135,0.005126555905860033,-0.13425035085916037,0.003373690305906232
6,2,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",35,4,0.0,0.0,299.0,0.0,299.0,0.0,0.11705685618729098,0.0,21139059.975246727,1787940.0574203383,0.4235555824809023,0.007106468284299986,0.8298856282225735,0.0026470265135701693,0.49946021939697327,0.005270943317849439,0.3098856025750007,0.005286115141250866,1.01532924424118,0.016227416758008838,0.385697651215519,0.005726315117333206,-0.11376256818145425,0.0031163892993119322
7,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",44,4,0.0,0.0,299.0,0.0,299.0,0.0,0.14715719063545152,0.0,40525494.84775437,11184129.680999285,0.4034075971944163,0.006058562130415465,0.7944706463169339,0.0028043760536356063,0.4764578951014744,0.0042624250248685805,0.29721915619545625,0.006674848605076184,1.0501076613785287,0.015731272595604327,0.3781140451790319,0.00656475318942169,-0.09834384992244245,0.0026886132412405205
