sample,node,dim,train_min_px,train_max_px,train_mean_px,test_min_px,test_max_px,final_test_px,final_outside_train_px,max_test_outside_train_px,max_test_outside_time_s,emphasized_node
sample_0,6,y,819.85409153726,894.2965233135661,857.6746605920086,814.762279334768,905.2619813824952,867.0748156202723,0.0,10.965458068929024,21.42139983177185,False
sample_0,7,x,2581.692619292825,2704.017793440612,2652.5320854725433,2581.878555147309,2710.585549508847,2638.756093924711,0.0,6.567756068235212,19.919899940490723,False
sample_0,7,y,800.010007296123,818.3929494182316,810.3968895693133,799.1446604993331,817.2557699977457,815.0633204952995,0.0,0.865346796789936,17.150466442108154,False
sample_0,8,x,1140.8958532078552,1253.062018763087,1204.687052656674,1142.3498146491115,1274.0854827002177,1212.9104847638762,0.0,21.0234639371306,19.386033296585083,False
sample_0,8,y,1369.302728240272,1383.580431257714,1377.0036442198355,1368.1747245422107,1381.181891941119,1374.7820327668928,0.0,1.1280036980613204,19.419399976730347,False
sample_0,9,x,1623.1212424250193,1738.2118232383427,1686.2912935053048,1619.0750189150958,1752.2353698849765,1687.3712832270546,0.0,14.023546646633804,19.386033296585083,False
sample_0,9,y,1319.2866065718815,1384.546025362894,1351.6768652043286,1314.3142537583471,1394.4877553840042,1341.248612802815,0.0,9.941730021110288,20.453766584396362,False
sample_0,10,x,2112.8369218500798,2209.5832640769236,2167.2198598761493,2115.4585728030515,2216.537680890374,2158.5143840206606,0.0,6.95441681345028,19.786433219909668,False
sample_0,10,y,1307.4070682944089,1369.0886138485141,1335.4850623172872,1302.030252161513,1379.724208906071,1326.39720328871,0.0,10.635595057556884,21.42139983177185,False
sample_0,11,x,2616.5533920039347,2712.73165664099,2668.6023966391303,2617.5837943574097,2719.004927096414,2652.233786094143,0.0,6.273270455424154,19.786433219909668,False
sample_0,11,y,1336.6095012340418,1348.118016680987,1341.9498814904628,1335.203834916636,1346.1163116209202,1338.7392029004184,0.0,1.405666317405803,24.55786657333374,False
sample_0,12,x,1130.04912002185,1136.4664366609165,1133.8366922262649,1132.264129732632,1136.5115794368464,1135.7142738946252,0.0,0.04514277592988947,24.858166456222534,True
sample_0,12,y,1911.586487321427,1919.822771938819,1915.7505325007187,1909.764276046467,1916.566001899335,1911.1568457108817,-0.4296416105453318,1.8222112749599546,24.858166456222534,True
sample_0,13,x,1658.7590804241547,1682.1577884216747,1671.3369253013109,1655.9012401277657,1683.055713231784,1673.3534325973517,0.0,2.8578402963889857,16.383033275604248,False
sample_0,13,y,1799.2538492809595,1864.2246447110883,1830.206709156009,1792.2843462155,1872.1906824451492,1809.1112725851137,0.0,7.966037734060819,20.453766584396362,False
sample_0,14,x,2177.8439119743844,2194.046932294682,2186.836711786954,2179.307349398623,2194.1188844369462,2183.687717747387,0.0,0.07195214226430835,20.754066467285156,False
sample_0,14,y,1791.2237206085751,1855.0166904346906,1819.764416673181,1782.143295621734,1862.5446091252543,1798.61886190699,0.0,9.08042498684108,24.55786657333374,False
sample_0,15,x,2742.2142253629313,2750.1553220925202,2747.0874889775614,2742.1405989450395,2747.7458821313608,2743.8869096091207,0.0,0.0736264178917736,24.858166456222534,True
sample_0,15,y,1888.451451297676,1897.0691654121024,1892.6397869443758,1887.408438990444,1893.3216023036096,1888.0390625,-0.4123887976759306,1.0430123072319475,24.65796661376953,True
sample_1,0,x,924.4937520244122,1312.5669024192916,1167.9486092050554,907.6278626439265,1445.353934146935,1164.5203109660645,0.0,132.78703172764335,19.45276665687561,False
sample_1,0,y,321.7274229889257,338.1150548082988,328.31364103142465,317.4878133583672,338.7438849774208,328.76780139209495,0.0,4.239609630558505,19.45276665687561,False
sample_1,1,x,1524.056435044287,1804.6338284243798,1691.6872072135905,1506.9755046927937,1905.904448259716,1691.8366168384405,0.0,101.27061983533622,19.45276665687561,False
sample_1,1,y,345.67748115343466,440.72543334663294,394.7728615260467,346.7422542735043,466.28412642600404,421.3619960763726,0.0,25.558693079371096,20.62059998512268,False
sample_1,2,x,2100.4288989855404,2226.6202153849076,2181.6610262844383,2091.273232423163,2253.268667594249,2184.383307544945,0.0,26.648452209341485,19.45276665687561,False
sample_1,2,y,321.7187649412416,422.1916341793662,370.61126875170004,321.51679567453857,441.40093378254716,399.902004126142,0.0,19.209299603180966,20.62059998512268,False
sample_1,3,x,2676.420395795261,2684.15933627998,2681.978385519373,2679.2697731649046,2684.2672320331512,2682.898273444698,0.0,0.10789575317130584,22.58923316001892,True
sample_1,3,y,269.17211255096686,272.72572652378494,270.2757028928922,269.32567551193506,270.8634654507746,270.1235027841205,0.0,0.0,14.948266506195068,True
sample_1,4,x,1087.407627647469,1304.5270960201758,1213.0991242008683,1065.844355193662,1368.087320114125,1227.591934022574,0.0,63.56022409394927,19.386033296585083,False
sample_1,4,y,859.7815943974215,876.2785908142873,868.5922396659857,855.9397870571797,877.2244688868002,877.2244688868002,0.945878072512869,3.8418073402417576,19.45276665687561,False
sample_1,5,x,1583.0982777952977,1784.6182551958325,1696.2850205033676,1562.5765612899295,1828.8217778643009,1710.067199643582,0.0,44.203522668468395,19.419399976730347,False
sample_1,5,y,839.908098594602,922.6000033955568,883.5457282844469,839.2161337865582,933.7151418503562,904.4693909542431,0.0,11.115138454799421,20.62059998512268,False
sample_1,6,x,2080.610265779068,2227.601477362845,2166.372542352902,2068.704326843891,2243.0035810918353,2173.6966988786357,0.0,15.402103728990369,19.919899940490723,False
sample_1,6,y,817.447390436432,898.3742292118218,858.1469551273927,819.5027353053543,901.1014319067529,881.7001380512969,0.0,2.7272026949310657,20.62059998512268,False
sample_1,7,x,2584.353400902617,2709.5720324954796,2652.053896561252,2577.320327896704,2711.019518318845,2652.0439210258774,0.0,7.033073005913138,17.183833122253418,False
sample_1,7,y,800.8428292912486,818.8062475184283,810.8690601855664,801.408464674484,817.8941539956953,816.3662762385627,0.0,0.0,14.948266506195068,False
sample_1,8,x,1148.453511349382,1252.8372294793517,1205.2660770339478,1135.1535962837258,1269.6652811874608,1222.4494440260128,0.0,16.828051708109115,19.386033296585083,False
sample_1,8,y,1368.474353710072,1383.5985061131423,1377.108008760745,1369.7054117571308,1384.1045712922516,1378.5261465698065,0.0,0.5060651791093278,21.020999908447266,False
sample_1,9,x,1626.2090820910762,1737.656948623055,1686.4491183164112,1613.9136437375612,1755.368462949503,1704.015460512563,0.0,17.71151432644797,20.653966665267944,False
sample_1,9,y,1319.2482338156374,1385.248915238218,1351.8556204117212,1315.5757123882627,1394.542268162232,1357.835887787951,0.0,9.293352924014016,20.62059998512268,False
sample_1,10,x,2119.0751872562214,2214.971359433065,2167.0567058550673,2112.0234193234987,2222.4138963761607,2176.165637886216,0.0,7.442536943095547,19.919899940490723,False
sample_1,10,y,1306.146540051471,1374.7717223072466,1335.6512482785024,1304.9647827127567,1378.5697737588278,1343.786081404899,0.0,3.798051451581159,21.42139983177185,False
sample_1,11,x,2619.854683575323,2722.577899638769,2668.073425192079,2612.684138002756,2719.797368098267,2668.2451492108908,0.0,7.170545572567335,16.616599798202515,False
sample_1,11,y,1337.0893025909877,1347.7787332646756,1341.9301339405029,1337.015066062965,1347.1944895358781,1340.8378154006482,0.0,0.07423652802276592,23.857166528701782,False
sample_1,12,x,1132.2282420651998,1136.7587133597915,1134.3489245256508,1132.3428898310788,1135.7871667042446,1133.8212483466862,0.0,0.0,14.948266506195068,True
sample_1,12,y,1910.685198640376,1916.884552226172,1915.3844960275142,1914.1144374577248,1916.9106226920508,1916.3027859916933,0.0,0.026070465878774485,23.790433168411255,True
sample_1,13,x,1660.2324270809534,1682.027998346831,1671.4839120185738,1655.5210768418672,1684.3757676101372,1676.5226594325045,0.0,4.711350239086187,16.383033275604248,False
sample_1,13,y,1794.5747677782854,1866.7016635037867,1830.1014822120528,1794.7918389572376,1873.295237604282,1824.6875438966144,0.0,6.593574100495289,20.453766584396362,False
sample_1,14,x,2178.503634557744,2193.507232737286,2186.6326334295554,2177.801715705369,2194.4879157820237,2186.516558675306,0.0,0.9806830447378161,20.754066467285156,False
sample_1,14,y,1787.0082482837827,1860.1175340768277,1819.6729043923322,1783.2426331795302,1864.4235148295704,1816.468286537077,0.0,4.305980752742698,21.42139983177185,False
sample_1,15,x,2741.002581527546,2748.4306101645548,2746.3574579891906,2745.182274618112,2748.341298736817,2747.460843682644,0.0,0.0,14.948266506195068,True
sample_1,15,y,1887.742180621447,1893.7253274398442,1892.1319661984583,1890.6892730496452,1893.5893410753129,1893.0933661774263,0.0,0.0,14.948266506195068,True
sample_2,0,x,923.775752307417,1314.7143176330057,1167.8064343458109,910.3806499844601,1445.9531147314171,1150.458829681628,0.0,131.2387970984114,19.419400215148926,False
sample_2,0,y,321.18776800983096,336.6798933006076,327.5804883819843,315.0539587008405,336.65880197961565,328.3551460682124,0.0,6.133809308990465,19.419400215148926,False
sample_2,1,x,1524.3625004253001,1807.8540068957361,1691.6380085832038,1509.902245839182,1906.4894758778782,1675.369681915784,0.0,98.63546898214213,19.419400215148926,False
sample_2,1,y,348.1963958973326,438.61422762062045,394.0254330397908,345.69837410600894,466.67358528640204,387.83571714524874,0.0,28.05935766578159,21.42140007019043,False
sample_2,2,x,2101.2116442478023,2229.0896390933617,2181.7390587814416,2093.0356644649487,2254.2494351408827,2173.6081176420585,0.0,25.159796047521013,19.419400215148926,False
sample_2,2,y,322.9277861445783,416.9813803262789,369.8768795829402,318.56939340548706,445.2168112413128,357.95869777721106,0.0,28.23543091503393,21.42140007019043,False
sample_2,3,x,2678.961844061043,2683.9885104769282,2682.119186847871,2679.3945256896563,2684.2552137370812,2682.7690253350333,0.0,0.26670326015300816,20.387033462524414,True
sample_2,3,y,266.0474068364127,271.6095761246351,269.62183932094956,266.7678151012362,271.98021247391677,269.3147671406459,0.0,0.37063634928165357,19.486133337020874,True
sample_2,4,x,1081.4933970730992,1301.0276019961927,1212.9939714217212,1067.734182801037,1370.255543672014,1197.2772837937969,0.0,69.22794167582128,19.386033535003662,False
sample_2,4,y,856.6684516328797,875.8943702997564,867.898097299249,854.300455128543,876.0322843822844,869.9396192794891,0.0,2.367996504336702,19.419400215148926,False
sample_2,5,x,1578.842425682036,1780.5514451065876,1696.2853255055477,1563.5382233387413,1833.3102683835666,1678.345284023426,0.0,52.758823276979,19.386033535003662,False
sample_2,5,y,843.2010081601078,920.0565836840237,882.8219557278888,839.7701714903787,934.5508294777741,873.3550313306303,0.0,14.494245793750338,20.587233543395996,False
sample_2,6,x,2075.2876825901517,2226.2562430717394,2166.3913417542985,2068.364872007853,2244.490664378886,2144.7605089697468,0.0,18.234421307146476,20.62060022354126,False
sample_2,6,y,819.4994388904594,894.2260359150375,857.4191574891474,815.0748904291102,904.9432763142582,844.9614892435474,0.0,10.717240399220714,21.42140007019043,False
sample_2,7,x,2578.3773134024814,2707.004947164959,2652.158696070655,2577.369091329242,2709.07210954657,2631.942819814546,0.0,2.0671623816110696,19.786433458328247,False
sample_2,7,y,800.3795366991079,816.8789908008657,810.2007899741853,800.1514365676433,817.3122938909046,811.9099878682989,0.0,0.43330309003886214,19.3526668548584,False
sample_2,8,x,1142.1264924992347,1249.4596997140134,1205.2791292453157,1135.6169820425325,1270.937591811969,1189.4491675086042,0.0,21.477892097955646,20.62060022354126,False
sample_2,8,y,1367.5402334336702,1385.310848992781,1376.4164539214373,1368.7786289530543,1383.2835497835497,1372.6326195345932,0.0,0.0,14.948266744613647,False
sample_2,9,x,1621.8820418108194,1734.8206802721088,1686.4653649727386,1612.183946742267,1757.4152884400705,1665.864906858102,0.0,22.594608167961724,20.62060022354126,False
sample_2,9,y,1319.0920720533832,1384.4882271526944,1351.1481294478829,1317.6779629481966,1395.424559433898,1330.5899263838344,0.0,10.936332281203477,20.587233543395996,False
sample_2,10,x,2111.7146689889337,2213.5032227180245,2167.0628429083304,2109.210390814067,2219.1079565275727,2143.163074469837,0.0,5.604733809548179,20.62060022354126,False
sample_2,10,y,1305.3456225260725,1372.5123248727507,1334.9420570717134,1303.1721214648041,1376.8485363896448,1314.0204352234616,0.0,4.336211516894082,20.587233543395996,False
sample_2,11,x,2617.166439232043,2718.7811481182025,2668.1542344902828,2617.3824460107326,2717.96570172159,2642.3322087210167,0.0,0.0,14.948266744613647,False
sample_2,11,y,1335.957091930993,1347.7260685653732,1341.2348380498458,1336.310387596899,1347.0558686533363,1341.3412583357494,0.0,0.0,14.948266744613647,False
sample_2,12,x,1132.3382833282822,1136.5151643813947,1134.3988897652232,1132.0259550741873,1135.6416074219735,1133.4615300103105,0.0,0.31232825409483667,17.150466680526733,True
sample_2,12,y,1911.9141365000955,1916.7677895966083,1914.7212485013729,1912.209972564122,1916.7495534209638,1915.7353836012373,0.0,0.0,14.948266744613647,True
sample_2,13,x,1659.5332707100968,1681.5954109456923,1671.5288343569296,1654.4634514255235,1683.9780827189322,1668.8594534730987,0.0,5.069819284573214,17.150466680526733,False
sample_2,13,y,1795.5941644110785,1864.7496593425308,1829.406152286524,1794.5706197241095,1871.2816850197382,1806.9746224706173,0.0,6.532025677207457,20.587233543395996,False
sample_2,14,x,2178.065717859145,2193.824605922832,2186.722772784502,2179.432186095963,2193.7039183003944,2182.0653273379085,0.0,0.0,14.948266744613647,False
sample_2,14,y,1783.4852156164957,1862.4938306955435,1818.9684604253273,1785.153047340654,1860.6919703103913,1793.8150709546221,0.0,0.0,14.948266744613647,False
sample_2,15,x,2743.111762257837,2748.256134404875,2746.448899953553,2744.7448129055424,2748.2577757236513,2747.2202129023985,0.0,0.001641318776364642,20.387033462524414,True
sample_2,15,y,1888.5187005606329,1893.5319092351906,1891.5082571238402,1889.3058886427862,1894.1678224805805,1892.5365824462397,0.0,0.6359132453899292,19.419400215148926,True
sample_3,0,x,927.1893355403168,1316.3738334169593,1173.2570241527826,911.23502530875,1445.8374385524526,1169.880641194554,0.0,129.46360513549325,19.45276665687561,False
sample_3,0,y,327.247749893449,344.27320879640575,333.49913795299847,316.6863821775965,339.32257715933935,327.9998506807202,0.0,10.561367715852498,19.45276665687561,False
sample_3,1,x,1526.3391229708918,1804.5734280914357,1691.5400344262177,1510.3077630108062,1907.1682803864487,1698.1165038089855,0.0,102.59485229501297,19.45276665687561,False
sample_3,1,y,350.9075069669769,443.75391747546496,397.99694403735214,347.48649857160603,466.49509049926957,426.75384712015574,0.0,22.741173023804606,21.454766750335693,False
sample_3,2,x,2100.3314091355483,2230.5527241527243,2182.0559795864697,2092.922972559336,2253.3138480392154,2187.1504262929993,0.0,22.761123886491077,19.45276665687561,False
sample_3,2,y,325.44519346706124,423.38434354647717,373.2511946611368,320.57064502519046,445.05611661974126,404.3495064683575,0.0,21.67177307326409,21.454766750335693,False
sample_3,3,x,2670.968748807861,2678.12609577289,2673.907074388919,2678.0457658585287,2684.240549331406,2682.783358236532,4.657262463641928,6.114453558515834,20.15346670150757,True
sample_3,3,y,272.4826929208564,274.340637357525,273.93742104170883,268.9075120772947,272.6259776143867,269.8606465191755,-2.6220464016809046,3.575180843561668,24.45776677131653,True
sample_3,4,x,1090.8669550863444,1301.283114385396,1217.5967540165173,1068.7915753924788,1370.136399371069,1242.498985713669,0.0,68.8532849856731,19.419400215148926,False
sample_3,4,y,858.3591522575749,878.5898732145722,870.2842398305008,854.8378246175738,875.5820449738875,875.5820449738875,0.0,3.521327640001118,19.45276665687561,False
sample_3,5,x,1582.1647334680335,1781.5249228731564,1697.0737228671799,1564.140570488681,1833.2870731753303,1723.5109807382794,0.0,51.76215030217395,19.419400215148926,False
sample_3,5,y,845.8246351323573,921.3007558294521,885.1543843850538,841.1036142492317,934.7245346179661,912.1091584029905,0.0,13.423778788514028,20.62060022354126,False
sample_3,6,x,2072.44091019351,2221.740890784739,2162.839458229583,2068.025341033967,2245.037755994293,2186.8683358055,0.0,23.2968652095542,20.653966665267944,False
sample_3,6,y,823.4389535553763,894.5407902829028,859.3048941914285,816.4908035411128,905.0421191981412,889.9878608084837,0.0,10.501328915238446,21.454766750335693,False
sample_3,7,x,2569.9337943113005,2701.8489744744347,2646.3388278167777,2575.8835245541,2708.0218589067977,2662.429184846596,0.0,6.172884432362935,19.81980013847351,False
sample_3,7,y,804.2558463708222,817.8976953063046,812.0583397678284,801.8590889091954,817.3158539126811,816.8207805249671,0.0,2.3967574616267484,17.183833360671997,False
sample_3,8,x,1152.3932708360087,1251.2599017500768,1210.3168563140987,1137.094598880517,1271.7773466813558,1232.3352543490805,0.0,20.517444931278987,20.653966665267944,False
sample_3,8,y,1365.9216504290494,1383.2158463555506,1374.076468404341,1369.4793643187988,1383.037518037518,1377.730736251958,0.0,0.0,14.948266744613647,False
sample_3,9,x,1622.5514173537492,1734.7137943401146,1686.6093822039777,1612.1844279430702,1758.269023274932,1715.2280817693188,0.0,23.55522893481725,20.653966665267944,False
sample_3,9,y,1318.35812063311,1380.5486231646105,1349.0554662736124,1318.7569095201734,1395.6258214409877,1368.8146708961142,0.0,15.077198276377203,20.62060022354126,False
sample_3,10,x,2109.1884670516442,2210.5945275429344,2164.1202955093727,2108.8418879355568,2219.8361994187344,2186.9181515085265,0.0,9.241671875799966,20.653966665267944,False
sample_3,10,y,1305.3144146786597,1369.3973632390375,1333.0219094864083,1304.3387952800535,1376.9210766542344,1354.7373105232473,0.0,7.52371341519688,20.62060022354126,False
sample_3,11,x,2609.386783113527,2713.0532705984156,2662.915649046144,2615.939245087901,2716.7162431489783,2676.864609722926,0.0,3.6629725505626993,20.787433385849,False
sample_3,11,y,1334.5614745979433,1345.4739165736323,1339.1831825879628,1336.660309498306,1346.880762770133,1340.5975626016693,0.0,1.4068461965007373,22.789433479309082,False
sample_3,12,x,1137.0649121480249,1139.4344856590126,1138.581783230045,1132.9240897282934,1138.1264511818258,1134.2484416966504,-2.816470451374471,4.140822419731421,24.257566690444946,True
sample_3,12,y,1906.247592639274,1909.8476797998749,1906.653593560377,1909.902346947298,1916.4619348615236,1915.5262251051538,5.678545305278931,6.6142550616486915,24.257566690444946,True
sample_3,13,x,1662.1971186155913,1683.066141394651,1673.7860748892351,1655.2949282027062,1684.0480304378937,1678.6801436835397,0.0,6.9021904128851475,17.183833360671997,False
sample_3,13,y,1789.3805176556666,1859.0911024142674,1824.3088713849288,1793.6450031067895,1871.280312072932,1836.4583790143595,0.0,12.189209658664595,20.62060022354126,False
sample_3,14,x,2177.0182564842735,2192.8840920105877,2185.667461154408,2179.300608386136,2193.844432122236,2189.5669169611306,0.0,0.9603401116482928,19.9199001789093,False
sample_3,14,y,1777.4337188122165,1857.3598414673484,1814.201180429234,1784.399583354854,1860.554703381179,1829.787976663722,0.0,3.194861913830664,20.62060022354126,False
sample_3,15,x,2736.648532975816,2741.80369728775,2738.2866696830733,2741.9122286201746,2748.2112185818983,2747.3194191446237,5.515721856873824,6.40752129414841,20.15346670150757,True
sample_3,15,y,1885.4881636227815,1887.7461999626364,1885.9493064107662,1887.483304790873,1893.4043131305339,1892.4074539685796,4.661254005943192,5.658113167897454,24.257566690444946,True
sample_4,0,x,926.585634843938,1314.8620603361983,1168.1110350414415,907.8167544126082,1446.0076860946822,1162.5055098611479,0.0,131.1456257584839,19.45276665687561,False
sample_4,0,y,321.9967812640226,337.5902802502416,327.85287408038494,318.8177570499292,338.48842428537677,330.0151499071372,0.0,3.179024214093431,19.45276665687561,False
sample_4,1,x,1524.7838322795792,1805.8413016430636,1691.843384166135,1507.652357048064,1904.4946260190677,1688.3094007490636,0.0,98.6533243760041,19.419399976730347,False
sample_4,1,y,344.88454404297283,440.92138813944877,394.378904753806,348.01413892314014,465.5406187858229,416.5689419475655,0.0,24.61923064637415,20.62059998512268,False
sample_4,2,x,2100.1914947411005,2226.968385150203,2181.7545276260666,2091.885748804101,2252.6173041120946,2181.701918811526,0.0,25.648918961891468,19.45276665687561,False
sample_4,2,y,321.2403463940943,422.51847242887413,370.2402156374808,322.8495722215266,441.1504658725883,394.5828354616757,0.0,18.63199344371418,21.42139983177185,False
sample_4,3,x,2678.3932432537913,2683.9281206142987,2682.0235845967677,2676.85397958311,2684.164470144159,2681.176384862741,0.0,1.539263670681521,24.791433334350586,True
sample_4,3,y,269.0092360172491,271.46885863154523,269.80253333793314,268.98672534449173,272.4494764010074,270.41677359058434,0.0,0.9806177694621852,24.858166694641113,True
sample_4,4,x,1089.8424930635942,1308.5289833938718,1213.171012384414,1067.0850999560632,1372.9827186792704,1219.6326024206207,0.0,64.45373528539858,19.386033296585083,False
sample_4,4,y,857.9233059975741,876.0369335978284,868.1442325483185,855.8330164187787,877.2932512955554,877.2932512955554,1.2563176977270132,2.090289578795364,19.45276665687561,False
sample_4,5,x,1587.3234234944669,1788.0783455776432,1696.4180138247639,1565.3813568126332,1832.5824141898909,1701.2996265651313,0.0,44.50406861224769,19.386033296585083,False
sample_4,5,y,838.3661839980762,921.7188477492178,883.1458443405198,837.6645354782713,930.9625326999861,898.5704441352826,0.0,9.243684950768284,20.62059998512268,False
sample_4,6,x,2082.328574206037,2229.4798543755264,2166.4706258753768,2071.517424574743,2243.407082504102,2164.529904487871,0.0,13.927228128575734,19.919899940490723,False
sample_4,6,y,817.428354795406,896.6830825579093,857.723053878403,817.5971370143149,905.1183431429732,874.5111777165008,0.0,8.43526058506393,21.42139983177185,False
sample_4,7,x,2583.5748526957527,2708.331370128423,2652.1247986297553,2579.372224345094,2710.577238878841,2644.4639855892083,0.0,4.20262835065887,17.183833360671997,False
sample_4,7,y,799.6425338234926,818.8568300883571,810.436815930461,800.7884605681417,818.5161368768455,815.7443173725441,0.0,0.0,14.948266506195068,False
sample_4,8,x,1145.8983146355208,1254.5703105358343,1205.2996532284992,1138.7936568850682,1273.1927423385082,1216.4993254312421,0.0,18.622431802673873,19.386033296585083,False
sample_4,8,y,1368.3348767813964,1383.799301793668,1376.6224994344173,1369.9666640884832,1382.4274278883045,1377.110091227394,0.0,0.0,14.948266506195068,False
sample_4,9,x,1625.8415587446038,1739.1959822784356,1686.512874628622,1617.8717656859592,1750.9456666307199,1694.5878613468603,0.0,11.749684352284248,19.386033296585083,False
sample_4,9,y,1318.49695924164,1384.338110266094,1351.4274921861788,1314.650053169734,1394.3895741254667,1349.236391571554,0.0,10.051463859372689,20.453766584396362,False
sample_4,10,x,2115.900798094527,2212.2251906759666,2167.130726956827,2115.867821485032,2219.4158059426995,2165.961691048847,0.0,7.190615266732948,19.919899940490723,False
sample_4,10,y,1306.150974396823,1371.8758121196536,1335.1989995734623,1303.2315487813696,1380.4271113928062,1334.771047193983,0.0,8.551299273152608,21.42139983177185,False
sample_4,11,x,2616.240536188362,2719.6487679780034,2668.132353124708,2613.918208913842,2717.937011169531,2659.169592303853,0.0,2.322327274519921,16.616600036621094,False
sample_4,11,y,1336.1209698197358,1347.4889489598766,1341.465777049722,1336.4089123378042,1346.7047332635984,1339.8180425766257,0.0,0.0,14.948266506195068,False
sample_4,12,x,1132.425556848264,1136.8180044035228,1134.4316394335954,1132.7643937673956,1137.4425304598562,1134.9192749578901,0.0,0.6245260563334796,24.858166694641113,True
sample_4,12,y,1911.257022284494,1916.3087302795109,1914.9290381356616,1909.4306588225475,1916.4910042691604,1914.1684977080556,0.0,1.8263634619465847,24.791433334350586,True
sample_4,13,x,1660.3819333573672,1681.7313669354485,1671.5119760140606,1655.4011261204814,1682.9024834451723,1674.4723742473684,0.0,4.9808072368857665,16.383033275604248,False
sample_4,13,y,1794.716707907111,1864.4369934127294,1829.6898463627488,1791.2156828355714,1874.247553816047,1816.4432196784774,0.0,9.810560403317595,20.453766584396362,False
sample_4,14,x,2177.943789957932,2193.7794929884176,2186.6933378399744,2178.058468193647,2194.267476617491,2184.3234629972653,0.0,0.48798362907336923,20.754066705703735,False
sample_4,14,y,1788.1975706451497,1853.631823679613,1819.198884029612,1780.6410899535897,1864.054148142302,1807.5770133192202,0.0,10.422324462688948,20.453766584396362,False
sample_4,15,x,2742.5475692140144,2747.8641326186016,2746.3959598105325,2740.694195459537,2748.1206976147732,2745.4763938618926,0.0,1.8533737544776159,24.791433334350586,True
sample_4,15,y,1888.106462810761,1893.026649539713,1891.670795599589,1887.1577244907512,1893.2974252128508,1890.7508269394714,0.0,0.948738320009852,24.791433334350586,True
