topology,amplitude,sample,H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_train_rows,num_validation_rows,terms_per_train_row,condition_number,overparameterized,ill_conditioned,condition_warning,train_nmse_x,train_nmse_y,train_nmse_2d,validation_nmse_x,validation_nmse_y,validation_nmse_2d,train_validation_gap_2d
topology_17_prestress,amp=1,sample_0,0,1,5,1,[0],[5],1,299,299,0.0033444816053511705,1.0,False,False,,0.5230566633434093,0.9848662082129155,0.6106035252988552,0.28182598990468605,0.9304591793259698,0.3490141113687224,-0.2615894139301328
topology_17_prestress,amp=1,sample_0,1,1,5,1,"[0, 1]","[5, 6]",2,299,299,0.006688963210702341,74.36838853561122,False,False,,0.517586198362265,0.9612124784362055,0.60168599476733,0.2742141476350074,0.9319770576105535,0.3423479634969511,-0.25933803127037885
topology_17_prestress,amp=1,sample_0,2,1,5,1,"[0, 1, 2]","[5, 6, 7]",3,299,299,0.010033444816053512,371.98397482307735,False,False,,0.48914608997662873,0.9532683467197615,0.5771313808675365,0.25470374587440425,0.9368955188336833,0.32536800488996426,-0.2517633759775722
topology_17_prestress,amp=1,sample_0,3,1,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",4,299,299,0.013377926421404682,998.1900361176764,False,False,,0.48716029288791635,0.9330760955794045,0.5716941221594931,0.25749112563200344,0.9350059418889908,0.32767092603502185,-0.24402319612447126
topology_17_prestress,amp=1,sample_0,4,1,5,1,"[0, 1, 2, 3, 4]","[5, 6, 7, 8, 9]",5,299,299,0.016722408026755852,1772.9758562527986,False,False,,0.4743379066938552,0.9201982623477909,0.5588612246752339,0.2651993957452453,0.9452459862889919,0.3356414478508784,-0.2232197768243555
topology_17_prestress,amp=1,sample_0,5,1,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",6,299,299,0.020066889632107024,2711.3155553196452,False,False,,0.4515703232440895,0.9177833490491575,0.5399519685899434,0.2665763326851611,0.949402880308315,0.3373063442985134,-0.20264562429143002
topology_17_prestress,amp=1,sample_0,6,1,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",7,299,299,0.023411371237458192,3945.0004149548936,False,False,,0.4479976294866682,0.8755243012240247,0.5290453664351058,0.2677256764426964,0.9557293780396269,0.33899195918077846,-0.19005340725432734
topology_17_prestress,amp=1,sample_0,7,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",8,299,299,0.026755852842809364,5128.409706391046,False,False,,0.4338573885947863,0.8707876537473213,0.5166877978672363,0.25613481357672163,0.9524350116237539,0.328260481897143,-0.18842731597009327
topology_17_prestress,amp=1,sample_0,8,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",9,299,299,0.030100334448160536,6270.494164817978,False,False,,0.433857359667681,0.8435308289283289,0.5115206021420327,0.2561537235753887,0.9700330221457668,0.330100308186333,-0.18142029395569964
topology_17_prestress,amp=1,sample_0,9,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",10,299,299,0.033444816053511704,7251.616539073753,False,False,,0.4337435601481994,0.8260469446334443,0.5081138944726855,0.2564164037053466,0.9800329115229964,0.33137160891772843,-0.17674228555495708
topology_17_prestress,amp=1,sample_0,10,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",11,299,299,0.03678929765886288,8132.86336687591,False,False,,0.43372150539582577,0.8202094920979545,0.5069893942802153,0.2563934910795425,0.9804556470305446,0.33139485837767985,-0.17559453590253543
topology_17_prestress,amp=1,sample_0,0,2,5,1,[0],[5],2,299,299,0.006688963210702341,2.0591651286278747,False,False,,0.5197069392010697,0.9833243255137212,0.6075965200262714,0.30557802562134884,0.9476357853719324,0.3720850367527681,-0.2355114832735033
topology_17_prestress,amp=1,sample_0,1,2,5,1,"[0, 1]","[5, 6]",5,299,299,0.016722408026755852,12624.033097666172,False,False,,0.5106014936615014,0.9594229767167713,0.5956861629937067,0.3003935600928641,0.9418793964919984,0.3668413290266408,-0.2288448339670659
topology_17_prestress,amp=1,sample_0,2,2,5,1,"[0, 1, 2]","[5, 6, 7]",9,299,299,0.030100334448160536,224199.95815553324,False,False,,0.48212035843600565,0.9458914660399003,0.5700390807478088,0.273152993172847,0.9492758641762182,0.34318861010160495,-0.2268504706462039
topology_17_prestress,amp=1,sample_0,3,2,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",14,299,299,0.046822742474916385,1477636.0815589912,False,False,,0.47117660665075134,0.9223040896518514,0.5566984325146258,0.2787569440958167,0.9490342458357142,0.34818705266622035,-0.20851137984840545
topology_17_prestress,amp=1,sample_0,4,2,5,1,"[0, 1, 2, 3, 4]","[5, 6, 7, 8, 9]",20,299,299,0.06688963210702341,4667244.494667275,False,False,,0.44847423165737393,0.9012464017589863,0.5343078466476275,0.28880127224816254,0.9768745993409526,0.3600747670844676,-0.17423307956315992
topology_17_prestress,amp=1,sample_0,5,2,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",27,299,299,0.0903010033444816,10838272.477398954,False,False,,0.4221831705499953,0.8695397599686121,0.5069901348360135,0.29582741882384,1.0410759400895468,0.3730233578912945,-0.13396677694471903
topology_17_prestress,amp=1,sample_0,6,2,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",35,299,299,0.11705685618729098,23961096.466788605,False,False,,0.41248480952968886,0.8325482345820054,0.49211771251782127,0.3031548164833666,1.0228171227606655,0.3777004290666335,-0.11441728345118779
topology_17_prestress,amp=1,sample_0,7,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",44,299,299,0.14715719063545152,41258626.35852045,False,False,,0.39467355020165457,0.7980179066089678,0.4711369604606978,0.2906121826156344,1.0733860372536765,0.3716951516681689,-0.0994418087925289
topology_17_prestress,amp=1,sample_0,8,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",54,299,299,0.1806020066889632,218285177.83362308,False,False,,0.40466927880869485,0.7529903413578571,0.4707017294540849,0.29498520405842504,1.1684547032674373,0.38546280490451656,-0.08523892454956833
topology_17_prestress,amp=1,sample_0,9,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",65,299,299,0.21739130434782608,418065317.49755454,False,False,,0.36103089016856993,0.7260576916890693,0.43023030658986344,0.311357123591483,1.1560299683351747,0.39885184728985995,-0.03137845930000349
topology_17_prestress,amp=1,sample_0,10,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",77,299,299,0.25752508361204013,267203963.65997764,False,False,,0.3468856039605895,0.6870234765924462,0.4113667384714289,0.33416320609961814,1.2568079583344256,0.4297345840252787,0.018367845553849793
topology_17_prestress,amp=1,sample_0,0,3,5,1,[0],[5],3,299,299,0.010033444816053512,27.95736200285985,False,False,,0.5194407604714731,0.9830291336899856,0.6073248411822323,0.3210118948006691,0.9339549411962224,0.3845030829227327,-0.22282175825949957
topology_17_prestress,amp=1,sample_0,1,3,5,1,"[0, 1]","[5, 6]",9,299,299,0.030100334448160536,14394837.59121135,False,False,,0.5076111061257714,0.9482702527562673,0.5911484125934531,0.3290573800076966,0.9464792693578388,0.3930125052969593,-0.19813590729649377
topology_17_prestress,amp=1,sample_0,2,3,5,1,"[0, 1, 2]","[5, 6, 7]",19,299,299,0.06354515050167224,35828164.47498081,False,False,,0.4744548073707412,0.913778018868711,0.5577388559100669,0.3173174543100817,1.046227219468496,0.3928209571164688,-0.16491789879359808
topology_17_prestress,amp=1,sample_0,3,3,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",34,299,299,0.11371237458193979,205156454.64804307,False,False,,0.4260666204738349,0.8639267258449665,0.5090733028315049,0.3657987118506801,1.0528098991682127,0.43696218583483687,-0.072111116996668
topology_17_prestress,amp=1,sample_0,4,3,5,1,"[0, 1, 2, 3, 4]","[5, 6, 7, 8, 9]",55,299,299,0.18394648829431437,575976927.7695799,False,False,,0.38120730455555457,0.7789708302816808,0.4566127370861805,0.43973374955447386,1.293696796561623,0.5281907910131551,0.07157805392697464
topology_17_prestress,amp=1,sample_0,5,3,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",83,299,299,0.27759197324414714,2065111260.5921504,False,False,,0.33582578169530186,0.6852179900844607,0.40206129323025114,0.5904309146116329,1.8074666137235789,0.7164965302964519,0.31443523706620075
topology_17_prestress,amp=1,sample_0,6,3,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",119,299,299,0.3979933110367893,1324425279.387889,False,False,,0.2802513010758988,0.5996481974964697,0.34080049567479054,0.7091777956950264,1.8060098319283617,0.8227922164153758,0.48199172074058527
topology_17_prestress,amp=1,sample_0,7,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",164,299,299,0.5484949832775919,1067419810.9822762,False,False,,0.19469388657329642,0.4136034514331717,0.23619334380285537,0.8937903625324632,2.666623868071101,1.077427824889142,0.8412344810862866
topology_17_prestress,amp=1,sample_0,8,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",219,299,299,0.7324414715719063,705736098428.6727,False,False,,0.1270996662116339,0.2869511534451772,0.15740327565773587,1.1854379975085305,3.664800901509579,1.442260711276964,1.2848574356192282
topology_17_prestress,amp=1,sample_0,9,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",285,299,299,0.9531772575250836,47591228457.671585,True,False,,0.06710920356893908,0.12660891940980581,0.07838877426421459,1.8152431070713377,5.921096618203706,2.2405444775818877,2.1621557033176733
topology_17_prestress,amp=1,sample_0,10,3,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",363,299,299,1.214046822742475,7371592142.661322,True,False,,0.2048009882509238,0.4030740726167326,0.2423883151896922,1.4888244543082219,3.508656507459807,1.6980470527466163,1.455658737556924
topology_17_prestress,amp=1,sample_0,0,4,5,1,[0],[5],4,299,299,0.013377926421404682,163.67754116098885,False,False,,0.5025868476349974,0.9828386463682078,0.5936298726106536,0.8900958927066764,0.9394400613933116,0.8952071667724056,0.30157729416175205
