sample,H,D,number_of_terms,selected_alpha,validation_nmse_2d,train_nmse_x,test_nmse_x,train_nmse_y,test_nmse_y,train_nmse_2d,test_nmse_2d,num_train_rows,num_test_rows,terms_per_train_row
sample_3,0,1,1,1.0,0.7299445059114216,0.45057340470623725,0.25699793688879946,0.6550402077448702,0.628770981251898,0.45884570171728917,0.2691431498867749,299,299,0.0033444816053511705
sample_3,1,1,2,0.01,0.7222773412548561,0.4440444041202881,0.2509538305134044,0.6300193126698231,0.6098468470659898,0.4515685579548565,0.26267827421798884,299,299,0.006688963210702341
sample_3,2,1,3,0.01,0.7205146300311709,0.44386087989287815,0.2502399924944603,0.6034139935927555,0.5711502119608292,0.4503160634529892,0.2607236007811319,299,299,0.010033444816053512
sample_3,3,1,4,1e-10,0.7134323879903964,0.44214876740134124,0.2512431470036089,0.5907747904717765,0.579604267918343,0.44816186384603846,0.26197016396793843,299,299,0.013377926421404682
sample_3,4,1,5,0.01,0.7096180127954188,0.44131155799898597,0.2548347454736056,0.582418154478901,0.5841197297113072,0.44702043425152876,0.26559194353096643,299,299,0.016722408026755852
sample_3,5,1,6,0.01,0.6751723937592585,0.4294961786847358,0.2594317023923692,0.5736988093966187,0.5902994784471537,0.43533031397367267,0.27024060765131797,299,299,0.020066889632107024
sample_3,6,1,7,0.01,0.6764682266564374,0.42948778729292364,0.2597356433445724,0.5707072339364132,0.5837692960795935,0.43520122922584514,0.27032128905140634,299,299,0.023411371237458192
sample_3,7,1,8,0.01,0.6768660139467668,0.4276543016318745,0.2569295600787467,0.5683774127255546,0.5787053416420702,0.43334766287187115,0.26744144485342586,299,299,0.026755852842809364
sample_3,8,1,9,0.01,0.6767971079392393,0.4253051978747719,0.25582207616605085,0.5679057538956608,0.5780991803287384,0.43107451658966905,0.266350338324304,299,299,0.030100334448160536
sample_3,9,1,10,0.01,0.6742408522202775,0.42291698198247313,0.25514069181000293,0.5674642537461088,0.577352748449253,0.42876506072384296,0.26566682897280747,299,299,0.033444816053511704
sample_3,10,1,11,0.01,0.6650817329493479,0.4200498612636046,0.2523612719945642,0.5634775110695129,0.5742169907475747,0.42585264245428756,0.26287576818556296,299,299,0.03678929765886288
sample_3,11,1,12,0.01,0.6638058894736548,0.41917022046279845,0.2505796365326373,0.563467042291341,0.5744298796726154,0.42500816652630224,0.2611592905501022,299,299,0.04013377926421405
sample_3,12,1,13,0.01,0.663181215524665,0.41899402086447435,0.2509604160141743,0.5634265509385907,0.5753312394497077,0.42483745739830175,0.2615570765324274,299,299,0.043478260869565216
sample_3,13,1,14,0.01,0.6565649012019728,0.4169734652801103,0.25395084215229197,0.563268741015281,0.5759581211806094,0.42289226458743095,0.2644702895678441,299,299,0.046822742474916385
sample_3,14,1,15,0.01,0.6723634009700085,0.4169148164575595,0.25325859812093543,0.5630476160295577,0.5751400905053686,0.4228270423208837,0.26377393629401985,299,299,0.05016722408026756
sample_3,15,1,16,0.01,0.6842605438012934,0.41689219773406383,0.2527745508305864,0.5629384282328154,0.5768912530798699,0.42280092119467333,0.2633629096282573,299,299,0.05351170568561873
sample_3,16,1,17,0.01,0.6819249285576904,0.41611274938173276,0.2541837688199538,0.558727514185054,0.5847287171426804,0.42188264295409633,0.26498212782863817,299,299,0.056856187290969896
sample_3,17,1,18,0.01,0.6817369557807462,0.41601975445578804,0.2551032642781051,0.5583112626965817,0.5841782997311358,0.42177656974719785,0.2658536036544852,299,299,0.06020066889632107
sample_3,18,1,19,0.01,0.6826015420664256,0.4160175070577804,0.2549961814013653,0.5552508188974831,0.5829804231462287,0.4216505941518885,0.26571088634398704,299,299,0.06354515050167224
sample_3,19,1,20,0.01,0.6846207657576505,0.41600031382008223,0.2550982512893441,0.5548704263481894,0.5838229474308303,0.4216187066335786,0.2658371456574732,299,299,0.06688963210702341
sample_3,20,1,21,0.01,0.6849894848305969,0.4159664701477099,0.2552106272362524,0.5525376245179737,0.5859567282679492,0.4214918519471192,0.26601555757261264,299,299,0.07023411371237458
