topology,amplitude,sample,hidden_node,reference_node,horizon_steps,tau_frames,tau_seconds,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,memory_capacity_raw,memory_capacity_clipped
topology_17_prestress,amp=1,sample_3,10,0,5,17,0.5672335624694824,14,28,0.17360470679106443,0.49112093717293503,0.8263952932089356,0.508879062827065,0.49112093717293503,0.49112093717293503
topology_17_prestress,amp=1,sample_3,10,0,5,18,0.6006002426147461,14,28,0.16380629856580364,0.47637736699814337,0.8361937014341964,0.5236226330018566,0.47637736699814337,0.47637736699814337
topology_17_prestress,amp=1,sample_3,10,0,5,19,0.6339669227600098,14,28,0.15761151089659686,0.4486694611708437,0.8423884891034031,0.5513305388291563,0.4486694611708437,0.4486694611708437
topology_17_prestress,amp=1,sample_3,10,0,5,20,0.6673336029052734,14,28,0.14594399730214958,0.3913462908130201,0.8540560026978504,0.6086537091869799,0.3913462908130201,0.3913462908130201
topology_17_prestress,amp=1,sample_3,10,0,5,21,0.7007002830505371,14,28,0.1319371132857622,0.32323539304268656,0.8680628867142378,0.6767646069573134,0.32323539304268656,0.32323539304268656
topology_17_prestress,amp=1,sample_3,10,0,5,22,0.7340669631958008,14,28,0.13003134593772225,0.2788836630095819,0.8699686540622777,0.7211163369904181,0.2788836630095819,0.2788836630095819
topology_17_prestress,amp=1,sample_3,10,0,5,23,0.7674336433410645,14,28,0.12980648395888528,0.28046265891331745,0.8701935160411147,0.7195373410866825,0.28046265891331745,0.28046265891331745
topology_17_prestress,amp=1,sample_3,10,0,5,24,0.8008003234863281,14,28,0.12554414479375753,0.3022667407438947,0.8744558552062425,0.6977332592561053,0.3022667407438947,0.3022667407438947
topology_17_prestress,amp=1,sample_3,10,0,5,25,0.8341670036315918,14,28,0.12125348963673965,0.31158277661801637,0.8787465103632603,0.6884172233819836,0.31158277661801637,0.31158277661801637
topology_17_prestress,amp=1,sample_3,10,0,5,26,0.8675336837768555,14,28,0.10984788648224197,0.29422759869953996,0.890152113517758,0.70577240130046,0.29422759869953996,0.29422759869953996
topology_17_prestress,amp=1,sample_3,10,0,5,27,0.9009003639221191,14,28,0.1044259658676856,0.2653404090371674,0.8955740341323144,0.7346595909628326,0.2653404090371674,0.2653404090371674
topology_17_prestress,amp=1,sample_3,10,0,5,28,0.9342670440673828,14,28,0.10304110289514923,0.23654063697647765,0.8969588971048508,0.7634593630235224,0.23654063697647765,0.23654063697647765
topology_17_prestress,amp=1,sample_3,10,0,5,29,0.9676337242126465,14,28,0.10178807167409543,0.22438285171073868,0.8982119283259046,0.7756171482892613,0.22438285171073868,0.22438285171073868
topology_17_prestress,amp=1,sample_3,10,0,5,30,1.0010004043579102,14,28,0.0960793398170221,0.2105364226063643,0.9039206601829779,0.7894635773936357,0.2105364226063643,0.2105364226063643
topology_17_prestress,amp=1,sample_4,10,0,5,0,0.0,14,28,0.9999993164931579,0.9999992711588989,6.835068420858199e-07,7.28841101177301e-07,0.9999992711588989,0.9999992711588989
topology_17_prestress,amp=1,sample_4,10,0,5,1,0.03336668014526367,14,28,0.9539351257475204,0.9789583577750686,0.04606487425247961,0.021041642224931444,0.9789583577750686,0.9789583577750686
topology_17_prestress,amp=1,sample_4,10,0,5,2,0.06673336029052734,14,28,0.868426555615897,0.9337878896649157,0.13157344438410296,0.06621211033508438,0.9337878896649157,0.9337878896649157
topology_17_prestress,amp=1,sample_4,10,0,5,3,0.10010004043579102,14,28,0.7810800011656872,0.885352618180294,0.2189199988343128,0.114647381819706,0.885352618180294,0.885352618180294
topology_17_prestress,amp=1,sample_4,10,0,5,4,0.1334667205810547,14,28,0.7006161244693923,0.8449892218715869,0.29938387553060775,0.15501077812841313,0.8449892218715869,0.8449892218715869
topology_17_prestress,amp=1,sample_4,10,0,5,5,0.16683340072631836,14,28,0.6214087521194049,0.8015683012938267,0.37859124788059506,0.19843169870617325,0.8015683012938267,0.8015683012938267
topology_17_prestress,amp=1,sample_4,10,0,5,6,0.20020008087158203,14,28,0.5604964835528333,0.7563344400008403,0.4395035164471667,0.24366555999915973,0.7563344400008403,0.7563344400008403
topology_17_prestress,amp=1,sample_4,10,0,5,7,0.2335667610168457,14,28,0.5066467341505057,0.7133323113996677,0.4933532658494944,0.2866676886003323,0.7133323113996677,0.7133323113996677
topology_17_prestress,amp=1,sample_4,10,0,5,8,0.2669334411621094,14,28,0.4480069157224865,0.6687838989983637,0.5519930842775135,0.3312161010016364,0.6687838989983637,0.6687838989983637
topology_17_prestress,amp=1,sample_4,10,0,5,9,0.30030012130737305,14,28,0.3794549744042036,0.6256206693045397,0.6205450255957964,0.37437933069546026,0.6256206693045397,0.6256206693045397
topology_17_prestress,amp=1,sample_4,10,0,5,10,0.3336668014526367,14,28,0.32270536551926265,0.577218377844225,0.6772946344807373,0.42278162215577497,0.577218377844225,0.577218377844225
topology_17_prestress,amp=1,sample_4,10,0,5,11,0.3670334815979004,14,28,0.2839071505727858,0.5363662131272187,0.7160928494272142,0.4636337868727813,0.5363662131272187,0.5363662131272187
topology_17_prestress,amp=1,sample_4,10,0,5,12,0.40040016174316406,14,28,0.2555358951378631,0.49838888614848253,0.7444641048621369,0.5016111138515175,0.49838888614848253,0.49838888614848253
topology_17_prestress,amp=1,sample_4,10,0,5,13,0.43376684188842773,14,28,0.22724468366923478,0.4693183570628925,0.7727553163307652,0.5306816429371075,0.4693183570628925,0.4693183570628925
topology_17_prestress,amp=1,sample_4,10,0,5,14,0.4671335220336914,14,28,0.20683361701938152,0.4356542388269511,0.7931663829806185,0.5643457611730489,0.4356542388269511,0.4356542388269511
topology_17_prestress,amp=1,sample_4,10,0,5,15,0.5005002021789551,14,28,0.18597726431907713,0.4046042410621432,0.8140227356809229,0.5953957589378568,0.4046042410621432,0.4046042410621432
topology_17_prestress,amp=1,sample_4,10,0,5,16,0.5338668823242188,14,28,0.17044722553985114,0.3775047017848361,0.8295527744601489,0.6224952982151639,0.3775047017848361,0.3775047017848361
topology_17_prestress,amp=1,sample_4,10,0,5,17,0.5672335624694824,14,28,0.16396241809312906,0.3486127006073646,0.8360375819068709,0.6513872993926354,0.3486127006073646,0.3486127006073646
topology_17_prestress,amp=1,sample_4,10,0,5,18,0.6006002426147461,14,28,0.15643130112413628,0.32236150962974575,0.8435686988758637,0.6776384903702543,0.32236150962974575,0.32236150962974575
topology_17_prestress,amp=1,sample_4,10,0,5,19,0.6339669227600098,14,28,0.14353040873627188,0.2985397805600154,0.8564695912637281,0.7014602194399846,0.2985397805600154,0.2985397805600154
topology_17_prestress,amp=1,sample_4,10,0,5,20,0.6673336029052734,14,28,0.131537211276201,0.28649262940207065,0.868462788723799,0.7135073705979293,0.28649262940207065,0.28649262940207065
topology_17_prestress,amp=1,sample_4,10,0,5,21,0.7007002830505371,14,28,0.1226277585155171,0.26858857280335946,0.8773722414844829,0.7314114271966405,0.26858857280335946,0.26858857280335946
