topology,amplitude,sample,hidden_node,reference_node,horizon_steps,group_type,group_value,c_alpha_sum,IPC_alpha_clipped_sum,weighted_contribution_sum,num_terms,basis_nmse_2d,basis_adequacy_label
topology_17_prestress,amp=1,sample_0,10,0,5,target_time_delay,7,1.147952913713923,0.9290609690854283,1.0665182464794984,1,0.3329133025905722,weak
topology_17_prestress,amp=1,sample_0,10,0,5,readout_time_delay,1,3.7094051969221935,0.9776402077093712,3.626463667197234,1,0.3329133025905722,weak
topology_17_prestress,amp=1,sample_0,10,0,5,target_time_delay,6,3.7094051969221935,0.9776402077093712,3.626463667197234,1,0.3329133025905722,weak
topology_17_prestress,amp=1,sample_0,10,0,5,readout_time_delay,0,3.2125213421894077,0.999999371019175,3.212519321575084,1,0.3329133025905722,weak
topology_17_prestress,amp=1,sample_0,10,0,5,target_time_delay,5,3.2125213421894077,0.999999371019175,3.212519321575084,1,0.3329133025905722,weak
topology_17_prestress,amp=1,sample_1,10,0,5,degree,1,12.518256048033006,2.635779150050862,7.4517026708648775,28,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,27,0.10817868652213392,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,32,0.10817868652213392,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,26,0.2170290469918521,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,31,0.2170290469918521,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,25,0.0031137401145962785,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,30,0.0031137401145962785,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,24,0.05755763108243782,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,29,0.05755763108243782,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,23,0.4111793344907577,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,28,0.4111793344907577,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,22,0.02858033425727028,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,27,0.02858033425727028,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,21,0.10597228795814895,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,26,0.10597228795814895,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,20,0.06428194557285066,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,25,0.06428194557285066,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,19,0.021175816637497697,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,24,0.021175816637497697,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,18,0.188481994703849,0.37893235594401475,0.0714219263061568,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,23,0.188481994703849,0.37893235594401475,0.0714219263061568,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,17,0.006664228568281658,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,22,0.006664228568281658,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,16,0.05813334234754067,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,21,0.05813334234754067,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,15,0.1936953102759152,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,20,0.1936953102759152,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,14,0.03686947985448493,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,19,0.03686947985448493,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,13,0.2618466373103079,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,18,0.2618466373103079,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,readout_time_delay,12,0.010227005389921712,0.0,0.0,1,0.3365202087268815,weak
topology_17_prestress,amp=1,sample_1,10,0,5,target_time_delay,17,0.010227005389921712,0.0,0.0,1,0.3365202087268815,weak
