topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,coefficient_x,coefficient_y,exponents
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,15,P1(u[target-17]),1,12,17,12,22.66490364074707,0.6724922060966492,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,-78.19314575195312,-17.960512161254883,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,39.14884948730469,37.46043014526367,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,-18.110668182373047,22.714214324951172,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,38.595176696777344,-21.708818435668945,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,35.64898681640625,-35.542686462402344,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,-108.15911102294922,1.8704971075057983,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,-12.262369155883789,55.400352478027344,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,74.58956146240234,-27.498506546020508,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,-27.239513397216797,25.09881019592285,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,124.6040267944336,-63.95077896118164,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,-249.97923278808594,31.164920806884766,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,234.56784057617188,-5.4650678634643555,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
