topology,amplitude,sample,hidden_node,reference_node,horizon_steps,H_cut,D_cut,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,max_lag_frames,exponents,coefficient_x,coefficient_y,p_alpha_norm_sq,c_alpha_x,c_alpha_y,c_alpha
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,16,P1(u[target-16]),1,11,16,11,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-78.19314575195312,-17.960512161254883,298.0346374511719,0.4177275934297499,0.1459287587236969,0.38206485288455283
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,17,P1(u[target-15]),1,10,15,10,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,39.14884948730469,37.46043014526367,297.75885009765625,0.10461446496090614,0.6342301923162409,0.17410537463958722
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,18,P1(u[target-14]),1,9,14,9,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-18.110668182373047,22.714214324951172,297.4862060546875,0.022367880456332572,0.23296945616605902,0.050000925171437
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,19,P1(u[target-13]),1,8,13,8,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,38.595176696777344,-21.708818435668945,297.0848388671875,0.10144615914425295,0.21251499342856722,0.11601950720154969
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,20,P1(u[target-12]),1,7,12,7,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,35.64898681640625,-35.542686462402344,296.5576171875,0.08639577777266416,0.5686516434641867,0.1496725973114829
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,21,P1(u[target-11]),1,6,11,6,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-108.15911102294922,1.8704971075057983,296.02142333984375,0.7938499346047565,0.001572077451342565,0.6898951119509946
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,22,P1(u[target-10]),1,5,10,5,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-12.262369155883789,55.400352478027344,295.368896484375,0.010181284793524816,1.3760256528292258,0.18939380192979127
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,23,P1(u[target-9]),1,4,9,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,74.58956146240234,-27.498506546020508,294.75872802734375,0.37593419765831293,0.3383152724798211,0.37099821634816244
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,24,P1(u[target-8]),1,3,8,3,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-27.239513397216797,25.09881019592285,294.19091796875,0.05003996582033296,0.2813016271106228,0.08038382153835442
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,25,P1(u[target-7]),1,2,7,2,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,124.6040267944336,-63.95077896118164,293.84124755859375,1.0458417309914225,1.824068531572243,1.147952913713923
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,26,P1(u[target-6]),1,1,6,1,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-249.97923278808594,31.164920806884766,293.4907531738281,4.204277147280865,0.43267638469411507,3.7094051969221935
topology_17_prestress,amp=1,sample_0,10,0,5,27,1,27,P1(u[target-5]),1,0,5,0,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,234.56784057617188,-5.4650678634643555,293.0013122558594,3.695690194492702,0.013283037480681305,3.2125213421894077
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,0,P1(u[target-32]),1,27,32,27,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1,25.16017723083496,-34.11321258544922,303.9961853027344,0.04389061061673059,0.5323351968070306,0.10817868652213392
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,1,P1(u[target-31]),1,26,31,26,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0,-47.886077880859375,36.29041290283203,303.5395202636719,0.15874858958051036,0.6015488056758193,0.2170290469918521
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,2,P1(u[target-30]),1,25,30,25,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0,3.356738805770874,6.368879318237305,303.32733154296875,0.0007795118830974289,0.01851438925422659,0.0031137401145962785
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,3,P1(u[target-29]),1,24,29,24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0,-4.972325325012207,30.562519073486328,303.10406494140625,0.0017091765625855254,0.42603164808057803,0.05755763108243782
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,4,P1(u[target-28]),1,23,28,23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0,62.961055755615234,-53.750335693359375,302.93634033203125,0.27388703543500037,1.3169992962231332,0.4111793344907577
topology_17_prestress,amp=1,sample_1,10,0,5,27,1,5,P1(u[target-27]),1,22,27,22,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0,-15.872952461242676,-14.985213279724121,302.8383483886719,0.01740212953671647,0.10233130967138693,0.02858033425727028
