topology,amplitude,sample,candidate_id,mode_index,raw_feature_name,drive_channel,frequency_hz,decay_time_s,phase,product_degree,factor_indices,number_factors,loading
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,cos*sin,2,2 7,2,0.0535082072019577
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,cos*cos,2,2 8,2,-0.2253347784280777
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,cos*sin,2,2 9,2,0.24973779916763306
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.5*0.5,sin*sin,2,3 3,2,0.11790908128023148
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.5*1.0,sin*cos,2,3 4,2,-0.1674564778804779
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.5*1.0,sin*sin,2,3 5,2,0.08893945813179016
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.5*2.0,sin*cos,2,3 6,2,0.00965958833694458
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,sin*sin,2,3 7,2,-0.0043989685364067554
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,sin*cos,2,3 8,2,0.19623984396457672
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,sin*sin,2,3 9,2,-0.1418898105621338
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,1.0*1.0,cos*cos,2,4 4,2,0.060827042907476425
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,1.0*1.0,cos*sin,2,4 5,2,-0.07341395318508148
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,1.0*2.0,cos*cos,2,4 6,2,-0.052328091114759445
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,1.0*2.0,cos*sin,2,4 7,2,0.06939586997032166
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,1.0*5.0,cos*cos,2,4 8,2,-0.14498642086982727
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,1.0*5.0,cos*sin,2,4 9,2,0.18917538225650787
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,1.0*1.0,sin*sin,2,5 5,2,0.0837438553571701
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,1.0*2.0,sin*cos,2,5 6,2,0.027903089299798012
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,1.0*2.0,sin*sin,2,5 7,2,0.02459169551730156
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,1.0*5.0,sin*cos,2,5 8,2,0.12987874448299408
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,1.0*5.0,sin*sin,2,5 9,2,-0.07069964706897736
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,2.0*2.0,cos*cos,2,6 6,2,-0.03226824104785919
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,cos*sin,2,6 7,2,0.020974384620785713
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,cos*cos,2,6 8,2,0.012359482236206532
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,cos*sin,2,6 9,2,-0.030583679676055908
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,sin*sin,2,7 7,2,0.024833714589476585
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,sin*cos,2,7 8,2,-0.040616124868392944
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,sin*sin,2,7 9,2,0.005062130745500326
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,5.0*5.0,cos*cos,2,8 8,2,0.1820656806230545
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,cos*sin,2,8 9,2,-0.27200445532798767
topology_17_prestress,amp=1,sample_0,K1_L3,17,u_f=5.8200Hz_Td=5.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,sin*sin,2,9 9,2,0.07055921107530594
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_cos,u,5.82,0.2,cos,1,0,1,-0.1173369362950325
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_sin,u,5.82,0.2,sin,1,1,1,-0.5875718593597412
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_cos,u,5.82,0.5,cos,1,2,1,0.18116341531276703
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_sin,u,5.82,0.5,sin,1,3,1,0.20734210312366486
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_cos,u,5.82,1.0,cos,1,4,1,0.10160817205905914
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_sin,u,5.82,1.0,sin,1,5,1,0.5087965726852417
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=2.000s_cos,u,5.82,2.0,cos,1,6,1,-0.051527030766010284
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=2.000s_sin,u,5.82,2.0,sin,1,7,1,0.19691915810108185
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=5.000s_cos,u,5.82,5.0,cos,1,8,1,-0.14036136865615845
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=5.000s_sin,u,5.82,5.0,sin,1,9,1,-0.4375537037849426
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_cos,u*u,5.82*5.82,0.2*0.2,cos*cos,2,0 0,2,-0.03363654017448425
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_sin,u*u,5.82*5.82,0.2*0.2,cos*sin,2,0 1,2,0.014235510490834713
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.2*0.5,cos*cos,2,0 2,2,-0.0186344962567091
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,cos*sin,2,0 3,2,0.027768408879637718
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,cos*cos,2,0 4,2,-0.012737727724015713
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,cos*sin,2,0 5,2,0.0024857069365680218
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,cos*cos,2,0 6,2,0.004305887967348099
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,cos*sin,2,0 7,2,0.002240680390968919
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,cos*cos,2,0 8,2,0.025460533797740936
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,cos*sin,2,0 9,2,0.05455607548356056
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.200s_sin,u*u,5.82*5.82,0.2*0.2,sin*sin,2,1 1,2,-0.034328509122133255
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.2*0.5,sin*cos,2,1 2,2,0.04431416839361191
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,sin*sin,2,1 3,2,0.019938288256525993
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,sin*cos,2,1 4,2,0.02760353498160839
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,sin*sin,2,1 5,2,0.005652262829244137
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,sin*cos,2,1 6,2,0.022504303604364395
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,sin*sin,2,1 7,2,-0.023135490715503693
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,sin*cos,2,1 8,2,0.03395780920982361
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,sin*sin,2,1 9,2,-0.017089709639549255
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.5*0.5,cos*cos,2,2 2,2,-0.011217488907277584
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.5*0.5,cos*sin,2,2 3,2,0.01825951598584652
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.5*1.0,cos*cos,2,2 4,2,-0.00449344702064991
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.5*1.0,cos*sin,2,2 5,2,-0.02841557003557682
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.5*2.0,cos*cos,2,2 6,2,0.010862588882446289
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,cos*sin,2,2 7,2,-0.02487308159470558
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,cos*cos,2,2 8,2,0.02708442322909832
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,cos*sin,2,2 9,2,0.04309653863310814
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.5*0.5,sin*sin,2,3 3,2,0.050676342099905014
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.5*1.0,sin*cos,2,3 4,2,-0.01214019488543272
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.5*1.0,sin*sin,2,3 5,2,0.023510580882430077
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.5*2.0,sin*cos,2,3 6,2,-0.014274886809289455
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.5*2.0,sin*sin,2,3 7,2,-0.0015070537338033319
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.5*5.0,sin*cos,2,3 8,2,0.00588204525411129
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=0.500s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.5*5.0,sin*sin,2,3 9,2,0.015194443054497242
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,1.0*1.0,cos*cos,2,4 4,2,-0.00657139765098691
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,1.0*1.0,cos*sin,2,4 5,2,-0.062060583382844925
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,1.0*2.0,cos*cos,2,4 6,2,-0.0021839479450136423
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,1.0*2.0,cos*sin,2,4 7,2,-0.05012958124279976
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,1.0*5.0,cos*cos,2,4 8,2,0.006196964532136917
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,1.0*5.0,cos*sin,2,4 9,2,0.027098074555397034
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,1.0*1.0,sin*sin,2,5 5,2,-0.01348261721432209
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,1.0*2.0,sin*cos,2,5 6,2,-0.05479058995842934
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,1.0*2.0,sin*sin,2,5 7,2,-0.03468875586986542
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,1.0*5.0,sin*cos,2,5 8,2,-0.02215074934065342
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=1.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,1.0*5.0,sin*sin,2,5 9,2,-0.007231205701828003
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,2.0*2.0,cos*cos,2,6 6,2,-0.008004841394722462
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,cos*sin,2,6 7,2,-0.03541955724358559
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,cos*cos,2,6 8,2,-0.005107410717755556
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=2.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,cos*sin,2,6 9,2,0.03934711962938309
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,2.0*2.0,sin*sin,2,7 7,2,-0.044612545520067215
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,2.0*5.0,sin*cos,2,7 8,2,-0.001366425771266222
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=2.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,2.0*5.0,sin*sin,2,7 9,2,-0.006318232510238886
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,5.0*5.0,cos*cos,2,8 8,2,-0.0038255020044744015
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=5.000s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,cos*sin,2,8 9,2,0.059332225471735
topology_17_prestress,amp=1,sample_0,K1_L3,18,u_f=5.8200Hz_Td=5.000s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,5.0*5.0,sin*sin,2,9 9,2,0.03710417076945305
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_cos,u,5.82,0.2,cos,1,0,1,0.613102376461029
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_sin,u,5.82,0.2,sin,1,1,1,-0.2514685392379761
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.500s_cos,u,5.82,0.5,cos,1,2,1,-0.0856294259428978
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.500s_sin,u,5.82,0.5,sin,1,3,1,-0.11746980249881744
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=1.000s_cos,u,5.82,1.0,cos,1,4,1,-0.45869824290275574
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=1.000s_sin,u,5.82,1.0,sin,1,5,1,0.04807775095105171
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=2.000s_cos,u,5.82,2.0,cos,1,6,1,-0.1693251132965088
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=2.000s_sin,u,5.82,2.0,sin,1,7,1,0.08230254799127579
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=5.000s_cos,u,5.82,5.0,cos,1,8,1,0.41839608550071716
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=5.000s_sin,u,5.82,5.0,sin,1,9,1,-0.0357300229370594
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_cos,u*u,5.82*5.82,0.2*0.2,cos*cos,2,0 0,2,0.018621424213051796
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.200s_sin,u*u,5.82*5.82,0.2*0.2,cos*sin,2,0 1,2,-0.016362393274903297
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.2*0.5,cos*cos,2,0 2,2,0.001525381114333868
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,cos*sin,2,0 3,2,0.016222059726715088
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,cos*cos,2,0 4,2,0.040589094161987305
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,cos*sin,2,0 5,2,-0.0725478082895279
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,cos*cos,2,0 6,2,0.08201328665018082
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,cos*sin,2,0 7,2,-0.11328369379043579
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,cos*cos,2,0 8,2,0.06598252803087234
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_cos * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,cos*sin,2,0 9,2,-0.05443207174539566
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.200s_sin,u*u,5.82*5.82,0.2*0.2,sin*sin,2,1 1,2,-0.00923990085721016
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.2*0.5,sin*cos,2,1 2,2,-0.02501804754137993
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=0.500s_sin,u*u,5.82*5.82,0.2*0.5,sin*sin,2,1 3,2,0.03246242552995682
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_cos,u*u,5.82*5.82,0.2*1.0,sin*cos,2,1 4,2,-0.020179038867354393
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=1.000s_sin,u*u,5.82*5.82,0.2*1.0,sin*sin,2,1 5,2,-0.03348517045378685
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_cos,u*u,5.82*5.82,0.2*2.0,sin*cos,2,1 6,2,-0.0291033536195755
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=2.000s_sin,u*u,5.82*5.82,0.2*2.0,sin*sin,2,1 7,2,-0.04871155321598053
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_cos,u*u,5.82*5.82,0.2*5.0,sin*cos,2,1 8,2,-0.07986965030431747
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.200s_sin * u_f=5.8200Hz_Td=5.000s_sin,u*u,5.82*5.82,0.2*5.0,sin*sin,2,1 9,2,0.03127196431159973
topology_17_prestress,amp=1,sample_0,K1_L3,19,u_f=5.8200Hz_Td=0.500s_cos * u_f=5.8200Hz_Td=0.500s_cos,u*u,5.82*5.82,0.5*0.5,cos*cos,2,2 2,2,-0.05079737305641174
