frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,drive_smoothing_frames,number_drive_channels,K,filter_length_s,filter_length_frames,num_topology_sample_pairs,selected_frequencies_hz,decay_times_s,mechanical_degree,number_linear_features_mean,number_linear_features_std,number_candidate_features_mean,number_candidate_features_std,number_raw_features_mean,number_raw_features_std,number_drive_channels_mean,number_drive_channels_std,svd_rank_mean,svd_rank_std,condition_number_mean,condition_number_std,train_nmse_x_mean,train_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,validation_nmse_x_mean,validation_nmse_x_std,validation_nmse_y_mean,validation_nmse_y_std,validation_nmse_2d_mean,validation_nmse_2d_std,selection_metric_value_mean,selection_metric_value_std
refined_single,refined_5.8500Hz,5.8500000000000005,u,1,1,1,3.0,90,4,5.85,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,39.60310173034668,0.1901021160736023,0.40646903166997017,0.00529780808553312,0.3416001723446542,0.009075105142081812,0.3943310706084146,0.002972896017600936,0.3181526515722194,0.005106275183783271,0.61247334561801,0.0082946364505819,0.3497640763254605,0.0045324181783586845,0.3497640763254605,0.0045324181783586845
refined_single,refined_5.8600Hz,5.86,u,1,1,1,3.0,90,4,5.86,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,40.17521953582764,0.2057724670384977,0.3995625556375912,0.005295396829564662,0.339464288767678,0.009065718882625284,0.3883156305461364,0.002967111905332746,0.3232739218298195,0.005237502697597051,0.6136841642429184,0.010649953081513317,0.354459022059772,0.004394699635397373,0.354459022059772,0.004394699635397373
refined_single,refined_5.8700Hz,5.87,u,1,1,1,3.0,90,4,5.87,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,41.32033348083496,0.21927506854153161,0.393275564607219,0.0053224501191676135,0.3380353374897724,0.009047838758750473,0.3829359707076115,0.0029745712237699393,0.3288201032057016,0.005263591365088095,0.6134260806374119,0.012830057205689738,0.35937603299118676,0.00418516591612245,0.35937603299118676,0.00418516591612245
refined_single,refined_5.8800Hz,5.880000000000001,u,1,1,1,3.0,90,4,5.88,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,42.70136070251465,0.22703658800312848,0.3872677909215223,0.005388509512888172,0.3371954640789232,0.0090140827702078,0.37789335498101034,0.0030104820319935563,0.3342967536934644,0.0052101933007149565,0.6122133641514653,0.014750208994299638,0.3641292334872238,0.003936924727393387,0.3641292334872238,0.003936924727393387
refined_single,refined_5.8900Hz,5.890000000000001,u,1,1,1,3.0,90,4,5.89,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,44.079548835754395,0.2302511325363154,0.3814721711146031,0.00547896806312745,0.3368348615503061,0.008960956989863164,0.3731127645085176,0.0030768504182320743,0.33953781521556226,0.005137347358812844,0.610887459882493,0.01640136055648694,0.36866078975293776,0.003710978381706524,0.36866078975293776,0.003710978381706524
refined_single,refined_5.9000Hz,5.9,u,1,1,1,3.0,90,4,5.9,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,45.32854080200195,0.22848736671891368,0.3761977626706683,0.005547938228101186,0.3368464542136519,0.008888293403155223,0.3688256096901797,0.003144604042842275,0.3447277853235215,0.005128268419247191,0.6105863926929768,0.017804106716848542,0.37325751916785505,0.003587198207926715,0.37325751916785505,0.003587198207926715
refined_single,refined_5.9100Hz,5.91,u,1,1,1,3.0,90,4,5.91,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,46.354841232299805,0.22064099028782946,0.3719244335104771,0.005551927566322639,0.33711283898687366,0.008797688559158592,0.36540028624368387,0.0031765374117612402,0.3500473952950315,0.005226563005453572,0.6126319938751537,0.018999153989975287,0.378222655755567,0.003601129914616196,0.378222655755567,0.003601129914616196
refined_single,refined_5.9200Hz,5.92,u,1,1,1,3.0,90,4,5.92,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,47.07258415222168,0.20842601522100593,0.368930614518783,0.005498464506690839,0.33754387922869067,0.008685109802212643,0.3630463998842309,0.0031742198639049196,0.35539188873973904,0.005406805420885773,0.6182775974160113,0.020045481553748735,0.3835973483670081,0.0037225482464213868,0.3835973483670081,0.0037225482464213868
refined_single,refined_5.9300Hz,5.930000000000001,u,1,1,1,3.0,90,4,5.93,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,47.41326332092285,0.19806500083098266,0.3672253094276261,0.00542971743200403,0.33814280321652107,0.008541994986762707,0.3617718271975278,0.003169819060799194,0.36061832344103395,0.005643917368201611,0.6284614970507979,0.021020769380369248,0.389354759492609,0.003927260656460862,0.389354759492609,0.003927260656460862
refined_single,refined_5.9400Hz,5.94,u,1,1,1,3.0,90,4,5.94,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,47.351266860961914,0.19484767920642568,0.366722137572009,0.0053704241343268365,0.3390072677573522,0.008373401245031366,0.36152449970058353,0.003178279047718717,0.3656532981054996,0.005925918922228823,0.6436466578983391,0.02208039941943555,0.39547881377310623,0.004194412305293139,0.39547881377310623,0.004194412305293139
refined_single,refined_5.9500Hz,5.95,u,1,1,1,3.0,90,4,5.95,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,46.9061336517334,0.1996347662792434,0.36727697879517723,0.005320620977336333,0.3402425123810281,0.008199494795980665,0.36220681964848345,0.0031912457406999763,0.3701853999453485,0.0062118765773258346,0.6638436856033418,0.023418676346340015,0.4016923095690254,0.004466837511129518,0.4016923095690254,0.004466837511129518
refined_single,refined_5.9600Hz,5.960000000000001,u,1,1,1,3.0,90,4,5.96,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,46.12349033355713,0.21108173763563834,0.3686295554148321,0.005271878954419465,0.3418840961251721,0.00804617401484966,0.3636137244064479,0.0031947315900251465,0.37351095238012266,0.0064442883774697675,0.6883611268970851,0.02512940517268891,0.4072926799283057,0.004679834888579613,0.4072926799283057,0.004679834888579613
refined_single,refined_5.9700Hz,5.970000000000001,u,1,1,1,3.0,90,4,5.97,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,45.06101131439209,0.2268877068903336,0.37044374717174977,0.005214458419570167,0.3438774063508858,0.007939611420578524,0.36546163900592565,0.0031758638612485236,0.3749182850000992,0.006593940303147669,0.7155452654757112,0.02714463392084093,0.41146707993910653,0.004810403728614225,0.41146707993910653,0.004810403728614225
refined_single,refined_5.9800Hz,5.98,u,1,1,1,3.0,90,4,5.98,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,43.78327465057373,0.24414039797139042,0.3724580591662745,0.005142524951129254,0.34610482856999636,0.007897650867214695,0.36751591633178887,0.0031270011621148397,0.37427777723271616,0.006669989123615982,0.7431990784045561,0.029269713303066002,0.41386399190341766,0.0048796026808013955,0.41386399190341766,0.0048796026808013955
refined_single,refined_5.9900Hz,5.99,u,1,1,1,3.0,90,4,5.99,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,42.35588455200195,0.260128411067308,0.3745862361277919,0.005059675210305032,0.3484268804611537,0.007922853541898346,0.3696803473188925,0.0030504646638182366,0.37210136210248895,0.006690722055682057,0.7692993268417853,0.03129428046073749,0.41472323457927635,0.004912269345102419,0.41472323457927635,0.004912269345102419
refined_single,refined_6.0000Hz,6.0,u,1,1,1,3.0,90,4,6,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,40.83645725250244,0.27326292883751674,0.3768818543962278,0.00497588950317757,0.35071116162671284,0.008003743110560738,0.37197377943210047,0.002955607797663556,0.3690976606711304,0.006665813184619462,0.7924305158685041,0.03308616776407369,0.4145253794340232,0.00491517603410899,0.4145253794340232,0.00491517603410899
refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,1,3.0,90,4,6.01,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,39.26948642730713,0.28387510016983347,0.3794255568882544,0.004900229380783067,0.35285448320130075,0.008120967493929624,0.37444254687431344,0.0028519057154219964,0.3658071081053413,0.006598519749949481,0.8118911679826997,0.03460784771985564,0.4136774642045234,0.004883262975372801,0.4136774642045234,0.004883262975372801
refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,1,3.0,90,4,6.02,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,37.69131660461426,0.29733544942925494,0.38221724903986914,0.004840109166531573,0.354801301536547,0.008252907683875288,0.37707623319137734,0.0027480918659268,0.36255161575524464,0.00649476533271647,0.8276233851451187,0.03588378855235605,0.412460541307144,0.004814876649753164,0.412460541307144,0.004814876649753164
refined_single,refined_6.0300Hz,6.03,u,1,1,1,3.0,90,4,6.03,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,36.20246505737305,0.3462335836347794,0.38512844352116826,0.004806424003435402,0.3565525115350599,0.00837926071984833,0.3797705430168014,0.00265724472982363,0.3595542075689642,0.006373532587584908,0.8400392983155471,0.03695674902520608,0.4111178780338464,0.004726583240268692,0.4111178780338464,0.004726583240268692
refined_single,refined_6.0400Hz,6.04,u,1,1,1,3.0,90,4,6.04,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.5,0.5,41.812819480895996,5.525583188793188,0.3858888920348004,0.00599273982469286,0.3579190510630008,0.008323236482415628,0.38064269720948896,0.003476939508871968,0.357247746243578,0.00671603136284373,0.8485988171764565,0.03823151120888662,0.4099761373761941,0.005282701985210348,0.4099761373761941,0.005282701985210348
refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,1,3.0,90,4,6.05,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,45.88884258270264,0.3983689095329396,0.3884125982355929,0.004822812232753686,0.35870737916183243,0.008436789771591202,0.38284361440398024,0.0026001570807198454,0.35233991701792466,0.00628174959722036,0.8500801327660008,0.04024183180227334,0.4057519193360768,0.004602043963137766,0.4057519193360768,0.004602043963137766
refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,1,3.0,90,4,6.06,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,43.759220123291016,0.3785522532814424,0.3909287970379418,0.004914747567328476,0.3599635105883897,0.00852331064700078,0.38512417523582354,0.002593375098473256,0.3510843500984967,0.0061685671637533935,0.8547690798217155,0.04109923071113047,0.4051336156841028,0.004438167861087599,0.4051336156841028,0.004438167861087599
refined_single,refined_6.0700Hz,6.07,u,1,1,1,3.0,90,4,6.07,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,41.67588806152344,0.34167941032375787,0.3921247145213219,0.005084108863651462,0.3614546110554705,0.008568359373524743,0.38637487790459585,0.002688527077691745,0.35135047156609045,0.0061889248205646155,0.8588680454915234,0.041570812429784325,0.4058107218161274,0.004478577974009464,0.4058107218161274,0.004478577974009464
refined_single,refined_6.0800Hz,6.08,u,1,1,1,3.0,90,4,6.08,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,39.88106155395508,0.271040222724762,0.3922030097024062,0.005276647561865632,0.36331008455588454,0.008555474645453408,0.3867848418516,0.0028323179637490823,0.35299345997323506,0.006267228464123818,0.860192589999725,0.04186414065668303,0.40741877653213043,0.004601196922664401,0.40741877653213043,0.004601196922664401
refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,1,3.0,90,4,6.09,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,38.96999263763428,0.1187947339973154,0.3911487530089959,0.005463416663965488,0.36585980646471583,0.008469957460393689,0.38640361414543295,0.0030017739774106066,0.3559804612650535,0.0063732848540110215,0.8561646047905977,0.0419929599592097,0.4096510677397244,0.004712995185741699,0.4096510677397244,0.004712995185741699
refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,1,3.0,90,4,6.1,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,38.958542823791504,0.056582742460658454,0.38898869038149286,0.005620134978563455,0.36967523000197,0.008315717478665314,0.38535968597132875,0.0031736204083705447,0.3598756071004069,0.006491939771818099,0.8446941863090873,0.041812516421261436,0.4118937366569426,0.00470623309208476,0.4118937366569426,0.00470623309208476
refined_single,refined_6.1100Hz,6.11,u,1,1,1,3.0,90,4,6.11,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,38.90500545501709,0.03686028640102059,0.38596552363136166,0.005733660347478558,0.37519325131862175,0.008120957176116788,0.38393197145998476,0.003327872956044013,0.3639478403354549,0.006667985900911251,0.8273748244661632,0.041075093562515125,0.4136659356487532,0.004581700482826159,0.4136659356487532,0.004581700482826159
refined_single,refined_6.1200Hz,6.12,u,1,1,1,3.0,90,4,6.12,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,38.66176414489746,0.02079360556140728,0.3825624253153789,0.0058151136535863745,0.38209315418071377,0.007913814148964568,0.38245344782704177,0.0034675431348017323,0.3676504315926985,0.006999983785778524,0.809834186920248,0.039781917969740996,0.4150852638153624,0.0045531835122583665,0.4150852638153624,0.0045531835122583665
refined_single,refined_6.1300Hz,6.130000000000001,u,1,1,1,3.0,90,4,6.13,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,38.35298442840576,0.059781240064579355,0.3792928204055815,0.005886401048692678,0.3896480417832836,0.0077102528652942945,0.38120583482776205,0.0036036621991850245,0.3706931914732613,0.007487503835850923,0.7967426804944953,0.038173793200553016,0.4163948658127774,0.004773444213678892,0.4163948658127774,0.004773444213678892
refined_single,refined_6.1400Hz,6.140000000000001,u,1,1,1,3.0,90,4,6.14,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.25,0.4330127018922193,41.117584228515625,4.810597700471053,0.37569976985799214,0.0065168766220971815,0.39544465211701035,0.007186610274945661,0.3793683021537962,0.004570952671125673,0.37704208371427944,0.013019798715673183,0.8127689391741779,0.05500514928661875,0.4238014877748876,0.014906333205234138,0.4238014877748876,0.014906333205234138
refined_single,refined_6.1500Hz,6.15,u,1,1,1,3.0,90,4,6.15,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.25,0.4330127018922193,41.914381980895996,5.0133784629077764,0.373279766786364,0.006727237483563356,0.40358203951795707,0.0068765963410384965,0.37892019366764723,0.004813129082777777,0.3793030837611649,0.01406541891322906,0.8102617597573296,0.05101709216536633,0.42555039421982216,0.01547502643237877,0.42555039421982216,0.01547502643237877
refined_single,refined_6.1600Hz,6.16,u,1,1,1,3.0,90,4,6.16,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.5,0.5,46.191078186035156,5.546724260400386,0.37057721501751584,0.006984805380422667,0.4112623644983294,0.005227783821560466,0.37815655855352515,0.004843278805113438,0.38497042236411383,0.014826744987325988,0.8234651137500016,0.03876129516860564,0.43203792428225857,0.01497148200315587,0.43203792428225857,0.01497148200315587
refined_single,refined_6.1700Hz,6.17,u,1,1,1,3.0,90,4,6.17,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.25,0.4330127018922193,44.958285331726074,4.645389516263717,0.36981838031397823,0.0069436275437144744,0.4221564817961922,0.006405971845092501,0.3795735652345775,0.004861999614214732,0.3864153910639252,0.014919053180063008,0.8206326576930195,0.03669935536802238,0.4330076188335681,0.01425617404708914,0.4330076188335681,0.01425617404708914
refined_single,refined_6.1800Hz,6.180000000000001,u,1,1,1,3.0,90,4,6.18,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,44.18129920959473,0.4199847720977987,0.36971400588866904,0.005689443375674025,0.4318372892403303,0.006787237298627724,0.3812978067739155,0.003722003278244028,0.3892262800735908,0.009329952448005623,0.8335616274334001,0.03175208373780235,0.4369022767625049,0.006666216225195781,0.4369022767625049,0.006666216225195781
refined_single,refined_6.1900Hz,6.19,u,1,1,1,3.0,90,4,6.19,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,45.76050567626953,0.5083333007773423,0.36815498371539673,0.0054853775030772635,0.44067969880365365,0.006830660628913424,0.38168173681995105,0.0035607730985762966,0.39902699894644045,0.009944840954391408,0.8578815776794804,0.03158053358936558,0.44826252120609256,0.0072248887843028315,0.44826252120609256,0.0072248887843028315
refined_single,refined_6.2000Hz,6.2,u,1,1,1,3.0,90,4,6.2,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,46.96104621887207,0.5273721492928816,0.36680765272132054,0.005265449615662899,0.44996698822897957,0.006928185500700957,0.38232088661490443,0.003387555106990701,0.41011286262774915,0.0106859230910354,0.8792231380488892,0.03169732477187863,0.4604485876849186,0.007833037016235537,0.4604485876849186,0.007833037016235537
refined_single,refined_6.2100Hz,6.210000000000001,u,1,1,1,3.0,90,4,6.21,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,47.660526275634766,0.4756955674171316,0.3659497124517208,0.004998132790915854,0.4602331975751085,0.007047682768526236,0.38354090762082005,0.003180688120660696,0.42239741051697177,0.01150117731544288,0.8979287427766772,0.031951129900247385,0.473420781437931,0.008495243847791163,0.473420781437931,0.008495243847791163
refined_single,refined_6.2200Hz,6.220000000000001,u,1,1,1,3.0,90,4,6.22,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,47.79549694061279,0.40089993964351184,0.3655545320135306,0.004678538607680152,0.4716395195415742,0.00715641327367502,0.38535032192479557,0.002945909915379906,0.43575681185309056,0.012373345015705224,0.9167088319820603,0.03204570216284188,0.48736065897983166,0.009243079348480603,0.48736065897983166,0.009243079348480603
refined_single,refined_6.2300Hz,6.23,u,1,1,1,3.0,90,4,6.23,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,47.5502347946167,0.3526608223934262,0.36554548726500136,0.004319464586891321,0.4836211661731142,0.007267370216053742,0.38758135694351886,0.002700698321789766,0.4499418521746273,0.013267582290712423,0.9368489601409274,0.03201001229274817,0.50218392406523,0.010039911537525339,0.50218392406523,0.010039911537525339
refined_single,refined_6.2400Hz,6.24,u,1,1,1,3.0,90,4,6.24,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,47.3401517868042,0.343517193584967,0.3659489115274004,0.003946448819571421,0.4953437954584409,0.007416863104214385,0.39009949614837836,0.0024586774850844954,0.46476536068727337,0.014154490396314529,0.9576258328638676,0.03195563579671087,0.517645616722349,0.010848562263906413,0.517645616722349,0.010848562263906413
refined_single,refined_6.2500Hz,6.25,u,1,1,1,3.0,90,4,6.25,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,21.0,0.0,47.647647857666016,0.37327287780085877,0.3668106079315381,0.003587351843420466,0.5061949202565964,0.007561553003134051,0.39282756666474883,0.002242221540628139,0.48000981799326414,0.015042652864607662,0.9776049857056452,0.031857093762226646,0.5333975033659246,0.011680175707422032,0.5333975033659246,0.011680175707422032
refined_single,refined_6.2600Hz,6.260000000000001,u,1,1,1,3.0,90,4,6.26,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,42.25811195373535,0.5691838879492216,0.3686168782844351,0.0031421143507326475,0.5170375224060366,0.007643704621313118,0.3963224424230177,0.002054780683006314,0.4936101349713626,0.015462607702978226,0.9990152999359818,0.03049142845477373,0.5478392268179293,0.012131921157089939,0.5478392268179293,0.012131921157089939
refined_single,refined_6.2700Hz,6.2700000000000005,u,1,1,1,3.0,90,4,6.27,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,42.85422706604004,0.42565085031841887,0.3707174319793864,0.002791947809805682,0.5263167291608493,0.007610933356739103,0.39976468854756114,0.0019447646234618935,0.5091177353058577,0.016499406181460223,1.0167500044733027,0.02986157447676863,0.563585836704207,0.013165538896349095,0.563585836704207,0.013165538896349095
refined_single,refined_6.2800Hz,6.28,u,1,1,1,3.0,90,4,6.28,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,42.825992584228516,0.297321518400324,0.37342105638949696,0.0024809148761359024,0.5346539813699394,0.007453120717233127,0.40352150425332345,0.0018536495071339986,0.5242680238965542,0.01755535217379688,1.0329712596718221,0.029185666189485513,0.5788509414177714,0.0142144682683725,0.5788509414177714,0.0142144682683725
refined_single,refined_6.2900Hz,6.29,u,1,1,1,3.0,90,4,6.29,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,42.52938461303711,0.4490073801999299,0.37701864253573136,0.0021785885664265107,0.5425946222664983,0.007230755441620385,0.4079313769668532,0.001780754337213435,0.5385764176833561,0.018579632634147403,1.049577227649862,0.028352347839190502,0.5934064403239464,0.015241095306648574,0.5934064403239464,0.015241095306648574
refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,1,3.0,90,4,6.3,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,42.294952392578125,0.36248821945433507,0.38164841147382655,0.001902523279567189,0.5506025361704171,0.006989326955966986,0.41319338173956,0.0017542172907196408,0.5515065084244544,0.01950486933926891,1.0676908198625346,0.02731625473672701,0.6068945206204819,0.01618940584933639,0.6068945206204819,0.01618940584933639
refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,1,3.0,90,4,6.31,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,41.91945457458496,0.31046908560637515,0.3873006069640222,0.001719055530313411,0.5590509347696336,0.006759063371424282,0.41936926212045544,0.0018058970920026185,0.5625705038677001,0.02025422419554098,1.0873491555578019,0.026091726784929836,0.6188839096637379,0.01699008790551973,0.6188839096637379,0.01699008790551973
refined_single,refined_6.3200Hz,6.32,u,1,1,1,3.0,90,4,6.32,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,41.42693519592285,0.2723472982355225,0.393933805350948,0.00171088598781088,0.5682345619731438,0.0065562580017611005,0.42648033901543003,0.0019513182750019434,0.5714359357482446,0.0207739316593476,1.107721696651456,0.02472253797842329,0.6289885730199067,0.0175918475506832,0.6289885730199067,0.0175918475506832
refined_single,refined_6.3300Hz,6.33,u,1,1,1,3.0,90,4,6.33,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,40.8773832321167,0.23241328302847528,0.40154420474186253,0.0019095543353366976,0.5783835507486985,0.006388671672478304,0.43456647024561923,0.0021831266204895613,0.5779160922900912,0.021044627280010473,1.1274653086377735,0.023235160239168905,0.6368974260306509,0.017975221253514855,0.6368974260306509,0.017975221253514855
refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,1,3.0,90,4,6.34,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,40.433396339416504,0.1693921427611127,0.41016106760642407,0.002272592877181832,0.5896700718691652,0.006262333224228792,0.4436835873059306,0.0024819492106706565,0.581961075556336,0.021074545207602234,1.1451093624040527,0.021624026916529662,0.6424077986035972,0.01814821393401321,0.6424077986035972,0.01814821393401321
refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,1,3.0,90,4,6.35,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,20.0,0.0,40.588385581970215,0.1105215354518646,0.4198141546179776,0.0027395953195551775,0.6022124130537727,0.006185480671642682,0.4538779668079992,0.0028298743194191114,0.5836730702585383,0.020889831923667345,1.1594056611165473,0.01986468376375881,0.6454766792439037,0.018137288283081823,0.6454766792439037,0.018137288283081823
refined_single,refined_6.3600Hz,6.36,u,1,1,1,3.0,90,4,6.36,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,19.75,0.4330127018922193,40.698641777038574,1.2310730113191102,0.45114235920140555,0.03299752333695833,0.6511857917617856,0.056956779038778875,0.48854399096294004,0.03780706414897448,0.5518234931350765,0.07455451654439844,1.1543991249518903,0.015143207958640152,0.6164535242960082,0.06924031580462141,0.6164535242960082,0.06924031580462141
refined_single,refined_6.3700Hz,6.37,u,1,1,1,3.0,90,4,6.37,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,19.25,0.4330127018922193,39.29883289337158,1.8799204871780235,0.5057870862529734,0.03766593264522712,0.7317127071455833,0.053080490871556446,0.5480090649247017,0.0404537877837673,0.4795710502313758,0.05986878957575356,1.1464367766496446,0.020841650897037635,0.5512157903928852,0.05575218881078619,0.5512157903928852,0.05575218881078619
refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,1,3.0,90,4,6.38,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,19.0,0.0,38.97418022155762,0.18851017981259974,0.5293833116644044,0.0090892185095029,0.7715927674480663,0.007034762408009875,0.5746326030347568,0.007518901796251362,0.4532090593000398,0.007735675156415163,1.1349375416838954,0.010161177637522952,0.5264695040211034,0.008128463907677803,0.5264695040211034,0.008128463907677803
refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,1,3.0,90,4,6.39,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,19.0,0.0,39.71832275390625,0.22029604996826244,0.5306912444524953,0.009298730942468981,0.7760698770550736,0.007167019751248693,0.5765334360699602,0.007725487386506758,0.459139162369569,0.007948671676319179,1.133385457652754,0.009258805416738902,0.5315956890897586,0.008405411176029094,0.5315956890897586,0.008405411176029094
refined_single,refined_6.4000Hz,6.4,u,1,1,1,3.0,90,4,6.4,0.2 0.5 1 2 5,2,10.0,0.0,65.0,0.0,65.0,0.0,1.0,0.0,19.25,0.4330127018922193,41.60147476196289,2.244596746043084,0.5190006089130779,0.022792516138572604,0.7562596631120764,0.03627602352152578,0.5633402323983259,0.024967402668427632,0.489919502980691,0.04314547684517027,1.1432874798792514,0.016298937606431446,0.5601210115058725,0.04061813192244506,0.5601210115058725,0.04061813192244506
