topology,amplitude,sample,K,frequency_set_type,frequency_set_label,refined_frequency_hz,drive_channels,drive_smoothing_frames,number_drive_channels,filter_length_s,filter_length_frames,selected_frequencies_hz,decay_times_s,mechanical_degree,number_linear_features,number_candidate_features,number_raw_features,svd_rank,condition_number,train_nmse_x,train_nmse_y,train_nmse_2d,validation_nmse_x,validation_nmse_y,validation_nmse_2d,selection_metric_value
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.7900Hz,5.79,u,1,1,3.0,90,5.79,0.2 0.5 1 2 5,2,10,65,65,21,39.5424690246582,0.4667526874386217,0.3296002728147483,0.44075222113529955,0.3109179797966138,0.6522098127164265,0.34627040625101585,0.34627040625101585
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.8000Hz,5.800000000000001,u,1,1,3.0,90,5.8,0.2 0.5 1 2 5,2,10,65,65,21,41.603782653808594,0.4589469164530953,0.32790282253243946,0.4341044260195344,0.3077052903874235,0.6457022995339288,0.34271642530217844,0.34271642530217844
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.8100Hz,5.8100000000000005,u,1,1,3.0,90,5.81,0.2 0.5 1 2 5,2,10,65,65,21,43.134788513183594,0.45005934445576723,0.3279278569057701,0.4269064482028889,0.3054707241289114,0.6334135735962871,0.33944040739925874,0.33944040739925874
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.8200Hz,5.82,u,1,1,3.0,90,5.82,0.2 0.5 1 2 5,2,10,65,65,20,39.664764404296875,0.4411372253751487,0.3365494526826181,0.42131015293833307,0.30373754215493154,0.6035930855007765,0.33479782552704873,0.33479782552704873
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.8300Hz,5.83,u,1,1,3.0,90,5.83,0.2 0.5 1 2 5,2,10,65,65,20,39.67805480957031,0.43173373658800257,0.33279295605157155,0.41297718434343067,0.30377799793485083,0.6099740556347755,0.3354950581347876,0.3354950581347876
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.8400Hz,5.840000000000001,u,1,1,3.0,90,5.84,0.2 0.5 1 2 5,2,10,65,65,20,39.689979553222656,0.4228386518103084,0.329251258225686,0.40509695998529877,0.30568734253850444,0.6171971669234988,0.3379548247755656,0.3379548247755656
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.8500Hz,5.8500000000000005,u,1,1,3.0,90,5.85,0.2 0.5 1 2 5,2,10,65,65,20,39.827362060546875,0.4149354308406597,0.3263387569449838,0.39813984732484486,0.30933236329615416,0.6240128588696829,0.34192827683215615,0.34192827683215615
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.8600Hz,5.86,u,1,1,3.0,90,5.86,0.2 0.5 1 2 5,2,10,65,65,20,40.412681579589844,0.4080460317874579,0.3242043215923169,0.3921518634877612,0.3142170139386551,0.6293578756470478,0.3468606141121768,0.3468606141121768
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.8700Hz,5.87,u,1,1,3.0,90,5.87,0.2 0.5 1 2 5,2,10,65,65,20,41.55673599243164,0.40185551118718116,0.3227983639980659,0.38686836934819546,0.31972296492451596,0.6329193384941286,0.35216514693537754,0.35216514693537754
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.8800Hz,5.880000000000001,u,1,1,3.0,90,5.88,0.2 0.5 1 2 5,2,10,65,65,20,42.93062210083008,0.39601674904205025,0.3220091206713968,0.3819868622703376,0.3253099260443373,0.6350422712713948,0.3573932896030595,0.3573932896030595
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.8900Hz,5.890000000000001,u,1,1,3.0,90,5.89,0.2 0.5 1 2 5,2,10,65,65,20,44.29576110839844,0.39040911597139377,0.32173012991278244,0.3773893986907299,0.33069978220297064,0.6364954045614244,0.3623753636460381,0.3623753636460381
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.9000Hz,5.9,u,1,1,3.0,90,5.9,0.2 0.5 1 2 5,2,10,65,65,20,45.52267074584961,0.3852505805842401,0.3218544706463801,0.3732323567365494,0.3359340663816487,0.6383976212807819,0.3672644984292883,0.3672644984292883
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.9100Hz,5.91,u,1,1,3.0,90,5.91,0.2 0.5 1 2 5,2,10,65,65,20,46.51428985595703,0.38095452768875504,0.32226564349026726,0.3698286692037474,0.34113308994450275,0.6421309829725267,0.3723117026442774,0.3723117026442774
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.9200Hz,5.92,u,1,1,3.0,90,5.92,0.2 0.5 1 2 5,2,10,65,65,20,47.18388366699219,0.3778254882275725,0.32288725259264134,0.3674106534008782,0.3462469855289173,0.6490750585693185,0.37761517588055793,0.37761517588055793
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.9300Hz,5.930000000000001,u,1,1,3.0,90,5.93,0.2 0.5 1 2 5,2,10,65,65,20,47.46817398071289,0.37595022911192566,0.3237416751011774,0.3660528696449103,0.3511791371958541,0.6603071390758827,0.3831999003590547,0.3831999003590547
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.9400Hz,5.94,u,1,1,3.0,90,5.94,0.2 0.5 1 2 5,2,10,65,65,20,47.34885787963867,0.3752894182982085,0.324913909622447,0.3657395556914961,0.35587531663014804,0.6765467218432805,0.38909179348469525,0.38909179348469525
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.9500Hz,5.95,u,1,1,3.0,90,5.95,0.2 0.5 1 2 5,2,10,65,65,20,46.84916305541992,0.37570714714153114,0.32646607248689036,0.3663723431877809,0.36007719498173635,0.6981563734050616,0.39509684133167816,0.39509684133167816
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.9600Hz,5.960000000000001,u,1,1,3.0,90,5.96,0.2 0.5 1 2 5,2,10,65,65,20,46.015777587890625,0.37693655561074785,0.328382932166867,0.36773207420428605,0.36315066859229617,0.7246767512107866,0.4005990427235376,0.4005990427235376
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.9700Hz,5.970000000000001,u,1,1,3.0,90,5.97,0.2 0.5 1 2 5,2,10,65,65,20,44.907405853271484,0.3786302808337674,0.3305608769943827,0.36951759464319445,0.3644159477644683,0.7544333256843184,0.40481556867215546,0.40481556867215546
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.9800Hz,5.98,u,1,1,3.0,90,5.98,0.2 0.5 1 2 5,2,10,65,65,20,43.59015655517578,0.3805191661401165,0.3328488716405548,0.3714821405127927,0.3637276267737298,0.7849709024515399,0.40736175594525875,0.40736175594525875
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_5.9900Hz,5.99,u,1,1,3.0,90,5.99,0.2 0.5 1 2 5,2,10,65,65,20,42.13106155395508,0.3825227758473037,0.33510327326025463,0.3735332937261464,0.3615696884745933,0.8139383114464807,0.4084279104750301,0.4084279104750301
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0000Hz,6.0,u,1,1,3.0,90,6,0.2 0.5 1 2 5,2,10,65,65,20,40.58823013305664,0.38471121560121724,0.3372155408058692,0.37570729324624774,0.3586306551932609,0.8396849337394696,0.4084602566149742,0.4084602566149742
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0100Hz,6.010000000000001,u,1,1,3.0,90,6.01,0.2 0.5 1 2 5,2,10,65,65,20,39.00534439086914,0.38718152475031237,0.33912188644504115,0.3780706898464369,0.3554363917978582,0.8614127707137291,0.4078475279515049,0.4078475279515049
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0200Hz,6.0200000000000005,u,1,1,3.0,90,6.02,0.2 0.5 1 2 5,2,10,65,65,20,37.4149284362793,0.38994607956883076,0.34080938925029036,0.3806310641213263,0.35229403816839466,0.8790688304163278,0.4068595604126768,0.4068595604126768
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0300Hz,6.03,u,1,1,3.0,90,6.03,0.2 0.5 1 2 5,2,10,65,65,20,35.9105110168457,0.3928888730271165,0.34231718089298874,0.3833018192312262,0.3494039351038257,0.893106225223918,0.4057228779279762,0.4057228779279762
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0400Hz,6.04,u,1,1,3.0,90,6.04,0.2 0.5 1 2 5,2,10,65,65,20,36.07224655151367,0.39579874505715046,0.3437316622674785,0.38592820478778883,0.34696534804179036,0.9041941884790194,0.40468542716380407,0.40468542716380407
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0500Hz,6.050000000000001,u,1,1,3.0,90,6.05,0.2 0.5 1 2 5,2,10,65,65,21,46.180355072021484,0.396322830740263,0.3443557477301053,0.38647124778131237,0.3421474852833456,0.9075717936627908,0.40071648503498,0.40071648503498
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0600Hz,6.0600000000000005,u,1,1,3.0,90,6.06,0.2 0.5 1 2 5,2,10,65,65,21,44.078697204589844,0.39912138700387184,0.3454589018635524,0.38894840069174835,0.34091698526977726,0.9134783310928466,0.40022526902117583,0.40022526902117583
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0700Hz,6.07,u,1,1,3.0,90,6.07,0.2 0.5 1 2 5,2,10,65,65,21,42.016761779785156,0.4006574351783403,0.3468701849400451,0.3904607967071594,0.34109736422721715,0.9182134558423888,0.40087744747717535,0.40087744747717535
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0800Hz,6.08,u,1,1,3.0,90,6.08,0.2 0.5 1 2 5,2,10,65,65,21,40.22958755493164,0.4010895466194078,0.34875796538366394,0.3911688644480371,0.3426112332785639,0.9199125729449146,0.4024105052915494,0.4024105052915494
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.0900Hz,6.090000000000001,u,1,1,3.0,90,6.09,0.2 0.5 1 2 5,2,10,65,65,21,39.15168380737305,0.40036278614904675,0.35148108354112284,0.3910961096199332,0.34546790584870546,0.9162552846584195,0.4045924347242973,0.4045924347242973
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1000Hz,6.1000000000000005,u,1,1,3.0,90,6.1,0.2 0.5 1 2 5,2,10,65,65,21,38.971282958984375,0.3984622920883948,0.3555937256175028,0.3903355469555821,0.3492395764428486,0.9053938779304184,0.40684835035469885,0.40684835035469885
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1100Hz,6.11,u,1,1,3.0,90,6.11,0.2 0.5 1 2 5,2,10,65,65,21,38.89785385131836,0.3956066810546416,0.3614670462433104,0.38913471024060975,0.3531092517120616,0.8886503872695939,0.40858282822906183,0.40858282822906183
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1200Hz,6.12,u,1,1,3.0,90,6.12,0.2 0.5 1 2 5,2,10,65,65,21,38.6822509765625,0.3922991840825592,0.36874164292860506,0.3878332980342369,0.35637650523809183,0.8709285423782036,0.40967594371083244,0.40967594371083244
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1300Hz,6.130000000000001,u,1,1,3.0,90,6.13,0.2 0.5 1 2 5,2,10,65,65,21,38.43196105957031,0.38909776512461597,0.37667665153097457,0.38674305087239647,0.35871545505976504,0.8566448627177642,0.41029305248750425,0.41029305248750425
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1400Hz,6.140000000000001,u,1,1,3.0,90,6.14,0.2 0.5 1 2 5,2,10,65,65,21,38.476478576660156,0.38636112774048875,0.3848902398979774,0.3860822863515854,0.3601166888001251,0.8476347275662949,0.4106158333686521,0.4106158333686521
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1500Hz,6.15,u,1,1,3.0,90,6.15,0.2 0.5 1 2 5,2,10,65,65,21,39.267433166503906,0.3841815873229837,0.39342738777660985,0.38593434627951423,0.3610475801284511,0.8446077119130848,0.41113674824286534,0.41113674824286534
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1600Hz,6.16,u,1,1,3.0,90,6.16,0.2 0.5 1 2 5,2,10,65,65,21,40.75776290893555,0.38243836462808195,0.4024050370982551,0.38622351705265956,0.3626884094204991,0.848822367535568,0.41304418516297975,0.41304418516297975
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1700Hz,6.17,u,1,1,3.0,90,6.17,0.2 0.5 1 2 5,2,10,65,65,21,42.547977447509766,0.3808648296117884,0.4116248962301718,0.3866961237803421,0.3666328376061868,0.8622702248925612,0.41797301803825215,0.41797301803825215
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1800Hz,6.180000000000001,u,1,1,3.0,90,6.18,0.2 0.5 1 2 5,2,10,65,65,21,44.27949142456055,0.37914632553315325,0.42062174159081145,0.38700896623533004,0.37349055409849297,0.8842224696503795,0.4263942885007926,0.4263942885007926
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.1900Hz,6.19,u,1,1,3.0,90,6.19,0.2 0.5 1 2 5,2,10,65,65,21,45.77490234375,0.3772578387544523,0.42941430251793655,0.38714532328982787,0.38221504830963854,0.9086597916627415,0.4367463827177188,0.4367463827177188
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.2000Hz,6.2,u,1,1,3.0,90,6.2,0.2 0.5 1 2 5,2,10,65,65,21,46.98375701904297,0.375536426122923,0.438580543429395,0.38748792148773253,0.39200186320972763,0.9306496364826736,0.44779723817240097,0.44779723817240097
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.2100Hz,6.210000000000001,u,1,1,3.0,90,6.21,0.2 0.5 1 2 5,2,10,65,65,21,47.78908157348633,0.37421328209125004,0.4487001806713818,0.3883340258046067,0.40283041643787765,0.9499936556169154,0.45950785874917377,0.45950785874917377
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.2200Hz,6.220000000000001,u,1,1,3.0,90,6.22,0.2 0.5 1 2 5,2,10,65,65,21,48.065853118896484,0.37324621909357536,0.4599988354404632,0.38969221812493143,0.41461749183894664,0.9689131593077225,0.47203374071469234,0.47203374071469234
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.2300Hz,6.23,u,1,1,3.0,90,6.23,0.2 0.5 1 2 5,2,10,65,65,21,47.927791595458984,0.37257349356301345,0.4719234747095512,0.39140761940848495,0.42719866433792436,0.9889078456442374,0.4853828357873459,0.4853828357873459
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.2400Hz,6.24,u,1,1,3.0,90,6.24,0.2 0.5 1 2 5,2,10,65,65,21,47.78006362915039,0.3722622544956225,0.4835733954266857,0.3933638995297213,0.440450120276604,1.00945496943962,0.49939000732324107,0.49939000732324107
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.2500Hz,6.25,u,1,1,3.0,90,6.25,0.2 0.5 1 2 5,2,10,65,65,21,48.129451751708984,0.37240047148861455,0.4943644177645148,0.3955216063520676,0.4541386842712891,1.0289997357471716,0.5136851810917276,0.5136851810917276
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.2600Hz,6.260000000000001,u,1,1,3.0,90,6.26,0.2 0.5 1 2 5,2,10,65,65,20,41.79287338256836,0.3732548344499407,0.5051201779084669,0.39825301205091074,0.46686386746274977,1.0479105929684438,0.5270511021067069,0.5270511021067069
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.2700Hz,6.2700000000000005,u,1,1,3.0,90,6.27,0.2 0.5 1 2 5,2,10,65,65,20,42.53300857543945,0.3745552020328195,0.514507686861536,0.40108648750697196,0.480571960144382,1.0640161541679145,0.541007534541238,0.541007534541238
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.2800Hz,6.28,u,1,1,3.0,90,6.28,0.2 0.5 1 2 5,2,10,65,65,20,42.82120132446289,0.3765112056766393,0.5231125690740357,0.4043029424790017,0.493884680842145,1.078475512816187,0.554439028763314,0.554439028763314
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.2900Hz,6.29,u,1,1,3.0,90,6.29,0.2 0.5 1 2 5,2,10,65,65,20,42.795833587646484,0.37932523153564457,0.5314554911109206,0.40816510065971456,0.506405311819726,1.0929929948177664,0.5671665018688254,0.5671665018688254
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.3000Hz,6.300000000000001,u,1,1,3.0,90,6.3,0.2 0.5 1 2 5,2,10,65,65,20,42.5578498840332,0.3830861805987018,0.5399626345614905,0.41282580250933415,0.5177341860292923,1.1086890932630602,0.5789477513148061,0.5789477513148061
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.3100Hz,6.3100000000000005,u,1,1,3.0,90,6.31,0.2 0.5 1 2 5,2,10,65,65,20,42.155052185058594,0.3877827350802367,0.5489653050375246,0.41833868256647166,0.5275420621878786,1.1257271402425277,0.5895045586154336,0.5895045586154336
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.3200Hz,6.32,u,1,1,3.0,90,6.32,0.2 0.5 1 2 5,2,10,65,65,20,41.6264533996582,0.39339633014141834,0.558732144813541,0.42473962285634415,0.5356081507968584,1.1434347625862071,0.5985693573586336,0.5985693573586336
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.3300Hz,6.33,u,1,1,3.0,90,6.33,0.2 0.5 1 2 5,2,10,65,65,20,41.03421401977539,0.39994970155639104,0.5694849785745015,0.43208910113912774,0.5417866354692742,1.1605751180853097,0.6058833181685463,0.6058833181685463
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.3400Hz,6.340000000000001,u,1,1,3.0,90,6.34,0.2 0.5 1 2 5,2,10,65,65,20,40.53790283203125,0.4074926890396264,0.581395649660883,0.4404600857863841,0.5460107859367175,1.1757129595527402,0.6112379541068033,0.6112379541068033
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.3500Hz,6.3500000000000005,u,1,1,3.0,90,6.35,0.2 0.5 1 2 5,2,10,65,65,20,40.675968170166016,0.41606636341852027,0.5945789630943179,0.44990762567640846,0.5483304931132285,1.1875877209431647,0.6145474135093641,0.6145474135093641
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.3600Hz,6.36,u,1,1,3.0,90,6.36,0.2 0.5 1 2 5,2,10,65,65,19,38.57162857055664,0.5082189645592523,0.7495065245673187,0.5539606971463548,0.4230111009944624,1.1346775094842616,0.4967284652541431,0.4967284652541431
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.3700Hz,6.37,u,1,1,3.0,90,6.37,0.2 0.5 1 2 5,2,10,65,65,19,38.38276290893555,0.5124982926573236,0.7607224915883334,0.5595550283165116,0.4334884605474016,1.1428259781352919,0.5069645886086489,0.5069645886086489
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.3800Hz,6.380000000000001,u,1,1,3.0,90,6.38,0.2 0.5 1 2 5,2,10,65,65,19,39.27714157104492,0.5145089472119785,0.7676869235158952,0.5625047878953959,0.44035842958835925,1.1423215466578398,0.51307068659608,0.51307068659608
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.3900Hz,6.390000000000001,u,1,1,3.0,90,6.39,0.2 0.5 1 2 5,2,10,65,65,19,40.038211822509766,0.5156753920012472,0.7729823955443401,0.5644539869211983,0.44644936489509685,1.1405182404616288,0.5183439035596662,0.5183439035596662
topology_17_prestress,amp=1,sample_0,1,refined_single,refined_6.4000Hz,6.4,u,1,1,3.0,90,6.4,0.2 0.5 1 2 5,2,10,65,65,19,40.506004333496094,0.5161541999776178,0.7768597854209698,0.5655770760385107,0.4525049830246702,1.1389308979572597,0.5236078320628166,0.5236078320628166
topology_17_prestress,amp=1,sample_2,1,fft_prefix,fft_prefix_K1,nan,u,1,1,3.0,90,5.9138162,0.2 0.5 1 2 5,2,10,65,65,20,46.29551696777344,0.36594625825294536,0.3415626925874037,0.3614218533987747,0.3560733183883277,0.61576776571877,0.3842020594490087,0.3842020594490087
topology_17_prestress,amp=1,sample_2,2,fft_prefix,fft_prefix_K2,nan,u,1,1,3.0,90,5.9138162 0.20046835,0.2 0.5 1 2 5,2,20,230,230,43,59.886573791503906,0.3079392739798614,0.1624675882816227,0.2809467983942417,0.5876946040052923,0.7760888463075634,0.6081004806557885,0.6081004806557885
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.4000Hz,5.4,u,1,1,3.0,90,5.4,0.2 0.5 1 2 5,2,10,65,65,22,40.661468505859375,0.5688428510139439,0.638224496936622,0.5817167128563288,0.4258797633506499,0.7988961732946656,0.4662829452998931,0.4662829452998931
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.4100Hz,5.41,u,1,1,3.0,90,5.41,0.2 0.5 1 2 5,2,10,65,65,22,39.852352142333984,0.5696316032273278,0.6271333029746069,0.5803011243723541,0.4344891851175834,0.7951179245862445,0.4735505995445388,0.4735505995445388
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.4200Hz,5.42,u,1,1,3.0,90,5.42,0.2 0.5 1 2 5,2,10,65,65,22,39.33283615112305,0.5697845469405147,0.6184734749773885,0.5788188459177835,0.44426499781275497,0.7918843105979939,0.48191729934458527,0.48191729934458527
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.4300Hz,5.430000000000001,u,1,1,3.0,90,5.43,0.2 0.5 1 2 5,2,10,65,65,22,39.12202453613281,0.5692980253812275,0.6108760807035594,0.5770128919396142,0.4550759122110646,0.7914584264464802,0.49151110263402015,0.49151110263402015
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.4400Hz,5.44,u,1,1,3.0,90,5.44,0.2 0.5 1 2 5,2,10,65,65,22,39.15187072753906,0.5680053542747173,0.6024997841287246,0.574405844179024,0.46681347813469914,0.7959976646861312,0.5024689834408793,0.5024689834408793
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.4500Hz,5.45,u,1,1,3.0,90,5.45,0.2 0.5 1 2 5,2,10,65,65,23,47.19830322265625,0.5647562178756738,0.5829244475477848,0.5681273584072792,0.48379669797372776,0.80902655018763,0.5190238905154605,0.5190238905154605
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.4600Hz,5.46,u,1,1,3.0,90,5.46,0.2 0.5 1 2 5,2,10,65,65,23,47.50889205932617,0.5610277722978341,0.5708471739344328,0.5628497760621339,0.4964756151977083,0.8243149820828749,0.5319854566879902,0.5319854566879902
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.4700Hz,5.470000000000001,u,1,1,3.0,90,5.47,0.2 0.5 1 2 5,2,10,65,65,23,47.638423919677734,0.5559964481498741,0.5592330712451805,0.5565970081108076,0.5087945169571475,0.840478393966237,0.5447207756288237,0.5447207756288237
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.4800Hz,5.48,u,1,1,3.0,90,5.48,0.2 0.5 1 2 5,2,10,65,65,23,47.410221099853516,0.5498576244722451,0.5435320925542064,0.5486839131411073,0.5231044934460891,0.8476385044068208,0.5582563161112962,0.5582563161112962
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.4900Hz,5.49,u,1,1,3.0,90,5.49,0.2 0.5 1 2 5,2,10,65,65,23,47.22552490234375,0.5426018807381902,0.5272888347702769,0.5397605235527939,0.5401937612976404,0.8575907550677924,0.5745725396772913,0.5745725396772913
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.5000Hz,5.5,u,1,1,3.0,90,5.5,0.2 0.5 1 2 5,2,10,65,65,23,47.339073181152344,0.5345516742901391,0.512464816971812,0.5304534268953522,0.5594349525635068,0.8721110824727138,0.593302391719342,0.593302391719342
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.5100Hz,5.510000000000001,u,1,1,3.0,90,5.51,0.2 0.5 1 2 5,2,10,65,65,23,47.724205017089844,0.5257160834215584,0.4995414929200275,0.5208593513937068,0.582740751113928,0.8917733554791137,0.6162135426843818,0.6162135426843818
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.5200Hz,5.5200000000000005,u,1,1,3.0,90,5.52,0.2 0.5 1 2 5,2,10,65,65,23,47.79963302612305,0.5168353237534294,0.48962964863363245,0.5117872725265755,0.6117707282847912,0.9069518141158375,0.6437431959856006,0.6437431959856006
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.5300Hz,5.53,u,1,1,3.0,90,5.53,0.2 0.5 1 2 5,2,10,65,65,23,47.64493942260742,0.5104729384886985,0.4804777986474981,0.5049072981651894,0.6297294735786356,0.9100426016297528,0.6600915220394808,0.6600915220394808
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.5400Hz,5.54,u,1,1,3.0,90,5.54,0.2 0.5 1 2 5,2,10,65,65,23,48.493202209472656,0.5046303833653673,0.4714929373469253,0.498481683717533,0.641481870687739,0.9087818052142544,0.6704343982489706,0.6704343982489706
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.5500Hz,5.550000000000001,u,1,1,3.0,90,5.55,0.2 0.5 1 2 5,2,10,65,65,23,50.0096549987793,0.49826002839505273,0.46356137713296863,0.49182164492166236,0.6528256527999324,0.9022475775479544,0.6798417280692146,0.6798417280692146
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.5600Hz,5.5600000000000005,u,1,1,3.0,90,5.56,0.2 0.5 1 2 5,2,10,65,65,23,51.001991271972656,0.490958190456076,0.45679939612087594,0.48461997819365865,0.6656240964372955,0.89535045436532,0.6905068511646173,0.6905068511646173
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.5700Hz,5.57,u,1,1,3.0,90,5.57,0.2 0.5 1 2 5,2,10,65,65,23,50.21052169799805,0.48691030143727976,0.44992765010043334,0.4800481185423067,0.6596480504518693,0.8915388723847533,0.6847652485727781,0.6847652485727781
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.5800Hz,5.58,u,1,1,3.0,90,5.58,0.2 0.5 1 2 5,2,10,65,65,23,48.73844528198242,0.4853097260037385,0.4435643908825644,0.477563820443743,0.6402417262498981,0.8799844299628528,0.6662093990409472,0.6662093990409472
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.5900Hz,5.590000000000001,u,1,1,3.0,90,5.59,0.2 0.5 1 2 5,2,10,65,65,23,47.73958206176758,0.4843126860707829,0.43749408630268394,0.4756254291305229,0.6169680840384552,0.8642615652600445,0.6437536174635318,0.6437536174635318
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.6000Hz,5.6000000000000005,u,1,1,3.0,90,5.6,0.2 0.5 1 2 5,2,10,65,65,22,43.59749221801758,0.48586350152651264,0.43713302870702236,0.4768214938564815,0.5794133240151382,0.8544484154319244,0.609203683218389,0.609203683218389
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.6100Hz,5.61,u,1,1,3.0,90,5.61,0.2 0.5 1 2 5,2,10,65,65,22,44.039268493652344,0.4860868114125768,0.43381623198522967,0.47638793198963764,0.5483605816607738,0.8451394886825034,0.5805061169762205,0.5805061169762205
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.6200Hz,5.62,u,1,1,3.0,90,5.62,0.2 0.5 1 2 5,2,10,65,65,22,44.75497055053711,0.4851515910058747,0.4302063423659352,0.47495642295416257,0.5221575014834408,0.8329228970772654,0.5558179799154492,0.5558179799154492
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.6300Hz,5.630000000000001,u,1,1,3.0,90,5.63,0.2 0.5 1 2 5,2,10,65,65,22,45.36550521850586,0.4834268817625445,0.4254550332691891,0.47267012385739365,0.49891593409069596,0.8171440191130949,0.5333847319177105,0.5333847319177105
topology_17_prestress,amp=1,sample_2,1,refined_single,refined_5.6400Hz,5.640000000000001,u,1,1,3.0,90,5.64,0.2 0.5 1 2 5,2,10,65,65,22,45.38412857055664,0.4808820128224874,0.4181597948870588,0.46924381719581437,0.478459721309331,0.7955830294779368,0.5128088554994462,0.5128088554994462
