topology,amplitude,sample,H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_train_rows,num_validation_rows,terms_per_train_row,condition_number,overparameterized,ill_conditioned,condition_warning,train_nmse_x,train_nmse_y,train_nmse_2d,validation_nmse_x,validation_nmse_y,validation_nmse_2d,train_validation_gap_2d
topology_17_prestress,amp=1,sample_0,0,1,5,1,[0],[5],1,299,299,0.0033444816053511705,1.0,False,False,,0.43038160199513814,0.9558151769167803,0.5712929597744661,0.22050516356749789,0.8236950566671764,0.3112889808867009,-0.2600039788877653
topology_17_prestress,amp=1,sample_0,1,1,5,1,"[0, 1]","[5, 6]",2,299,299,0.006688963210702341,74.36746500761856,False,False,,0.4184768104749471,0.9474041298934631,0.5603251245210344,0.2135069319959939,0.822308069227143,0.30513527633395593,-0.2551898481870785
topology_17_prestress,amp=1,sample_0,2,1,5,1,"[0, 1, 2]","[5, 6, 7]",3,299,299,0.010033444816053512,371.9694597367002,False,False,,0.4044720786403617,0.9140050786683733,0.541119202642723,0.20545535616770355,0.8270099651333448,0.29900317704427254,-0.2421160255984504
topology_17_prestress,amp=1,sample_0,3,1,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",4,299,299,0.013377926421404682,998.141957128022,False,False,,0.40264550589178305,0.9008213277182844,0.5362468492716264,0.20774743656028485,0.8240648072678554,0.30050702062002893,-0.23573982865159743
topology_17_prestress,amp=1,sample_0,4,1,5,1,"[0, 1, 2, 3, 4]","[5, 6, 7, 8, 9]",5,299,299,0.016722408026755852,1772.880688972408,False,False,,0.3947223342513947,0.8853584632518596,0.526301674462685,0.21498874346451213,0.8351389035389192,0.30832518607855625,-0.2179764883841288
topology_17_prestress,amp=1,sample_0,5,1,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",6,299,299,0.020066889632107024,2710.9701852749854,False,False,,0.38461531981559866,0.8687780525025073,0.5144586174374465,0.21765104684135797,0.8475824080217855,0.31245962084309536,-0.2019989965943511
topology_17_prestress,amp=1,sample_0,6,1,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",7,299,299,0.023411371237458192,3944.337961694902,False,False,,0.3836636399473928,0.8501537477579261,0.5087674734662352,0.21704359503797152,0.853892472574107,0.312893298124137,-0.19587417534209817
topology_17_prestress,amp=1,sample_0,7,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",8,299,299,0.026755852842809364,5127.459195874662,False,False,,0.38347780251729746,0.8288857917755797,0.502927810144817,0.2163629049618141,0.8486999922710228,0.31153355565597235,-0.19139425448884467
topology_17_prestress,amp=1,sample_0,8,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",9,299,299,0.030100334448160536,6269.194686579334,False,False,,0.3765190359692264,0.8199086111200667,0.4954277430670206,0.21184340119484216,0.8627213742737908,0.30980457010873813,-0.18562317295828246
topology_17_prestress,amp=1,sample_0,9,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",10,299,299,0.033444816053511704,7251.585751227279,False,False,,0.37524103284930804,0.8034573012249698,0.4900805457392299,0.21061320781249876,0.8744447412177436,0.3105239678381634,-0.1795565779010665
