topology,amplitude,sample,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,exponents,coefficient_x,coefficient_y,p_alpha_norm_sq,c_alpha_x,c_alpha_y,c_alpha
topology_17_prestress,amp=1,sample_0,0,P1(u[target-5]),1,0,5,1,86.44457244873047,-17.332923889160156,296.03717041015625,0.7290055445873143,0.12515222838785556,0.6144248698396697
topology_17_prestress,amp=1,sample_2,0,P1(u[target-5]),1,0,5,1,85.55269622802734,-17.094480514526367,300.7160949707031,0.727338863444764,0.11979801839294016,0.6088040790944641
topology_17_prestress,amp=1,sample_3,0,P1(u[target-5]),1,0,5,1,86.30867004394531,-17.20150375366211,295.68426513671875,0.7259680336076054,0.11595446782798802,0.6044782627144839
topology_17_prestress,amp=1,sample_4,0,P1(u[target-5]),1,0,5,1,86.09606170654297,-17.175277709960938,297.2767028808594,0.7267155294721084,0.11809073059742659,0.6069850799302345
