topology,amplitude,sample,hidden_node,reference_node,horizon_steps,tau_frames,tau_seconds,num_state_nodes,num_state_features,train_r2_raw,test_r2_raw,train_nmse,test_nmse,memory_capacity_raw,memory_capacity_clipped
topology_10_prestress,amp=2.5,sample_0,10,0,5,0,0.0,14,28,0.9999951812162254,0.9999906082089769,4.818783774567799e-06,9.391791023097983e-06,0.9999906082089769,0.9999906082089769
topology_10_prestress,amp=2.5,sample_0,10,0,5,1,0.03336644172668457,14,28,0.9610910358766135,0.9659754840198777,0.03890896412338656,0.03402451598012231,0.9659754840198777,0.9659754840198777
topology_10_prestress,amp=2.5,sample_0,10,0,5,2,0.06673288345336914,14,28,0.878664631064102,0.902841057740335,0.121335368935898,0.09715894225966501,0.902841057740335,0.902841057740335
topology_10_prestress,amp=2.5,sample_0,10,0,5,3,0.10009932518005371,14,28,0.7858614923047986,0.8327998548724544,0.21413850769520143,0.16720014512754552,0.8327998548724544,0.8327998548724544
topology_10_prestress,amp=2.5,sample_0,10,0,5,4,0.13346576690673828,14,28,0.7026748760436284,0.7636520928714213,0.29732512395637156,0.23634790712857864,0.7636520928714213,0.7636520928714213
topology_10_prestress,amp=2.5,sample_0,10,0,5,5,0.16683220863342285,14,28,0.6431905878926358,0.7049919824488392,0.35680941210736417,0.2950080175511608,0.7049919824488392,0.7049919824488392
topology_10_prestress,amp=2.5,sample_0,10,0,5,6,0.20019865036010742,14,28,0.5866391739211736,0.6345742378896584,0.4133608260788264,0.3654257621103416,0.6345742378896584,0.6345742378896584
topology_10_prestress,amp=2.5,sample_0,10,0,5,7,0.233565092086792,14,28,0.5273986986398518,0.5628594323666032,0.4726013013601482,0.4371405676333968,0.5628594323666032,0.5628594323666032
topology_10_prestress,amp=2.5,sample_0,10,0,5,8,0.26693153381347656,14,28,0.48034261543651813,0.49341216299226853,0.5196573845634819,0.5065878370077315,0.49341216299226853,0.49341216299226853
topology_10_prestress,amp=2.5,sample_0,10,0,5,9,0.30029797554016113,14,28,0.4320730126910457,0.44138580715024334,0.5679269873089543,0.5586141928497567,0.44138580715024334,0.44138580715024334
topology_10_prestress,amp=2.5,sample_0,10,0,5,10,0.3336644172668457,14,28,0.38136602162425814,0.3873874937771711,0.6186339783757419,0.6126125062228289,0.3873874937771711,0.3873874937771711
topology_10_prestress,amp=2.5,sample_0,10,0,5,11,0.3670308589935303,14,28,0.3465646449807508,0.331163911597835,0.6534353550192492,0.668836088402165,0.331163911597835,0.331163911597835
topology_10_prestress,amp=2.5,sample_0,10,0,5,12,0.40039730072021484,14,28,0.33005585734950105,0.3068289197854822,0.669944142650499,0.6931710802145178,0.3068289197854822,0.3068289197854822
topology_10_prestress,amp=2.5,sample_0,10,0,5,13,0.4337637424468994,14,28,0.3163931504584022,0.28263598292656866,0.6836068495415978,0.7173640170734313,0.28263598292656866,0.28263598292656866
topology_10_prestress,amp=2.5,sample_0,10,0,5,14,0.467130184173584,14,28,0.299768858059,0.23842417683088168,0.700231141941,0.7615758231691183,0.23842417683088168,0.23842417683088168
topology_10_prestress,amp=2.5,sample_0,10,0,5,15,0.5004966259002686,14,28,0.2954657155903815,0.18485317710177007,0.7045342844096185,0.8151468228982299,0.18485317710177007,0.18485317710177007
topology_10_prestress,amp=2.5,sample_0,10,0,5,16,0.5338630676269531,14,28,0.3024143761314795,0.12189937304686416,0.6975856238685205,0.8781006269531358,0.12189937304686416,0.12189937304686416
topology_10_prestress,amp=2.5,sample_0,10,0,5,17,0.5672295093536377,14,28,0.3123072378782076,0.03442739141254203,0.6876927621217924,0.965572608587458,0.03442739141254203,0.03442739141254203
topology_10_prestress,amp=2.5,sample_0,10,0,5,18,0.6005959510803223,14,28,0.3226937300560492,-0.05570530888719083,0.6773062699439508,1.0557053088871908,-0.05570530888719083,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,19,0.6339623928070068,14,28,0.33261977591008085,-0.1341822321822408,0.6673802240899191,1.1341822321822408,-0.1341822321822408,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,20,0.6673288345336914,14,28,0.33982599044326656,-0.2169120981970909,0.6601740095567334,1.216912098197091,-0.2169120981970909,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,21,0.700695276260376,14,28,0.3395566407478374,-0.22841402644311182,0.6604433592521626,1.2284140264431118,-0.22841402644311182,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,22,0.7340617179870605,14,28,0.34156189238520995,-0.23969723751658,0.65843810761479,1.23969723751658,-0.23969723751658,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,23,0.7674281597137451,14,28,0.33468923939569817,-0.29237961492468356,0.6653107606043018,1.2923796149246836,-0.29237961492468356,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,24,0.8007946014404297,14,28,0.31564510110354715,-0.303805084743092,0.6843548988964528,1.303805084743092,-0.303805084743092,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,25,0.8341610431671143,14,28,0.29909354136759814,-0.32376005306765654,0.7009064586324019,1.3237600530676565,-0.32376005306765654,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,26,0.8675274848937988,14,28,0.2880617304245501,-0.33368923976402765,0.7119382695754499,1.3336892397640276,-0.33368923976402765,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,27,0.9008939266204834,14,28,0.2807668458279894,-0.27505295713387423,0.7192331541720106,1.2750529571338742,-0.27505295713387423,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,28,0.934260368347168,14,28,0.2712244520805548,-0.22442821543369895,0.7287755479194452,1.224428215433699,-0.22442821543369895,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,29,0.9676268100738525,14,28,0.2535442791991783,-0.22999067172170973,0.7464557208008217,1.2299906717217097,-0.22999067172170973,0.0
topology_10_prestress,amp=2.5,sample_0,10,0,5,30,1.000993251800537,14,28,0.235581134265611,-0.24793519045615442,0.764418865734389,1.2479351904561544,-0.24793519045615442,0.0
topology_10_prestress,amp=2.5,sample_1,10,0,5,0,0.0,14,28,0.9999964627437296,0.9999974886431815,3.537256270484807e-06,2.511356818478126e-06,0.9999974886431815,0.9999974886431815
topology_10_prestress,amp=2.5,sample_1,10,0,5,1,0.03336644172668457,14,28,0.960691892345944,0.9779584753561049,0.03930810765405606,0.022041524643895135,0.9779584753561049,0.9779584753561049
topology_10_prestress,amp=2.5,sample_1,10,0,5,2,0.06673288345336914,14,28,0.8789892162538633,0.9301048259527145,0.12101078374613675,0.06989517404728551,0.9301048259527145,0.9301048259527145
topology_10_prestress,amp=2.5,sample_1,10,0,5,3,0.10009932518005371,14,28,0.781015749628724,0.876007044798394,0.21898425037127603,0.12399295520160601,0.876007044798394,0.876007044798394
topology_10_prestress,amp=2.5,sample_1,10,0,5,4,0.13346576690673828,14,28,0.6787689501483459,0.8181713569980646,0.32123104985165407,0.18182864300193533,0.8181713569980646,0.8181713569980646
topology_10_prestress,amp=2.5,sample_1,10,0,5,5,0.16683220863342285,14,28,0.6100486591355976,0.7524861563711456,0.3899513408644025,0.2475138436288544,0.7524861563711456,0.7524861563711456
topology_10_prestress,amp=2.5,sample_1,10,0,5,6,0.20019865036010742,14,28,0.5530265000422838,0.6871542306940814,0.44697349995771624,0.31284576930591856,0.6871542306940814,0.6871542306940814
topology_10_prestress,amp=2.5,sample_1,10,0,5,7,0.233565092086792,14,28,0.490223029992085,0.6344156925553956,0.509776970007915,0.36558430744460435,0.6344156925553956,0.6344156925553956
topology_10_prestress,amp=2.5,sample_1,10,0,5,8,0.26693153381347656,14,28,0.43436627776648196,0.585877231083572,0.565633722233518,0.414122768916428,0.585877231083572,0.585877231083572
topology_10_prestress,amp=2.5,sample_1,10,0,5,9,0.30029797554016113,14,28,0.38335675641728906,0.5375234213443996,0.6166432435827109,0.46247657865560043,0.5375234213443996,0.5375234213443996
topology_10_prestress,amp=2.5,sample_1,10,0,5,10,0.3336644172668457,14,28,0.33097707016377176,0.47890826728043734,0.6690229298362282,0.5210917327195627,0.47890826728043734,0.47890826728043734
topology_10_prestress,amp=2.5,sample_1,10,0,5,11,0.3670308589935303,14,28,0.2974607591732994,0.41788044310496875,0.7025392408267006,0.5821195568950313,0.41788044310496875,0.41788044310496875
topology_10_prestress,amp=2.5,sample_1,10,0,5,12,0.40039730072021484,14,28,0.28164302073439207,0.3850737111686334,0.7183569792656079,0.6149262888313666,0.3850737111686334,0.3850737111686334
topology_10_prestress,amp=2.5,sample_1,10,0,5,13,0.4337637424468994,14,28,0.2690717082028229,0.37417911391031033,0.7309282917971771,0.6258208860896897,0.37417911391031033,0.37417911391031033
topology_10_prestress,amp=2.5,sample_1,10,0,5,14,0.467130184173584,14,28,0.2531592193396516,0.3594479258604061,0.7468407806603484,0.6405520741395939,0.3594479258604061,0.3594479258604061
