topology,amplitude,sample,H,D,horizon_steps,lag_stride_frames,readout_time_delays,target_time_delays,number_of_terms,num_train_rows,num_validation_rows,terms_per_train_row,condition_number,overparameterized,ill_conditioned,condition_warning,train_nmse_x,train_nmse_y,train_nmse_2d,validation_nmse_x,validation_nmse_y,validation_nmse_2d,train_validation_gap_2d
topology_17_prestress,amp=1,sample_0,0,1,5,1,[0],[5],1,299,299,0.0033444816053511705,1.0,False,False,,0.5655495365982989,0.9734249772850898,0.677593860964368,0.3163951824363945,0.8899682094113444,0.41183767036287056,-0.26575619060149747
topology_17_prestress,amp=1,sample_0,1,1,5,1,"[0, 1]","[5, 6]",2,299,299,0.006688963210702341,74.36746500761856,False,False,,0.5499773049955881,0.9647725045510137,0.6639225030840537,0.3014423792804459,0.8876760253778396,0.39899159282145874,-0.2649309102625949
topology_17_prestress,amp=1,sample_0,2,1,5,1,"[0, 1, 2]","[5, 6, 7]",3,299,299,0.010033444816053512,371.9694597367002,False,False,,0.5024991166114743,0.9289079111702643,0.6196345960353938,0.27994419434356144,0.9019537470423744,0.38344651476596486,-0.23618808126942897
topology_17_prestress,amp=1,sample_0,3,1,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",4,299,299,0.013377926421404682,998.141957128022,False,False,,0.5012481117701464,0.9156202336461096,0.6150770894441886,0.2834040136104052,0.9025103917303192,0.38642324610561596,-0.22865384333857264
topology_17_prestress,amp=1,sample_0,4,1,5,1,"[0, 1, 2, 3, 4]","[5, 6, 7, 8, 9]",5,299,299,0.016722408026755852,1772.880688972408,False,False,,0.4827742550139546,0.8684305834894886,0.5887149380047741,0.29429997120432444,0.9205928463439738,0.39851503600472116,-0.190199902000053
topology_17_prestress,amp=1,sample_0,5,1,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",6,299,299,0.020066889632107024,2710.9701852749854,False,False,,0.4631424730195075,0.8684158562666219,0.5744720062049669,0.2933882178845249,0.9208665181698684,0.3978005372973851,-0.17667146890758173
topology_17_prestress,amp=1,sample_0,6,1,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",7,299,299,0.023411371237458192,3944.337961694902,False,False,,0.4572444263335981,0.8485626072320012,0.5647404332446626,0.2969489958309457,0.927497059326879,0.4018721235007934,-0.16286830974386923
topology_17_prestress,amp=1,sample_0,7,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",8,299,299,0.026755852842809364,5127.459195874662,False,False,,0.4462597038498717,0.8420184503568406,0.5549755443762605,0.28774330963279865,0.9222554784181102,0.39332606398212255,-0.16164948039413796
topology_17_prestress,amp=1,sample_0,8,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",9,299,299,0.030100334448160536,6269.194686579334,False,False,,0.4441355708931842,0.8355393631203176,0.551655095433723,0.2827404626611539,0.9323150136197147,0.39082959572967263,-0.1608254997040504
topology_17_prestress,amp=1,sample_0,9,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",10,299,299,0.033444816053511704,7251.585751227279,False,False,,0.4406707248754703,0.8186862352123849,0.5445124574992266,0.2859162551761921,0.9452211640581613,0.39562451872147525,-0.14888793877775136
topology_17_prestress,amp=1,sample_0,10,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",11,299,299,0.03678929765886288,8132.993256781842,False,False,,0.43724075014822805,0.818676081405297,0.5420219154669428,0.2847330805610326,0.945175495354988,0.3946306249636179,-0.1473912905033249
topology_17_prestress,amp=1,sample_0,11,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",12,299,299,0.04013377926421405,9001.95116557542,False,False,,0.4320869944717,0.7859849242662419,0.5293035720906238,0.2850238173440568,0.9541145806084408,0.396360445970714,-0.13294312611990983
topology_17_prestress,amp=1,sample_0,12,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",13,299,299,0.043478260869565216,9864.520573673328,False,False,,0.4157996176140549,0.7735582734577574,0.5140767455838706,0.27988527327141716,0.9554759064919569,0.3923034795362104,-0.1217732660476602
topology_17_prestress,amp=1,sample_0,13,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",14,299,299,0.046822742474916385,10850.873409095822,False,False,,0.4157846245534904,0.7511332781227187,0.5079056732073816,0.2804378490993776,0.9761528240298073,0.3962047435875418,-0.11170092961983974
topology_17_prestress,amp=1,sample_0,14,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",15,299,299,0.05016722408026756,11957.27319868602,False,False,,0.4049319986796683,0.73350641656373,0.4951921491653272,0.2907030844238816,0.9819414266125367,0.4057250677214668,-0.0894670814438604
topology_17_prestress,amp=1,sample_0,15,1,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",16,299,299,0.05351170568561873,13057.528685062667,False,False,,0.399224043524817,0.7335040575677119,0.49105153443589034,0.290208683626913,0.9819693904740183,0.4053175883455946,-0.08573394609029572
topology_17_prestress,amp=1,sample_0,0,2,5,1,[0],[5],2,299,299,0.006688963210702341,2.0591661024408974,False,False,,0.5630840678573918,0.9705822540203582,0.6750247595355876,0.3346127157515926,0.9189877017003082,0.4318526484504864,-0.24317211108510123
topology_17_prestress,amp=1,sample_0,1,2,5,1,"[0, 1]","[5, 6]",5,299,299,0.016722408026755852,12614.275293367326,False,False,,0.5452229941455727,0.9589981881631919,0.6588879943600484,0.3235562989317157,0.9105891044613981,0.4212384925134214,-0.23764950184662703
topology_17_prestress,amp=1,sample_0,2,2,5,1,"[0, 1, 2]","[5, 6, 7]",9,299,299,0.030100334448160536,222294.0563519359,False,False,,0.49594081492531467,0.9205374630360845,0.6125784935400483,0.2947854175317642,0.91819413706894,0.39852055916053086,-0.21405793437951748
topology_17_prestress,amp=1,sample_0,3,2,5,1,"[0, 1, 2, 3]","[5, 6, 7, 8]",14,299,299,0.046822742474916385,1359173.7409635494,False,False,,0.4837346823933111,0.8968249745195376,0.5972115384784198,0.30166376849321924,0.9387288211144131,0.4076713224290386,-0.1895402160493812
topology_17_prestress,amp=1,sample_0,4,2,5,1,"[0, 1, 2, 3, 4]","[5, 6, 7, 8, 9]",20,299,299,0.06688963210702341,4667244.494584521,False,False,,0.45479691013232215,0.8453428169108824,0.5620807715613312,0.3154182714402652,0.957563075005601,0.42227109536849095,-0.13980967619284024
topology_17_prestress,amp=1,sample_0,5,2,5,1,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",27,299,299,0.0903010033444816,10838272.47740693,False,False,,0.4284370974623626,0.8153620005362382,0.534726260821453,0.3265546222508489,1.039528524815783,0.44519340037877875,-0.08953286044267428
topology_17_prestress,amp=1,sample_0,6,2,5,1,"[0, 1, 2, 3, 4, 5, 6]","[5, 6, 7, 8, 9, 10, 11]",35,299,299,0.11705685618729098,23961096.465508625,False,False,,0.41562742347246556,0.7929487818518856,0.5192784709523607,0.3384873464188198,1.0311134410442282,0.4537402515676091,-0.06553821938475157
topology_17_prestress,amp=1,sample_0,7,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7]","[5, 6, 7, 8, 9, 10, 11, 12]",44,299,299,0.14715719063545152,41258626.35798435,False,False,,0.40180929053699704,0.7706024820054926,0.5031176308953091,0.3321853113376214,1.0592160231679544,0.453163140964666,-0.049954489930643164
topology_17_prestress,amp=1,sample_0,8,2,5,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5, 6, 7, 8, 9, 10, 11, 12, 13]",54,299,299,0.1806020066889632,218285177.8210119,False,False,,0.38364659129489326,0.7446009674388078,0.4828015910024564,0.3263352738715718,1.0975305235688022,0.4546620776900471,-0.028139513312409326
