topology,amplitude,sample,basis_index,basis_term,total_degree,max_readout_time_delay,max_target_time_delay,exponents,coefficient_x,coefficient_y,p_alpha_norm_sq,c_alpha_x,c_alpha_y,c_alpha
topology_17_prestress,amp=1,sample_0,0,P1(u[target-6]),1,1,6,0 1,-71.81205749511719,-19.622629165649414,296.313720703125,0.5714294972774997,0.16498698629795713,0.48791859521995856
topology_17_prestress,amp=1,sample_0,1,P1(u[target-5]),1,0,5,1 0,145.12542724609375,6.04041051864624,296.03717041015625,2.331575163171497,0.015619340394707958,1.8557205105186916
topology_17_prestress,amp=1,sample_2,0,P1(u[target-6]),1,1,6,0 1,-71.7093734741211,-18.290538787841797,301.0870361328125,0.5706318491116952,0.14131820707174808,0.4813149255889874
topology_17_prestress,amp=1,sample_2,1,P1(u[target-5]),1,0,5,1 0,144.0722198486328,4.93630838394165,300.7160949707031,2.300537217480398,0.010280501590252967,1.824058801913315
topology_17_prestress,amp=1,sample_3,0,P1(u[target-6]),1,1,6,0 1,-72.23057556152344,-18.8300838470459,296.0458068847656,0.5608430406498863,0.14282771936745015,0.47278821881974714
topology_17_prestress,amp=1,sample_3,1,P1(u[target-5]),1,0,5,1 0,145.2455596923828,5.297849655151367,295.68426513671875,2.265031326794474,0.011292147771579497,1.7902817380673697
topology_17_prestress,amp=1,sample_4,0,P1(u[target-6]),1,1,6,0 1,-72.78718566894531,-19.010278701782227,297.6021423339844,0.5759182601520253,0.14819377381634835,0.48629108307982366
topology_17_prestress,amp=1,sample_4,1,P1(u[target-5]),1,0,5,1 0,145.52310180664062,5.619967937469482,297.2767333984375,2.29953352944753,0.01293735610721995,1.8203906076187495
