sample,Q_extra,D,horizon_steps,lag_stride_frames,target_delay_frames_min,target_delay_frames_max,target_delay_set_frames,max_lag_frames,number_of_terms,status,selected_alpha,min_cv_train_rows,window_rows,terms_per_min_cv_train_row,train_nmse_x_mean,train_nmse_x_std,val_nmse_x_mean,val_nmse_x_std,train_nmse_y_mean,train_nmse_y_std,val_nmse_y_mean,val_nmse_y_std,train_nmse_2d_mean,train_nmse_2d_std,val_nmse_2d_mean,val_nmse_2d_std,train_val_gap_2d
sample_1,9,1,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,10,ok,0.01,442,590,0.02262443438914027,0.29989116767676627,0.04206231716905308,0.3973916256284316,0.1194657051891775,0.463785477285607,0.03541683931649342,0.5445046316632169,0.08093304762158544,0.305432484488127,0.0420894775541532,0.40288449838607127,0.11819399180155432,0.09745201389794428
sample_1,10,1,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,11,ok,0.01,441,589,0.024943310657596373,0.2968947594401251,0.04143551222057264,0.39411063335204244,0.1184322409109636,0.462017085138793,0.03429998652864001,0.5428216473477386,0.0772640398780729,0.30247768936121744,0.041443767468197924,0.39964899532328474,0.11710765246161163,0.0971713059620673
sample_1,0,2,5,1,5,5,[5],0,2,ok,1.0,449,599,0.004454342984409799,0.31341382028440395,0.04389706133257077,0.4120885943395636,0.12535010638596306,0.5312940705899967,0.045065207416978594,0.6065959060709631,0.10551874338989473,0.3208199207851141,0.044309995550772314,0.41950476376583656,0.12433690954063514,0.09868484298072244
sample_1,1,2,5,1,5,6,"[5, 6]",1,5,ok,0.01,448,598,0.011160714285714286,0.30545203083820943,0.04401099679055151,0.4083318287421703,0.12676815509586148,0.5083187527027634,0.04427746468278276,0.5892029147155687,0.10435780397229688,0.31234214488928136,0.044367884842060626,0.41520656052779287,0.12579716943438893,0.10286441563851151
sample_1,2,2,5,1,5,7,"[5, 6, 7]",2,9,ok,0.01,447,597,0.020134228187919462,0.3038412172147368,0.044207843490938786,0.4094675429506144,0.12637060804981118,0.47344684958799155,0.04350557363953699,0.5569905421903154,0.10288523501485664,0.30959600073336535,0.04446497105253534,0.4150582426328462,0.12558828342332762,0.10546224189948084
sample_1,3,2,5,1,5,8,"[5, 6, 7, 8]",3,14,ok,1.0,447,596,0.03131991051454139,0.30575147036463424,0.04440626711914255,0.4136734945907295,0.12537179749363933,0.484915100492308,0.043911134161221624,0.5703684726233844,0.10097109458649428,0.3118329107142034,0.04472205854478113,0.4196029758603919,0.12461112781234905,0.10777006514618853
sample_1,4,2,5,1,5,9,"[5, 6, 7, 8, 9]",4,20,ok,1.0,446,595,0.04484304932735426,0.30433288464947367,0.045044668373315305,0.4174320941509479,0.12787147983878763,0.47542707940619433,0.04046576362738266,0.5667297471742528,0.09709174778334989,0.3101295373968342,0.04519909163806692,0.42304766381772224,0.12693990672894082,0.11291812642088805
sample_1,5,2,5,1,5,10,"[5, 6, 7, 8, 9, 10]",5,27,ok,1.0,445,594,0.060674157303370786,0.30213763268883004,0.04416486563704308,0.4211301917318636,0.1284616911056112,0.4599483516828342,0.04050048369116476,0.5572418540632623,0.09830007227948345,0.30747938133834307,0.0443132745390275,0.4262345413304523,0.12761479455272803,0.11875515999210923
sample_1,6,2,5,1,5,11,"[5, 6, 7, 8, 9, 10, 11]",6,35,ok,1.0,444,593,0.07882882882882883,0.3009700992088471,0.0437914936725415,0.42456410331017,0.12703523738858222,0.45497658515956185,0.03989025731440586,0.557781943591787,0.09765875111438038,0.306179759546921,0.04388931752986033,0.4295697926254196,0.12617185322411315,0.1233900330784986
sample_1,7,2,5,1,5,12,"[5, 6, 7, 8, 9, 10, 11, 12]",7,44,ok,1.0,444,592,0.0990990990990991,0.298669148604481,0.04254945315767485,0.42546839015356486,0.12528848709762452,0.43496572000927014,0.03851600123525,0.5380169894440832,0.0895711288199413,0.30326930290101883,0.042545294350292494,0.429619892107968,0.12431850333110457,0.1263505892069492
sample_1,8,2,5,1,5,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",8,54,ok,1.0,443,591,0.12189616252821671,0.29600669906295585,0.041848034492800334,0.4197918362322113,0.12091033164643764,0.43209004767896386,0.039362276472245564,0.5350470302328498,0.09321251540824096,0.3006053905343742,0.041924957092415595,0.42407591968631697,0.12025383680733899,0.12347052915194279
sample_1,9,2,5,1,5,14,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",9,65,ok,1.0,442,590,0.14705882352941177,0.29385613544544653,0.04146161192036965,0.4194954244234595,0.11759693320137006,0.4233687853571048,0.038007545969710316,0.5347065255732266,0.09073754602258942,0.29822635040149237,0.04147835209964777,0.4237405564637433,0.1170915085973024,0.12551420606225094
sample_1,10,2,5,1,5,15,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",10,77,ok,1.0,441,589,0.1746031746031746,0.28918922471152064,0.040845494487380965,0.4201601395821797,0.1140425534240324,0.41766035052923506,0.03687863035633716,0.537801708797591,0.08576203772544096,0.29352209796781314,0.04081521357334348,0.4244686059294155,0.11353716690327141,0.13094650796160234
sample_2,0,1,5,1,5,5,[5],0,1,ok,1e-10,449,599,0.0022271714922048997,0.31222071217478764,0.04363554126839875,0.4059382105274669,0.12275132264513745,0.5419112091878951,0.048382946803729746,0.6239672162737454,0.12001112390474958,0.31978906447139693,0.04419685151823538,0.41404058573719305,0.12263939089004823,0.09425152126579611
sample_2,1,1,5,1,5,6,"[5, 6]",1,2,ok,0.01,448,598,0.004464285714285714,0.3065558243150259,0.04361128528093719,0.4012737079560661,0.12278514679799794,0.522521558554848,0.045886520242579186,0.6044907108079179,0.1139529278537557,0.31366694669948547,0.04407361512058975,0.4088052235994145,0.12255532855510871,0.09513827689992904
