sample,node,dim,train_min_px,train_max_px,train_mean_px,test_min_px,test_max_px,final_test_px,final_outside_train_px,max_test_outside_train_px,max_test_outside_time_s,emphasized_node
sample_0,0,x,922.4413538025029,1315.990378639087,1168.2781395440288,910.5989787100322,1448.1073686392372,1161.5536619401305,0.0,132.11699000015005,19.419399976730347,False
sample_0,0,y,323.6057337640864,340.0255017393631,332.05165819409336,324.30392513017455,345.98588263021446,336.2914427188836,0.0,5.960380890851354,17.183833122253418,False
sample_0,1,x,1511.748225577494,1807.6735963795784,1685.9208037009562,1505.6779743736092,1919.9970948591638,1679.289381713522,0.0,112.3234984795854,19.419399976730347,False
sample_0,1,y,217.0080128909397,439.6560553361237,334.71547950044277,293.84396360129153,416.0829267313214,327.46754381456543,0.0,0.0,14.948266506195068,False
sample_0,2,x,2104.3262976339897,2235.469320308844,2182.5780251692795,2097.1012826878514,2258.108174084318,2178.062083021379,0.0,22.638853775473763,19.35266661643982,False
sample_0,2,y,181.5231621349446,407.3039959389307,292.9177359708835,257.8307370511443,364.18426472856606,280.12554695948756,0.0,0.0,14.948266506195068,False
sample_0,3,x,2672.634317733671,2686.8751041266178,2679.631353035229,2671.5142891778037,2678.1437287504077,2677.031971951984,0.0,1.1200285558675205,17.784433126449585,True
sample_0,3,y,270.6212212020234,276.35947682387985,273.7757166448451,274.6683238849395,276.2196671709531,275.91661442491505,0.0,0.0,14.948266506195068,True
sample_0,4,x,1084.1290293989914,1320.7521829054058,1219.3540986377539,1084.2930959499863,1365.944861453907,1246.0451909758904,0.0,45.192678548501135,19.386033296585083,False
sample_0,4,y,857.6588493888873,873.8714227610615,867.5585116884652,852.6295231123196,874.1168543784146,870.9993896283776,0.0,5.029326276567758,17.11710000038147,False
sample_0,5,x,1583.890529286255,1788.888978241177,1697.2120250320438,1575.3616316605876,1819.2985354592022,1727.8722507208474,0.0,30.409557218025157,19.35266661643982,False
sample_0,5,y,827.7315710516787,920.7187837873474,880.548633943537,815.1432859598373,955.7948965997131,894.2461023938845,0.0,35.076112812365636,19.386033296585083,False
sample_0,6,x,2078.249478564064,2213.5329623051116,2150.1763454650577,2052.5637846888244,2229.3068112606093,2170.328983606054,0.0,25.685693875239394,17.150466680526733,False
sample_0,6,y,825.0478211118527,906.3354039913423,869.3037672001369,815.4422072601617,936.2915950896182,891.0205288716026,0.0,29.956191098275895,19.386033296585083,False
sample_0,7,x,2582.533998057732,2694.692244559515,2629.530659948233,2550.2106841801833,2687.9093307917005,2636.9321380561355,0.0,32.32331387754857,17.150466680526733,False
sample_0,7,y,809.191840801018,821.6426953520055,816.1131395449542,809.6993409059038,822.9557682007498,820.2817080478758,0.0,1.3130728487443548,19.219199895858765,False
sample_0,8,x,1154.2669391535096,1283.011128477115,1220.3497893578253,1164.2375929463892,1294.772250471713,1246.7207516573662,0.0,11.761121994597943,20.653966665267944,False
sample_0,8,y,1380.3272754930383,1394.989995256006,1387.3340844689528,1376.214001888776,1393.4426108925772,1387.3824819955169,0.0,4.113273604262304,17.11710000038147,False
sample_0,9,x,1642.1198003061118,1776.9443359375,1711.6188273470013,1637.9285872040332,1793.5263561617567,1742.2603037562358,0.0,16.582020224256667,20.653966665267944,False
sample_0,9,y,1298.5968213188253,1391.0343309785908,1349.6680219529962,1284.11143351078,1410.0258770681091,1357.7172031023931,0.0,18.99154608951835,19.386033296585083,False
sample_0,10,x,2115.9468243764463,2221.7048925154013,2164.585199347047,2092.207762971021,2228.853200182309,2185.1647160499806,0.0,23.73906140542522,17.150466680526733,False
sample_0,10,y,1293.2322184288203,1372.4432851197098,1333.7614625834358,1284.2062822953494,1387.1644307177555,1344.8802410202977,0.0,14.721145598045723,19.386033296585083,False
sample_0,11,x,2601.370787571576,2708.017984511922,2643.460460301484,2574.693154292971,2697.2708135569383,2653.2921369404658,0.0,26.677633278604844,17.150466680526733,False
sample_0,11,y,1330.8288942291645,1342.0461028848292,1335.6727751426845,1330.1322197475872,1340.2232667078129,1334.670641041335,0.0,0.6966744815772472,20.08673334121704,False
sample_0,12,x,1153.0545365366888,1161.5229613626086,1157.7133416247564,1158.3341667708464,1161.171742702937,1160.2808069701966,0.0,0.0,14.948266506195068,True
sample_0,12,y,1926.8853522919492,1938.3407921026785,1932.420540414816,1928.1159137362865,1929.5446908518138,1929.3247705199324,0.0,0.0,14.948266506195068,True
sample_0,13,x,1688.308101870066,1696.175050813008,1692.737650499269,1691.5162560590763,1696.3133694840874,1694.2822895004545,0.0,0.1383186710793325,22.455766677856445,False
sample_0,13,y,1897.5719143461079,1907.239984635396,1901.7414837606193,1897.9621954761642,1900.8258464421497,1899.8824191355857,0.0,0.0,14.948266506195068,False
sample_0,14,x,2201.9172483263355,2210.069078537202,2205.807615372797,2204.0400461125596,2209.1373286549706,2207.027794912054,0.0,0.0,14.948266506195068,False
sample_0,14,y,1895.6896548428103,1906.3599266269673,1900.4441809079976,1896.2239961433756,1899.4578498309497,1898.4519804108486,0.0,0.0,14.948266506195068,False
sample_0,15,x,2755.4627955313067,2767.6729550062882,2760.9254002076764,2755.173639538975,2758.728216954943,2757.9795154467374,0.0,0.28915599233187095,17.150466680526733,True
sample_0,15,y,1885.6646055252445,1894.1309160794362,1889.593205774526,1886.511263870652,1887.6855374898644,1887.3198735204885,0.0,0.0,14.948266506195068,True
