topology,num_samples,basis_nmse_2d_mean,basis_nmse_2d_std,Q_twIPC_raw_mean,Q_twIPC_raw_std,Q_twIPC_clipped_mean,Q_twIPC_clipped_std,generic_total_ipc_clipped_mean,generic_total_ipc_clipped_std
topology_10_prestress,5,0.3040037290161618,0.0008585166161774306,1.716984540886098,0.011031362848100922,1.716984540886098,0.011031362848100922,1.9721093493302988,0.004605399179401496
topology_11_prestress,5,0.3151937479750941,0.000585794577717788,1.392851895560097,0.015720967467289685,1.392851895560097,0.015720967467289685,1.9609509172785962,0.037960637194593326
topology_12_prestress,5,0.2915544312568007,0.00038740356832381203,1.9689509733416428,0.011308858437118667,1.9689509733416428,0.011308858437118667,1.9733826290869565,0.0011441502262102784
topology_13_prestress,5,0.32097968899187174,0.0008195254377180083,1.6893579500283065,0.06964273910322827,1.6893579500283065,0.06964273910322827,1.975061126910208,0.0009739488905263539
topology_14_prestress,5,0.3306010795958566,0.002138519542536286,1.5326658740617503,0.05021343790007645,1.5326658740617503,0.05021343790007645,1.9764027874669345,0.0015227190509985167
topology_15_prestress,5,0.29243966926510423,0.000716067790588006,3.5883311611939037,0.020413684480146226,3.5883311611939037,0.020413684480146226,1.979472985411802,0.0008985293206888575
topology_16_prestress,5,0.47435502617303477,0.0009693614736379684,1.8663503109632438,0.01832559754081826,1.8663503109632438,0.01832559754081826,1.9674593944538643,0.0009432058520555438
